Id2,Id,Estimate; Total:,Estimate; Total: - With retirement income,Estimate; Total: - No retirement income
12085001802,1400000US12085001802,315,85,230
12085001802,1400000US12085001802,325,85,240
12085001802,1400000US12085001802,0,0,0
12085001802,1400000US12085001802,0,0,0
12086000107,1400000US12086000107,1111,109,1002
12086000107,1400000US12086000107,1078,109,969
12086000107,1400000US12086000107,1086,109,977
12086000109,1400000US12086000109,1480,61,1419
12086000109,1400000US12086000109,882,51,831
12086000109,1400000US12086000109,906,51,855
12086000109,1400000US12086000109,396,0,396
12086000109,1400000US12086000109,557,24,533
12086000109,1400000US12086000109,352,10,342
12086000109,1400000US12086000109,394,37,357
12086000109,1400000US12086000109,407,37,370
12086000109,1400000US12086000109,488,14,474
12086000109,1400000US12086000109,499,14,485
12086000113,1400000US12086000113,2821,297,2524
12086000113,1400000US12086000113,2525,283,2242
12086000113,1400000US12086000113,2562,283,2279
12086000113,1400000US12086000113,750,51,699
12086000113,1400000US12086000113,512,36,476
12086000113,1400000US12086000113,463,36,427
12086000113,1400000US12086000113,1805,232,1573
12086000113,1400000US12086000113,1842,232,1610
12086000113,1400000US12086000113,720,51,669
12086000113,1400000US12086000113,720,51,669
12086000115,1400000US12086000115,1269,123,1146
12086000115,1400000US12086000115,1145,101,1044
12086000115,1400000US12086000115,1164,101,1063
12086000115,1400000US12086000115,418,4,414
12086000115,1400000US12086000115,357,0,357
12086000115,1400000US12086000115,327,0,327
12086000115,1400000US12086000115,764,97,667
12086000115,1400000US12086000115,764,97,667
12086000115,1400000US12086000115,381,4,377
12086000115,1400000US12086000115,400,4,396
12086000119,1400000US12086000119,2342,265,2077
12086000119,1400000US12086000119,2166,265,1901
12086000119,1400000US12086000119,2191,265,1926
12086000119,1400000US12086000119,1567,249,1318
12086000119,1400000US12086000119,1567,249,1318
12086000120,1400000US12086000120,1660,174,1486
12086000120,1400000US12086000120,1476,161,1315
12086000120,1400000US12086000120,1476,161,1315
12086000120,1400000US12086000120,734,22,712
12086000120,1400000US12086000120,808,139,669
12086000120,1400000US12086000120,808,139,669
12086000120,1400000US12086000120,668,22,646
12086000120,1400000US12086000120,668,22,646
12086000121,1400000US12086000121,751,118,633
12086000121,1400000US12086000121,717,98,619
12086000121,1400000US12086000121,717,98,619
12086000121,1400000US12086000121,702,98,604
12086000121,1400000US12086000121,702,98,604
12086000122,1400000US12086000122,1995,202,1793
12086000122,1400000US12086000122,1888,202,1686
12086000122,1400000US12086000122,1898,202,1696
12086000122,1400000US12086000122,1479,153,1326
12086000122,1400000US12086000122,1489,153,1336
12086000123,1400000US12086000123,2236,247,1989
12086000123,1400000US12086000123,2062,247,1815
12086000123,1400000US12086000123,2062,247,1815
12086000123,1400000US12086000123,735,43,692
12086000123,1400000US12086000123,1395,204,1191
12086000123,1400000US12086000123,1395,204,1191
12086000123,1400000US12086000123,667,43,624
12086000123,1400000US12086000123,667,43,624
12086000124,1400000US12086000124,958,51,907
12086000125,1400000US12086000125,1831,309,1522
12086000125,1400000US12086000125,1701,291,1410
12086000125,1400000US12086000125,1716,291,1425
12086000125,1400000US12086000125,769,148,621
12086000125,1400000US12086000125,1013,161,852
12086000125,1400000US12086000125,1028,161,867
12086000126,1400000US12086000126,1042,140,902
12086000126,1400000US12086000126,1008,124,884
12086000126,1400000US12086000126,1008,124,884
12086000126,1400000US12086000126,609,79,530
12086000126,1400000US12086000126,609,79,530
12086000127,1400000US12086000127,1525,135,1390
12086000127,1400000US12086000127,1417,121,1296
12086000127,1400000US12086000127,1417,121,1296
12086000127,1400000US12086000127,607,25,582
12086000127,1400000US12086000127,910,110,800
12086000127,1400000US12086000127,910,110,800
12086000127,1400000US12086000127,507,11,496
12086000127,1400000US12086000127,507,11,496
12086000128,1400000US12086000128,860,46,814
12086000128,1400000US12086000128,764,39,725
12086000128,1400000US12086000128,764,39,725
12086000128,1400000US12086000128,525,39,486
12086000128,1400000US12086000128,525,39,486
12086000129,1400000US12086000129,1070,111,959
12086000129,1400000US12086000129,1041,111,930
12086000129,1400000US12086000129,1041,111,930
12086000129,1400000US12086000129,867,111,756
12086000129,1400000US12086000129,867,111,756
12086000130,1400000US12086000130,1098,290,808
12086000130,1400000US12086000130,1050,263,787
12086000130,1400000US12086000130,1050,263,787
12086000130,1400000US12086000130,814,231,583
12086000130,1400000US12086000130,814,231,583
12086000131,1400000US12086000131,517,0,517
12086000131,1400000US12086000131,488,0,488
12086000131,1400000US12086000131,488,0,488
12086000132,1400000US12086000132,3231,468,2763
12086000132,1400000US12086000132,3172,468,2704
12086000132,1400000US12086000132,3190,468,2722
12086000132,1400000US12086000132,969,112,857
12086000132,1400000US12086000132,688,55,633
12086000132,1400000US12086000132,2229,356,1873
12086000132,1400000US12086000132,2247,356,1891
12086000132,1400000US12086000132,943,112,831
12086000132,1400000US12086000132,943,112,831
12086000133,1400000US12086000133,2570,269,2301
12086000133,1400000US12086000133,2511,269,2242
12086000133,1400000US12086000133,2511,269,2242
12086000133,1400000US12086000133,792,49,743
12086000133,1400000US12086000133,599,49,550
12086000133,1400000US12086000133,432,49,383
12086000133,1400000US12086000133,1719,220,1499
12086000133,1400000US12086000133,1719,220,1499
12086000133,1400000US12086000133,792,49,743
12086000133,1400000US12086000133,792,49,743
12086000134,1400000US12086000134,1498,282,1216
12086000134,1400000US12086000134,1184,224,960
12086000134,1400000US12086000134,1213,253,960
12086000134,1400000US12086000134,628,125,503
12086000134,1400000US12086000134,657,154,503
12086000140,1400000US12086000140,1689,137,1552
12086000140,1400000US12086000140,1398,125,1273
12086000140,1400000US12086000140,1460,137,1323
12086000140,1400000US12086000140,1023,112,911
12086000140,1400000US12086000140,618,46,572
12086000140,1400000US12086000140,531,46,485
12086000140,1400000US12086000140,868,100,768
12086000140,1400000US12086000140,915,112,803
12086000202,1400000US12086000202,2259,68,2191
12086000202,1400000US12086000202,1513,45,1468
12086000202,1400000US12086000202,1580,45,1535
12086000202,1400000US12086000202,494,17,477
12086000202,1400000US12086000202,508,17,491
12086000202,1400000US12086000202,1065,31,1034
12086000202,1400000US12086000202,658,14,644
12086000202,1400000US12086000202,597,37,560
12086000202,1400000US12086000202,639,37,602
12086000202,1400000US12086000202,916,8,908
12086000202,1400000US12086000202,941,8,933
12086000204,1400000US12086000204,1224,142,1082
12086000204,1400000US12086000204,445,32,413
12086000204,1400000US12086000204,445,32,413
12086000204,1400000US12086000204,690,87,603
12086000204,1400000US12086000204,690,87,603
12086000204,1400000US12086000204,322,31,291
12086000204,1400000US12086000204,161,12,149
12086000204,1400000US12086000204,676,87,589
12086000204,1400000US12086000204,676,87,589
12086000204,1400000US12086000204,269,8,261
12086000204,1400000US12086000204,269,8,261
12086000204,1400000US12086000204,472,40,432
12086000204,1400000US12086000204,341,40,301
12086000206,1400000US12086000206,1539,115,1424
12086000206,1400000US12086000206,395,43,352
12086000206,1400000US12086000206,406,43,363
12086000206,1400000US12086000206,1040,61,979
12086000206,1400000US12086000206,1058,61,997
12086000206,1400000US12086000206,314,32,282
12086000206,1400000US12086000206,1029,50,979
12086000206,1400000US12086000206,1047,50,997
12086000206,1400000US12086000206,238,10,228
12086000206,1400000US12086000206,755,41,714
12086000206,1400000US12086000206,531,31,500
12086000209,1400000US12086000209,2307,143,2164
12086000209,1400000US12086000209,624,26,598
12086000209,1400000US12086000209,624,26,598
12086000209,1400000US12086000209,1640,117,1523
12086000209,1400000US12086000209,1640,117,1523
12086000209,1400000US12086000209,452,13,439
12086000209,1400000US12086000209,1617,117,1500
12086000209,1400000US12086000209,1617,117,1500
12086000209,1400000US12086000209,429,13,416
12086000209,1400000US12086000209,429,13,416
12086000209,1400000US12086000209,1156,56,1100
12086000209,1400000US12086000209,908,28,880
12086000211,1400000US12086000211,925,135,790
12086000211,1400000US12086000211,703,135,568
12086000211,1400000US12086000211,703,135,568
12086000211,1400000US12086000211,325,27,298
12086000211,1400000US12086000211,276,27,249
12086000211,1400000US12086000211,392,108,284
12086000211,1400000US12086000211,392,108,284
12086000211,1400000US12086000211,311,27,284
12086000211,1400000US12086000211,311,27,284
12086000212,1400000US12086000212,1585,27,1558
12086000212,1400000US12086000212,410,0,410
12086000212,1400000US12086000212,427,0,427
12086000212,1400000US12086000212,1054,27,1027
12086000212,1400000US12086000212,1054,27,1027
12086000212,1400000US12086000212,1029,27,1002
12086000212,1400000US12086000212,1029,27,1002
12086000212,1400000US12086000212,682,27,655
12086000212,1400000US12086000212,543,27,516
12086000213,1400000US12086000213,1403,143,1260
12086000213,1400000US12086000213,722,64,658
12086000213,1400000US12086000213,755,64,691
12086000213,1400000US12086000213,480,79,401
12086000213,1400000US12086000213,492,79,413
12086000213,1400000US12086000213,475,54,421
12086000213,1400000US12086000213,487,54,433
12086000213,1400000US12086000213,408,79,329
12086000214,1400000US12086000214,2009,146,1863
12086000214,1400000US12086000214,1212,113,1099
12086000214,1400000US12086000214,1212,113,1099
12086000214,1400000US12086000214,707,33,674
12086000214,1400000US12086000214,707,33,674
12086000214,1400000US12086000214,700,29,671
12086000214,1400000US12086000214,486,15,471
12086000214,1400000US12086000214,621,84,537
12086000214,1400000US12086000214,621,84,537
12086000214,1400000US12086000214,608,33,575
12086000214,1400000US12086000214,608,33,575
12086000214,1400000US12086000214,591,29,562
12086000214,1400000US12086000214,591,29,562
12086000215,1400000US12086000215,1097,94,1003
12086000215,1400000US12086000215,843,28,815
12086000215,1400000US12086000215,843,28,815
12086000215,1400000US12086000215,796,28,768
12086000215,1400000US12086000215,796,28,768
12086000215,1400000US12086000215,588,28,560
12086000215,1400000US12086000215,577,28,549
12086000216,1400000US12086000216,985,52,933
12086000216,1400000US12086000216,736,14,722
12086000216,1400000US12086000216,736,14,722
12086000216,1400000US12086000216,665,14,651
12086000216,1400000US12086000216,665,14,651
12086000216,1400000US12086000216,539,14,525
12086000216,1400000US12086000216,411,14,397
12086000217,1400000US12086000217,1620,57,1563
12086000217,1400000US12086000217,1222,32,1190
12086000217,1400000US12086000217,1222,32,1190
12086000217,1400000US12086000217,1168,32,1136
12086000217,1400000US12086000217,1168,32,1136
12086000217,1400000US12086000217,791,10,781
12086000217,1400000US12086000217,727,10,717
12086000218,1400000US12086000218,1053,104,949
12086000218,1400000US12086000218,681,43,638
12086000218,1400000US12086000218,681,43,638
12086000218,1400000US12086000218,681,43,638
12086000218,1400000US12086000218,681,43,638
12086000218,1400000US12086000218,657,43,614
12086000218,1400000US12086000218,657,43,614
12086000219,1400000US12086000219,1662,144,1518
12086000219,1400000US12086000219,613,111,502
12086000219,1400000US12086000219,613,111,502
12086000219,1400000US12086000219,892,33,859
12086000219,1400000US12086000219,903,33,870
12086000219,1400000US12086000219,504,73,431
12086000219,1400000US12086000219,845,33,812
12086000219,1400000US12086000219,845,33,812
12086000219,1400000US12086000219,341,73,268
12086000219,1400000US12086000219,341,73,268
12086000219,1400000US12086000219,670,9,661
12086000219,1400000US12086000219,584,9,575
12086000220,1400000US12086000220,1340,60,1280
12086000220,1400000US12086000220,369,60,309
12086000220,1400000US12086000220,369,60,309
12086000220,1400000US12086000220,784,0,784
12086000220,1400000US12086000220,802,0,802
12086000220,1400000US12086000220,323,24,299
12086000220,1400000US12086000220,784,0,784
12086000220,1400000US12086000220,802,0,802
12086000220,1400000US12086000220,657,0,657
12086000220,1400000US12086000220,580,0,580
12086000301,1400000US12086000301,1922,126,1796
12086000301,1400000US12086000301,451,50,401
12086000301,1400000US12086000301,451,50,401
12086000301,1400000US12086000301,1330,76,1254
12086000301,1400000US12086000301,1353,76,1277
12086000301,1400000US12086000301,388,0,388
12086000301,1400000US12086000301,1271,76,1195
12086000301,1400000US12086000301,1294,76,1218
12086000301,1400000US12086000301,241,0,241
12086000301,1400000US12086000301,241,0,241
12086000301,1400000US12086000301,612,13,599
12086000301,1400000US12086000301,459,0,459
12086000302,1400000US12086000302,635,46,589
12086000302,1400000US12086000302,243,25,218
12086000302,1400000US12086000302,243,25,218
12086000302,1400000US12086000302,370,21,349
12086000302,1400000US12086000302,370,21,349
12086000302,1400000US12086000302,325,10,315
12086000302,1400000US12086000302,325,10,315
12086000302,1400000US12086000302,221,11,210
12086000305,1400000US12086000305,2203,97,2106
12086000305,1400000US12086000305,527,66,461
12086000305,1400000US12086000305,527,66,461
12086000305,1400000US12086000305,1629,31,1598
12086000305,1400000US12086000305,1642,31,1611
12086000305,1400000US12086000305,1596,31,1565
12086000305,1400000US12086000305,1609,31,1578
12086000305,1400000US12086000305,1118,20,1098
12086000305,1400000US12086000305,998,20,978
12086000306,1400000US12086000306,1701,128,1573
12086000306,1400000US12086000306,448,55,393
12086000306,1400000US12086000306,451,55,396
12086000306,1400000US12086000306,1116,57,1059
12086000306,1400000US12086000306,1116,57,1059
12086000306,1400000US12086000306,390,21,369
12086000306,1400000US12086000306,1063,57,1006
12086000306,1400000US12086000306,1063,57,1006
12086000306,1400000US12086000306,208,5,203
12086000306,1400000US12086000306,208,5,203
12086000306,1400000US12086000306,830,8,822
12086000306,1400000US12086000306,741,0,741
12086000307,1400000US12086000307,1217,114,1103
12086000307,1400000US12086000307,459,29,430
12086000307,1400000US12086000307,459,29,430
12086000307,1400000US12086000307,620,72,548
12086000307,1400000US12086000307,620,72,548
12086000307,1400000US12086000307,378,46,332
12086000307,1400000US12086000307,603,55,548
12086000307,1400000US12086000307,603,55,548
12086000307,1400000US12086000307,501,51,450
12086000307,1400000US12086000307,427,36,391
12086000308,1400000US12086000308,1412,161,1251
12086000308,1400000US12086000308,547,61,486
12086000308,1400000US12086000308,589,69,520
12086000308,1400000US12086000308,694,53,641
12086000308,1400000US12086000308,704,53,651
12086000308,1400000US12086000308,453,39,414
12086000308,1400000US12086000308,298,10,288
12086000308,1400000US12086000308,668,53,615
12086000308,1400000US12086000308,668,53,615
12086000308,1400000US12086000308,530,53,477
12086000308,1400000US12086000308,402,53,349
12086000402,1400000US12086000402,1193,240,953
12086000402,1400000US12086000402,1042,240,802
12086000402,1400000US12086000402,1042,240,802
12086000402,1400000US12086000402,1042,240,802
12086000402,1400000US12086000402,1042,240,802
12086000403,1400000US12086000403,2295,303,1992
12086000403,1400000US12086000403,2031,297,1734
12086000403,1400000US12086000403,2031,297,1734
12086000403,1400000US12086000403,1957,283,1674
12086000403,1400000US12086000403,1957,283,1674
12086000404,1400000US12086000404,1815,426,1389
12086000404,1400000US12086000404,1417,354,1063
12086000404,1400000US12086000404,1429,366,1063
12086000404,1400000US12086000404,278,38,240
12086000404,1400000US12086000404,1417,354,1063
12086000404,1400000US12086000404,1429,366,1063
12086000404,1400000US12086000404,442,72,370
12086000404,1400000US12086000404,261,17,244
12086000405,1400000US12086000405,1230,98,1132
12086000405,1400000US12086000405,255,27,228
12086000405,1400000US12086000405,255,27,228
12086000405,1400000US12086000405,855,71,784
12086000405,1400000US12086000405,855,71,784
12086000405,1400000US12086000405,283,13,270
12086000405,1400000US12086000405,836,71,765
12086000405,1400000US12086000405,836,71,765
12086000405,1400000US12086000405,479,0,479
12086000405,1400000US12086000405,381,0,381
12086000408,1400000US12086000408,1761,118,1643
12086000408,1400000US12086000408,528,20,508
12086000408,1400000US12086000408,528,20,508
12086000408,1400000US12086000408,1165,98,1067
12086000408,1400000US12086000408,1173,98,1075
12086000408,1400000US12086000408,585,12,573
12086000408,1400000US12086000408,1146,98,1048
12086000408,1400000US12086000408,1154,98,1056
12086000408,1400000US12086000408,506,12,494
12086000408,1400000US12086000408,506,12,494
12086000408,1400000US12086000408,331,17,314
12086000409,1400000US12086000409,1243,133,1110
12086000409,1400000US12086000409,869,53,816
12086000409,1400000US12086000409,869,53,816
12086000409,1400000US12086000409,795,53,742
12086000409,1400000US12086000409,795,53,742
12086000409,1400000US12086000409,580,14,566
12086000409,1400000US12086000409,510,0,510
12086000410,1400000US12086000410,1074,76,998
12086000410,1400000US12086000410,732,22,710
12086000410,1400000US12086000410,765,22,743
12086000410,1400000US12086000410,339,40,299
12086000410,1400000US12086000410,718,22,696
12086000410,1400000US12086000410,718,22,696
12086000410,1400000US12086000410,541,22,519
12086000410,1400000US12086000410,452,22,430
12086000411,1400000US12086000411,1610,231,1379
12086000411,1400000US12086000411,1407,208,1199
12086000411,1400000US12086000411,1407,208,1199
12086000411,1400000US12086000411,243,23,220
12086000411,1400000US12086000411,1345,208,1137
12086000411,1400000US12086000411,1345,208,1137
12086000411,1400000US12086000411,439,95,344
12086000412,1400000US12086000412,2004,258,1746
12086000412,1400000US12086000412,571,40,531
12086000412,1400000US12086000412,614,40,574
12086000412,1400000US12086000412,1276,218,1058
12086000412,1400000US12086000412,1306,218,1088
12086000412,1400000US12086000412,781,30,751
12086000412,1400000US12086000412,393,0,393
12086000412,1400000US12086000412,1213,218,995
12086000412,1400000US12086000412,1213,218,995
12086000412,1400000US12086000412,561,30,531
12086000412,1400000US12086000412,604,30,574
12086000413,1400000US12086000413,1347,83,1264
12086000413,1400000US12086000413,999,66,933
12086000413,1400000US12086000413,999,66,933
12086000413,1400000US12086000413,313,0,313
12086000413,1400000US12086000413,935,66,869
12086000413,1400000US12086000413,935,66,869
12086000414,1400000US12086000414,1707,42,1665
12086000414,1400000US12086000414,1436,29,1407
12086000414,1400000US12086000414,1450,29,1421
12086000414,1400000US12086000414,1423,29,1394
12086000414,1400000US12086000414,1437,29,1408
12086000414,1400000US12086000414,643,9,634
12086000414,1400000US12086000414,490,9,481
12086000501,1400000US12086000501,2013,262,1751
12086000501,1400000US12086000501,778,27,751
12086000501,1400000US12086000501,778,27,751
12086000501,1400000US12086000501,1135,235,900
12086000501,1400000US12086000501,1135,235,900
12086000501,1400000US12086000501,777,18,759
12086000501,1400000US12086000501,435,18,417
12086000501,1400000US12086000501,275,0,275
12086000501,1400000US12086000501,1126,235,891
12086000501,1400000US12086000501,1126,235,891
12086000501,1400000US12086000501,668,18,650
12086000501,1400000US12086000501,668,18,650
12086000503,1400000US12086000503,2523,144,2379
12086000503,1400000US12086000503,656,29,627
12086000503,1400000US12086000503,693,48,645
12086000503,1400000US12086000503,1658,96,1562
12086000503,1400000US12086000503,1688,115,1573
12086000503,1400000US12086000503,774,48,726
12086000503,1400000US12086000503,1602,96,1506
12086000503,1400000US12086000503,1613,96,1517
12086000503,1400000US12086000503,547,29,518
12086000503,1400000US12086000503,584,48,536
12086000504,1400000US12086000504,1539,180,1359
12086000504,1400000US12086000504,561,69,492
12086000504,1400000US12086000504,579,87,492
12086000504,1400000US12086000504,779,93,686
12086000504,1400000US12086000504,797,111,686
12086000504,1400000US12086000504,740,69,671
12086000504,1400000US12086000504,744,93,651
12086000504,1400000US12086000504,744,93,651
12086000504,1400000US12086000504,524,69,455
12086000505,1400000US12086000505,1917,169,1748
12086000505,1400000US12086000505,1839,169,1670
12086000505,1400000US12086000505,1853,169,1684
12086000505,1400000US12086000505,1817,137,1680
12086000505,1400000US12086000505,1403,91,1312
12086000505,1400000US12086000505,1753,137,1616
12086000505,1400000US12086000505,1753,137,1616
12086000601,1400000US12086000601,1592,89,1503
12086000601,1400000US12086000601,1553,89,1464
12086000601,1400000US12086000601,1553,89,1464
12086000601,1400000US12086000601,1560,67,1493
12086000601,1400000US12086000601,1305,67,1238
12086000601,1400000US12086000601,1521,67,1454
12086000601,1400000US12086000601,1521,67,1454
12086000602,1400000US12086000602,1502,168,1334
12086000602,1400000US12086000602,1286,158,1128
12086000602,1400000US12086000602,1296,168,1128
12086000602,1400000US12086000602,1412,113,1299
12086000602,1400000US12086000602,1176,113,1063
12086000602,1400000US12086000602,1196,103,1093
12086000602,1400000US12086000602,1206,113,1093
12086000603,1400000US12086000603,1619,129,1490
12086000603,1400000US12086000603,1560,129,1431
12086000603,1400000US12086000603,1560,129,1431
12086000603,1400000US12086000603,1556,89,1467
12086000603,1400000US12086000603,1382,81,1301
12086000603,1400000US12086000603,1497,89,1408
12086000603,1400000US12086000603,1497,89,1408
12086000604,1400000US12086000604,1941,178,1763
12086000604,1400000US12086000604,1887,155,1732
12086000604,1400000US12086000604,1887,155,1732
12086000604,1400000US12086000604,1881,165,1716
12086000604,1400000US12086000604,1559,119,1440
12086000604,1400000US12086000604,1840,155,1685
12086000604,1400000US12086000604,1840,155,1685
12086000605,1400000US12086000605,1356,99,1257
12086000605,1400000US12086000605,1282,99,1183
12086000605,1400000US12086000605,1293,99,1194
12086000605,1400000US12086000605,1303,99,1204
12086000605,1400000US12086000605,1021,81,940
12086000605,1400000US12086000605,1229,99,1130
12086000605,1400000US12086000605,1240,99,1141
12086000607,1400000US12086000607,1533,139,1394
12086000607,1400000US12086000607,1457,139,1318
12086000607,1400000US12086000607,1457,139,1318
12086000607,1400000US12086000607,1461,124,1337
12086000607,1400000US12086000607,1219,68,1151
12086000607,1400000US12086000607,1401,124,1277
12086000607,1400000US12086000607,1401,124,1277
12086000608,1400000US12086000608,2378,151,2227
12086000608,1400000US12086000608,2242,135,2107
12086000608,1400000US12086000608,2242,135,2107
12086000608,1400000US12086000608,2341,138,2203
12086000608,1400000US12086000608,2058,126,1932
12086000608,1400000US12086000608,2205,122,2083
12086000608,1400000US12086000608,2205,122,2083
12086000705,1400000US12086000705,2205,85,2120
12086000705,1400000US12086000705,2059,72,1987
12086000705,1400000US12086000705,2088,85,2003
12086000705,1400000US12086000705,2205,85,2120
12086000705,1400000US12086000705,1802,85,1717
12086000705,1400000US12086000705,2059,72,1987
12086000705,1400000US12086000705,2088,85,2003
12086000706,1400000US12086000706,2797,247,2550
12086000706,1400000US12086000706,2526,233,2293
12086000706,1400000US12086000706,2588,233,2355
12086000706,1400000US12086000706,2756,247,2509
12086000706,1400000US12086000706,2292,200,2092
12086000706,1400000US12086000706,402,22,380
12086000706,1400000US12086000706,2485,233,2252
12086000706,1400000US12086000706,2547,233,2314
12086000707,1400000US12086000707,2118,167,1951
12086000707,1400000US12086000707,1858,167,1691
12086000707,1400000US12086000707,1872,167,1705
12086000707,1400000US12086000707,2060,167,1893
12086000707,1400000US12086000707,1383,159,1224
12086000707,1400000US12086000707,607,8,599
12086000707,1400000US12086000707,346,0,346
12086000707,1400000US12086000707,1808,167,1641
12086000707,1400000US12086000707,1822,167,1655
12086000708,1400000US12086000708,1984,186,1798
12086000708,1400000US12086000708,1828,170,1658
12086000708,1400000US12086000708,1852,170,1682
12086000708,1400000US12086000708,1880,158,1722
12086000708,1400000US12086000708,1449,145,1304
12086000708,1400000US12086000708,1746,158,1588
12086000708,1400000US12086000708,1770,158,1612
12086000709,1400000US12086000709,1891,188,1703
12086000709,1400000US12086000709,1704,188,1516
12086000709,1400000US12086000709,1733,188,1545
12086000709,1400000US12086000709,1878,188,1690
12086000709,1400000US12086000709,1642,175,1467
12086000709,1400000US12086000709,1691,188,1503
12086000709,1400000US12086000709,1720,188,1532
12086000710,1400000US12086000710,2038,67,1971
12086000710,1400000US12086000710,1907,67,1840
12086000710,1400000US12086000710,1907,67,1840
12086000710,1400000US12086000710,2033,67,1966
12086000710,1400000US12086000710,1762,67,1695
12086000710,1400000US12086000710,1902,67,1835
12086000710,1400000US12086000710,1902,67,1835
12086000711,1400000US12086000711,1890,124,1766
12086000711,1400000US12086000711,1737,110,1627
12086000711,1400000US12086000711,1737,110,1627
12086000711,1400000US12086000711,1767,110,1657
12086000711,1400000US12086000711,1452,110,1342
12086000711,1400000US12086000711,1737,110,1627
12086000711,1400000US12086000711,1737,110,1627
12086000712,1400000US12086000712,755,64,691
12086000712,1400000US12086000712,701,30,671
12086000712,1400000US12086000712,701,30,671
12086000712,1400000US12086000712,755,64,691
12086000712,1400000US12086000712,657,64,593
12086000712,1400000US12086000712,701,30,671
12086000712,1400000US12086000712,701,30,671
12086000804,1400000US12086000804,1506,80,1426
12086000804,1400000US12086000804,1411,80,1331
12086000804,1400000US12086000804,1421,80,1341
12086000804,1400000US12086000804,1429,80,1349
12086000804,1400000US12086000804,1192,80,1112
12086000804,1400000US12086000804,1334,80,1254
12086000804,1400000US12086000804,1344,80,1264
12086000805,1400000US12086000805,1741,99,1642
12086000805,1400000US12086000805,1655,99,1556
12086000805,1400000US12086000805,1666,99,1567
12086000805,1400000US12086000805,1697,99,1598
12086000805,1400000US12086000805,1513,72,1441
12086000805,1400000US12086000805,1611,99,1512
12086000805,1400000US12086000805,1622,99,1523
12086000806,1400000US12086000806,1753,168,1585
12086000806,1400000US12086000806,1616,152,1464
12086000806,1400000US12086000806,1616,152,1464
12086000806,1400000US12086000806,1712,140,1572
12086000806,1400000US12086000806,1346,133,1213
12086000806,1400000US12086000806,1591,140,1451
12086000806,1400000US12086000806,1591,140,1451
12086000807,1400000US12086000807,1538,67,1471
12086000807,1400000US12086000807,1417,67,1350
12086000807,1400000US12086000807,1463,67,1396
12086000807,1400000US12086000807,1538,67,1471
12086000807,1400000US12086000807,1204,38,1166
12086000807,1400000US12086000807,1417,67,1350
12086000807,1400000US12086000807,1463,67,1396
12086000808,1400000US12086000808,1474,58,1416
12086000808,1400000US12086000808,1425,58,1367
12086000808,1400000US12086000808,1457,58,1399
12086000808,1400000US12086000808,1443,58,1385
12086000808,1400000US12086000808,1244,58,1186
12086000808,1400000US12086000808,1394,58,1336
12086000808,1400000US12086000808,1426,58,1368
12086000901,1400000US12086000901,1976,158,1818
12086000901,1400000US12086000901,1546,113,1433
12086000901,1400000US12086000901,1591,126,1465
12086000901,1400000US12086000901,288,32,256
12086000901,1400000US12086000901,320,32,288
12086000901,1400000US12086000901,1561,140,1421
12086000901,1400000US12086000901,863,116,747
12086000901,1400000US12086000901,565,24,541
12086000901,1400000US12086000901,340,14,326
12086000901,1400000US12086000901,1418,113,1305
12086000901,1400000US12086000901,1463,126,1337
12086000902,1400000US12086000902,1881,232,1649
12086000902,1400000US12086000902,1185,45,1140
12086000902,1400000US12086000902,1196,45,1151
12086000902,1400000US12086000902,589,177,412
12086000902,1400000US12086000902,589,177,412
12086000902,1400000US12086000902,1275,49,1226
12086000902,1400000US12086000902,619,39,580
12086000902,1400000US12086000902,557,0,557
12086000902,1400000US12086000902,392,0,392
12086000902,1400000US12086000902,560,177,383
12086000902,1400000US12086000902,560,177,383
12086000902,1400000US12086000902,1150,39,1111
12086000902,1400000US12086000902,1150,39,1111
12086000903,1400000US12086000903,908,99,809
12086000903,1400000US12086000903,530,32,498
12086000903,1400000US12086000903,530,32,498
12086000903,1400000US12086000903,370,67,303
12086000903,1400000US12086000903,370,67,303
12086000903,1400000US12086000903,555,32,523
12086000903,1400000US12086000903,331,9,322
12086000903,1400000US12086000903,244,9,235
12086000903,1400000US12086000903,345,67,278
12086000903,1400000US12086000903,345,67,278
12086000903,1400000US12086000903,530,32,498
12086000903,1400000US12086000903,530,32,498
12086001002,1400000US12086001002,1816,355,1461
12086001002,1400000US12086001002,182,0,182
12086001002,1400000US12086001002,182,0,182
12086001002,1400000US12086001002,1565,345,1220
12086001002,1400000US12086001002,1597,355,1242
12086001002,1400000US12086001002,242,7,235
12086001002,1400000US12086001002,1533,338,1195
12086001002,1400000US12086001002,1553,348,1205
12086001003,1400000US12086001003,1730,260,1470
12086001003,1400000US12086001003,393,20,373
12086001003,1400000US12086001003,402,29,373
12086001003,1400000US12086001003,1295,231,1064
12086001003,1400000US12086001003,1304,240,1064
12086001003,1400000US12086001003,390,20,370
12086001003,1400000US12086001003,185,20,165
12086001003,1400000US12086001003,176,20,156
12086001003,1400000US12086001003,1269,231,1038
12086001003,1400000US12086001003,1278,240,1038
12086001003,1400000US12086001003,357,20,337
12086001003,1400000US12086001003,357,20,337
12086001004,1400000US12086001004,1545,246,1299
12086001004,1400000US12086001004,1238,235,1003
12086001004,1400000US12086001004,1252,235,1017
12086001004,1400000US12086001004,1197,235,962
12086001004,1400000US12086001004,1211,235,976
12086001005,1400000US12086001005,814,192,622
12086001005,1400000US12086001005,685,182,503
12086001005,1400000US12086001005,694,182,512
