Id2,Id,Estimate; Total:,Estimate; Total: - Utility gas,"Estimate; Total: - Bottled, tank, or LP gas",Estimate; Total: - Electricity,"Estimate; Total: - Fuel oil, kerosene, etc.",Estimate; Total: - Coal or coke,Estimate; Total: - Wood,Estimate; Total: - Solar energy,Estimate; Total: - Other fuel,Estimate; Total: - No fuel used
12105012503,1400000US12105012503,3539,26,7,3476,0,0,0,0,12,18
12105012503,1400000US12105012503,3815,26,7,3752,0,0,0,0,12,18
12105012503,1400000US12105012503,1083,0,0,1065,0,0,0,0,0,18
12105012503,1400000US12105012503,1299,0,0,1281,0,0,0,0,0,18
12105012503,1400000US12105012503,391,0,0,391,0,0,0,0,0,0
12105012503,1400000US12105012503,443,0,0,443,0,0,0,0,0,0
12105012503,1400000US12105012503,1698,16,0,1664,0,0,0,0,0,18
12105012503,1400000US12105012503,1195,0,0,1195,0,0,0,0,0,0
12105012503,1400000US12105012503,272,0,0,272,0,0,0,0,0,0
12105012503,1400000US12105012503,2454,10,7,2425,0,0,0,0,12,0
12105012503,1400000US12105012503,2582,10,7,2553,0,0,0,0,12,0
12105012503,1400000US12105012503,985,0,0,967,0,0,0,0,0,18
12105012503,1400000US12105012503,1078,0,0,1060,0,0,0,0,0,18
12105012503,1400000US12105012503,1085,16,0,1051,0,0,0,0,0,18
12105012503,1400000US12105012503,1233,16,0,1199,0,0,0,0,0,18
12105012503,1400000US12105012503,367,0,0,367,0,0,0,0,0,0
12105012503,1400000US12105012503,406,0,0,406,0,0,0,0,0,0
12105012503,1400000US12105012503,546,0,0,546,0,0,0,0,0,0
12105012503,1400000US12105012503,575,0,0,575,0,0,0,0,0,0
12105012503,1400000US12105012503,408,0,7,401,0,0,0,0,0,0
12105012503,1400000US12105012503,480,0,0,480,0,0,0,0,0,0
12105012504,1400000US12105012504,1651,31,77,1504,0,0,24,0,0,15
12105012504,1400000US12105012504,1495,31,77,1348,0,0,24,0,0,15
12105012504,1400000US12105012504,1535,31,77,1388,0,0,24,0,0,15
12105012504,1400000US12105012504,1328,31,77,1181,0,0,24,0,0,15
12105012504,1400000US12105012504,1328,31,77,1181,0,0,24,0,0,15
12105012504,1400000US12105012504,387,23,15,349,0,0,0,0,0,0
12105012506,1400000US12105012506,1813,48,89,1669,0,0,0,0,0,7
12105012506,1400000US12105012506,1570,48,89,1433,0,0,0,0,0,0
12105012506,1400000US12105012506,1693,48,89,1556,0,0,0,0,0,0
12105012506,1400000US12105012506,328,0,0,321,0,0,0,0,0,7
12105012506,1400000US12105012506,1352,48,89,1215,0,0,0,0,0,0
12105012506,1400000US12105012506,1432,48,89,1295,0,0,0,0,0,0
12105012507,1400000US12105012507,1885,335,88,1462,0,0,0,0,0,0
12105012507,1400000US12105012507,1567,257,88,1222,0,0,0,0,0,0
12105012507,1400000US12105012507,1734,320,88,1326,0,0,0,0,0,0
12105012507,1400000US12105012507,449,95,0,354,0,0,0,0,0,0
12105012507,1400000US12105012507,1265,162,88,1015,0,0,0,0,0,0
12105012507,1400000US12105012507,1387,225,88,1074,0,0,0,0,0,0
12105012601,1400000US12105012601,1437,37,41,1359,0,0,0,0,0,0
12105012601,1400000US12105012601,505,26,0,479,0,0,0,0,0,0
12105012601,1400000US12105012601,519,26,0,493,0,0,0,0,0,0
12105012601,1400000US12105012601,841,11,41,789,0,0,0,0,0,0
12105012601,1400000US12105012601,841,11,41,789,0,0,0,0,0,0
12105012601,1400000US12105012601,388,26,0,362,0,0,0,0,0,0
12105012601,1400000US12105012601,402,26,0,376,0,0,0,0,0,0
12105012601,1400000US12105012601,816,11,41,764,0,0,0,0,0,0
12105012601,1400000US12105012601,816,11,41,764,0,0,0,0,0,0
12105012602,1400000US12105012602,1706,32,71,1555,0,0,0,0,0,48
12105012602,1400000US12105012602,1160,0,71,1058,0,0,0,0,0,31
12105012602,1400000US12105012602,1173,13,71,1058,0,0,0,0,0,31
12105012602,1400000US12105012602,229,6,0,206,0,0,0,0,0,17
12105012602,1400000US12105012602,242,19,0,206,0,0,0,0,0,17
12105012602,1400000US12105012602,858,19,30,785,0,0,0,0,0,24
12105012602,1400000US12105012602,690,0,17,649,0,0,0,0,0,24
12105012602,1400000US12105012602,501,0,41,436,0,0,0,0,0,24
12105012602,1400000US12105012602,501,0,41,436,0,0,0,0,0,24
12105012602,1400000US12105012602,659,0,30,622,0,0,0,0,0,7
12105012602,1400000US12105012602,672,13,30,622,0,0,0,0,0,7
12105012602,1400000US12105012602,186,6,0,163,0,0,0,0,0,17
12105012602,1400000US12105012602,199,19,0,163,0,0,0,0,0,17
12105012700,1400000US12105012700,2495,27,80,2360,17,0,0,0,0,11
12105012700,1400000US12105012700,1913,18,80,1787,17,0,0,0,0,11
12105012700,1400000US12105012700,1913,18,80,1787,17,0,0,0,0,11
12105012700,1400000US12105012700,294,9,0,285,0,0,0,0,0,0
12105012700,1400000US12105012700,324,9,0,315,0,0,0,0,0,0
12105012700,1400000US12105012700,742,6,0,736,0,0,0,0,0,0
12105012700,1400000US12105012700,424,0,0,424,0,0,0,0,0,0
12105012700,1400000US12105012700,1433,12,80,1313,17,0,0,0,0,11
12105012700,1400000US12105012700,1433,12,80,1313,17,0,0,0,0,11
12105012700,1400000US12105012700,480,6,0,474,0,0,0,0,0,0
12105012700,1400000US12105012700,480,6,0,474,0,0,0,0,0,0
12105012802,1400000US12105012802,1142,176,16,937,0,0,0,0,0,13
12105012802,1400000US12105012802,941,91,0,837,0,0,0,0,0,13
12105012802,1400000US12105012802,941,91,0,837,0,0,0,0,0,13
12105012802,1400000US12105012802,851,61,0,777,0,0,0,0,0,13
12105012802,1400000US12105012802,851,61,0,777,0,0,0,0,0,13
12105012803,1400000US12105012803,1901,0,20,1845,12,0,0,0,12,12
12105012803,1400000US12105012803,1869,0,0,1833,12,0,0,0,12,12
12105012803,1400000US12105012803,1889,0,20,1833,12,0,0,0,12,12
12105012803,1400000US12105012803,1763,0,0,1727,12,0,0,0,12,12
12105012803,1400000US12105012803,1783,0,20,1727,12,0,0,0,12,12
12105012803,1400000US12105012803,417,0,0,405,0,0,0,0,12,0
12105012804,1400000US12105012804,2394,24,55,2315,0,0,0,0,0,0
12105012804,1400000US12105012804,2313,15,55,2243,0,0,0,0,0,0
12105012804,1400000US12105012804,2313,15,55,2243,0,0,0,0,0,0
12105012804,1400000US12105012804,2150,0,55,2095,0,0,0,0,0,0
12105012804,1400000US12105012804,2150,0,55,2095,0,0,0,0,0,0
12105012804,1400000US12105012804,506,0,0,506,0,0,0,0,0,0
12105012804,1400000US12105012804,554,0,0,554,0,0,0,0,0,0
12105012900,1400000US12105012900,1804,25,2,1768,0,0,9,0,0,0
12105012900,1400000US12105012900,1409,25,0,1375,0,0,9,0,0,0
12105012900,1400000US12105012900,1409,25,0,1375,0,0,9,0,0,0
12105012900,1400000US12105012900,294,0,2,292,0,0,0,0,0,0
12105012900,1400000US12105012900,301,0,2,299,0,0,0,0,0,0
12105012900,1400000US12105012900,1289,25,0,1255,0,0,9,0,0,0
12105012900,1400000US12105012900,1289,25,0,1255,0,0,9,0,0,0
12105012900,1400000US12105012900,294,0,2,292,0,0,0,0,0,0
12105012900,1400000US12105012900,301,0,2,299,0,0,0,0,0,0
12105012900,1400000US12105012900,205,0,0,196,0,0,9,0,0,0
12105012900,1400000US12105012900,369,9,0,360,0,0,0,0,0,0
12105013001,1400000US12105013001,925,0,11,901,0,0,13,0,0,0
12105013001,1400000US12105013001,816,0,11,792,0,0,13,0,0,0
12105013001,1400000US12105013001,842,0,11,818,0,0,13,0,0,0
12105013001,1400000US12105013001,770,0,11,746,0,0,13,0,0,0
12105013001,1400000US12105013001,796,0,11,772,0,0,13,0,0,0
12105013002,1400000US12105013002,1715,22,26,1654,13,0,0,0,0,0
12105013002,1400000US12105013002,1573,22,26,1512,13,0,0,0,0,0
12105013002,1400000US12105013002,1613,22,26,1552,13,0,0,0,0,0
12105013002,1400000US12105013002,1471,22,26,1410,13,0,0,0,0,0
12105013002,1400000US12105013002,1471,22,26,1410,13,0,0,0,0,0
12105013101,1400000US12105013101,1396,8,19,1359,0,0,0,0,0,10
12105013101,1400000US12105013101,1246,8,19,1209,0,0,0,0,0,10
12105013101,1400000US12105013101,1246,8,19,1209,0,0,0,0,0,10
12105013101,1400000US12105013101,1210,8,19,1173,0,0,0,0,0,10
12105013101,1400000US12105013101,1210,8,19,1173,0,0,0,0,0,10
12105013101,1400000US12105013101,182,8,0,174,0,0,0,0,0,0
12105013102,1400000US12105013102,1319,56,10,1218,0,0,8,0,0,27
12105013102,1400000US12105013102,1225,44,10,1146,0,0,8,0,0,17
12105013102,1400000US12105013102,1233,44,10,1154,0,0,8,0,0,17
12105013102,1400000US12105013102,1169,44,10,1090,0,0,8,0,0,17
12105013102,1400000US12105013102,1169,44,10,1090,0,0,8,0,0,17
12105013103,1400000US12105013103,398,0,26,363,0,0,0,0,0,9
12105013103,1400000US12105013103,311,0,26,276,0,0,0,0,0,9
12105013103,1400000US12105013103,311,0,26,276,0,0,0,0,0,9
12105013200,1400000US12105013200,602,9,0,593,0,0,0,0,0,0
12105013200,1400000US12105013200,427,9,0,418,0,0,0,0,0,0
12105013200,1400000US12105013200,442,9,0,433,0,0,0,0,0,0
12105013200,1400000US12105013200,337,9,0,328,0,0,0,0,0,0
12105013200,1400000US12105013200,352,9,0,343,0,0,0,0,0,0
12105013300,1400000US12105013300,938,0,9,888,24,0,0,0,0,17
12105013300,1400000US12105013300,647,0,9,603,24,0,0,0,0,11
12105013300,1400000US12105013300,647,0,9,603,24,0,0,0,0,11
12105013300,1400000US12105013300,597,0,9,553,24,0,0,0,0,11
12105013300,1400000US12105013300,597,0,9,553,24,0,0,0,0,11
12105013400,1400000US12105013400,2001,37,10,1893,0,0,0,0,0,61
12105013400,1400000US12105013400,1507,37,10,1411,0,0,0,0,0,49
12105013400,1400000US12105013400,1529,37,10,1433,0,0,0,0,0,49
12105013400,1400000US12105013400,391,0,0,379,0,0,0,0,0,12
12105013400,1400000US12105013400,391,0,0,379,0,0,0,0,0,12
12105013400,1400000US12105013400,1362,37,10,1266,0,0,0,0,0,49
12105013400,1400000US12105013400,1379,37,10,1283,0,0,0,0,0,49
12105013400,1400000US12105013400,391,0,0,379,0,0,0,0,0,12
12105013400,1400000US12105013400,391,0,0,379,0,0,0,0,0,12
12105013500,1400000US12105013500,1491,121,0,1336,9,0,0,0,0,25
12105013500,1400000US12105013500,1369,121,0,1214,9,0,0,0,0,25
12105013500,1400000US12105013500,1381,121,0,1226,9,0,0,0,0,25
12105013500,1400000US12105013500,1270,121,0,1115,9,0,0,0,0,25
12105013500,1400000US12105013500,1270,121,0,1115,9,0,0,0,0,25
12105013500,1400000US12105013500,245,49,0,196,0,0,0,0,0,0
12105013600,1400000US12105013600,2345,106,75,2124,26,0,14,0,0,0
12105013600,1400000US12105013600,775,37,41,683,0,0,14,0,0,0
12105013600,1400000US12105013600,775,37,41,683,0,0,14,0,0,0
12105013600,1400000US12105013600,1531,69,34,1402,26,0,0,0,0,0
12105013600,1400000US12105013600,1531,69,34,1402,26,0,0,0,0,0
12105013600,1400000US12105013600,695,28,41,612,0,0,14,0,0,0
12105013600,1400000US12105013600,695,28,41,612,0,0,14,0,0,0
12105013600,1400000US12105013600,1531,69,34,1402,26,0,0,0,0,0
12105013600,1400000US12105013600,1531,69,34,1402,26,0,0,0,0,0
12105013701,1400000US12105013701,946,19,0,927,0,0,0,0,0,0
12105013701,1400000US12105013701,814,0,0,814,0,0,0,0,0,0
12105013701,1400000US12105013701,842,11,0,831,0,0,0,0,0,0
12105013701,1400000US12105013701,814,0,0,814,0,0,0,0,0,0
12105013701,1400000US12105013701,842,11,0,831,0,0,0,0,0,0
12105013702,1400000US12105013702,1849,142,38,1647,0,0,0,0,0,22
12105013702,1400000US12105013702,1030,97,0,911,0,0,0,0,0,22
12105013702,1400000US12105013702,1041,97,0,922,0,0,0,0,0,22
12105013702,1400000US12105013702,730,40,30,660,0,0,0,0,0,0
12105013702,1400000US12105013702,730,40,30,660,0,0,0,0,0,0
12105013702,1400000US12105013702,984,87,0,875,0,0,0,0,0,22
12105013702,1400000US12105013702,984,87,0,875,0,0,0,0,0,22
12105013702,1400000US12105013702,730,40,30,660,0,0,0,0,0,0
12105013702,1400000US12105013702,730,40,30,660,0,0,0,0,0,0
12105013801,1400000US12105013801,1605,20,10,1552,0,0,0,0,0,23
12105013801,1400000US12105013801,1437,20,0,1400,0,0,0,0,0,17
12105013801,1400000US12105013801,1446,20,0,1409,0,0,0,0,0,17
12105013801,1400000US12105013801,1299,20,0,1262,0,0,0,0,0,17
12105013801,1400000US12105013801,1299,20,0,1262,0,0,0,0,0,17
12105013801,1400000US12105013801,514,0,0,514,0,0,0,0,0,0
12105013802,1400000US12105013802,2181,155,28,1931,9,0,10,0,0,48
12105013802,1400000US12105013802,1665,149,16,1433,9,0,10,0,0,48
12105013802,1400000US12105013802,1726,149,16,1494,9,0,10,0,0,48
12105013802,1400000US12105013802,373,6,12,355,0,0,0,0,0,0
12105013802,1400000US12105013802,373,6,12,355,0,0,0,0,0,0
12105013802,1400000US12105013802,334,0,0,323,0,0,0,0,0,11
12105013802,1400000US12105013802,1459,149,16,1238,9,0,10,0,0,37
12105013802,1400000US12105013802,1487,149,16,1266,9,0,10,0,0,37
12105013802,1400000US12105013802,337,6,12,319,0,0,0,0,0,0
12105013802,1400000US12105013802,337,6,12,319,0,0,0,0,0,0
12105013802,1400000US12105013802,628,27,16,564,0,0,10,0,0,11
12105013901,1400000US12105013901,1195,72,0,1111,0,0,0,0,0,12
12105013901,1400000US12105013901,696,72,0,624,0,0,0,0,0,0
12105013901,1400000US12105013901,748,72,0,676,0,0,0,0,0,0
12105013901,1400000US12105013901,401,0,0,389,0,0,0,0,0,12
12105013901,1400000US12105013901,453,0,0,441,0,0,0,0,0,12
12105013901,1400000US12105013901,598,72,0,526,0,0,0,0,0,0
12105013901,1400000US12105013901,650,72,0,578,0,0,0,0,0,0
12105013901,1400000US12105013901,401,0,0,389,0,0,0,0,0,12
12105013901,1400000US12105013901,453,0,0,441,0,0,0,0,0,12
12105013902,1400000US12105013902,1830,149,16,1646,19,0,0,0,0,0
12105013902,1400000US12105013902,1651,125,8,1499,19,0,0,0,0,0
12105013902,1400000US12105013902,1667,125,16,1507,19,0,0,0,0,0
12105013902,1400000US12105013902,1591,125,8,1439,19,0,0,0,0,0
12105013902,1400000US12105013902,1599,125,16,1439,19,0,0,0,0,0
12105013902,1400000US12105013902,364,63,16,266,19,0,0,0,0,0
12105013902,1400000US12105013902,318,34,0,284,0,0,0,0,0,0
12105013902,1400000US12105013902,373,0,0,373,0,0,0,0,0,0
12105014001,1400000US12105014001,2108,200,19,1880,9,0,0,0,0,0
12105014001,1400000US12105014001,1995,189,19,1778,9,0,0,0,0,0
12105014001,1400000US12105014001,1995,189,19,1778,9,0,0,0,0,0
12105014001,1400000US12105014001,1885,180,19,1677,9,0,0,0,0,0
12105014001,1400000US12105014001,1885,180,19,1677,9,0,0,0,0,0
12105014001,1400000US12105014001,322,66,0,256,0,0,0,0,0,0
12105014001,1400000US12105014001,367,34,0,333,0,0,0,0,0,0
12105014001,1400000US12105014001,293,68,9,216,0,0,0,0,0,0
12105014001,1400000US12105014001,459,0,0,450,9,0,0,0,0,0
12105014003,1400000US12105014003,1254,75,26,1153,0,0,0,0,0,0
12105014003,1400000US12105014003,1175,75,26,1074,0,0,0,0,0,0
12105014003,1400000US12105014003,1175,75,26,1074,0,0,0,0,0,0
12105014003,1400000US12105014003,1115,75,26,1014,0,0,0,0,0,0
12105014003,1400000US12105014003,1115,75,26,1014,0,0,0,0,0,0
12105014005,1400000US12105014005,1395,63,40,1275,0,0,0,0,17,0
12105014005,1400000US12105014005,1288,63,10,1198,0,0,0,0,17,0
12105014005,1400000US12105014005,1288,63,10,1198,0,0,0,0,17,0
12105014005,1400000US12105014005,1233,63,10,1143,0,0,0,0,17,0
12105014005,1400000US12105014005,1233,63,10,1143,0,0,0,0,17,0
12105014006,1400000US12105014006,1075,100,0,961,14,0,0,0,0,0
12105014006,1400000US12105014006,985,100,0,871,14,0,0,0,0,0
12105014006,1400000US12105014006,985,100,0,871,14,0,0,0,0,0
12105014006,1400000US12105014006,913,100,0,799,14,0,0,0,0,0
12105014006,1400000US12105014006,913,100,0,799,14,0,0,0,0,0
12105014103,1400000US12105014103,1937,35,10,1852,0,0,0,0,0,40
12105014103,1400000US12105014103,1118,20,10,1088,0,0,0,0,0,0
12105014103,1400000US12105014103,1199,20,10,1169,0,0,0,0,0,0
12105014103,1400000US12105014103,463,15,0,448,0,0,0,0,0,0
12105014103,1400000US12105014103,493,15,0,478,0,0,0,0,0,0
12105014103,1400000US12105014103,242,0,0,202,0,0,0,0,0,40
12105014103,1400000US12105014103,884,20,0,824,0,0,0,0,0,40
12105014103,1400000US12105014103,571,20,0,543,0,0,0,0,0,8
12105014103,1400000US12105014103,504,0,10,494,0,0,0,0,0,0
12105014103,1400000US12105014103,536,0,10,526,0,0,0,0,0,0
12105014103,1400000US12105014103,463,15,0,448,0,0,0,0,0,0
12105014103,1400000US12105014103,463,15,0,448,0,0,0,0,0,0
12105014103,1400000US12105014103,614,20,0,594,0,0,0,0,0,0
12105014103,1400000US12105014103,663,20,0,643,0,0,0,0,0,0
12105014103,1400000US12105014103,230,0,0,190,0,0,0,0,0,40
12105014105,1400000US12105014105,2542,0,67,2449,0,0,13,0,0,13
12105014105,1400000US12105014105,2282,0,67,2189,0,0,13,0,0,13
12105014105,1400000US12105014105,2282,0,67,2189,0,0,13,0,0,13
12105014105,1400000US12105014105,439,0,11,415,0,0,0,0,0,13
12105014105,1400000US12105014105,356,0,11,345,0,0,0,0,0,0
12105014105,1400000US12105014105,1905,0,56,1836,0,0,13,0,0,0
12105014105,1400000US12105014105,1905,0,56,1836,0,0,13,0,0,0
12105014105,1400000US12105014105,377,0,11,353,0,0,0,0,0,13
12105014105,1400000US12105014105,377,0,11,353,0,0,0,0,0,13
12105014121,1400000US12105014121,609,14,0,590,0,0,5,0,0,0
12105014121,1400000US12105014121,538,14,0,524,0,0,0,0,0,0
12105014121,1400000US12105014121,538,14,0,524,0,0,0,0,0,0
12105014121,1400000US12105014121,453,14,0,439,0,0,0,0,0,0
12105014121,1400000US12105014121,453,14,0,439,0,0,0,0,0,0
12105014123,1400000US12105014123,2338,256,25,2057,0,0,0,0,0,0
12105014123,1400000US12105014123,2182,256,25,1901,0,0,0,0,0,0
12105014123,1400000US12105014123,2192,256,25,1911,0,0,0,0,0,0
12105014123,1400000US12105014123,1973,222,25,1726,0,0,0,0,0,0
12105014123,1400000US12105014123,1973,222,25,1726,0,0,0,0,0,0
12105014123,1400000US12105014123,437,77,0,360,0,0,0,0,0,0
12105014123,1400000US12105014123,540,21,0,519,0,0,0,0,0,0
12105014124,1400000US12105014124,1085,0,60,1025,0,0,0,0,0,0
12105014124,1400000US12105014124,788,0,42,746,0,0,0,0,0,0
12105014124,1400000US12105014124,788,0,42,746,0,0,0,0,0,0
12105014124,1400000US12105014124,297,0,18,279,0,0,0,0,0,0
12105014124,1400000US12105014124,297,0,18,279,0,0,0,0,0,0
12105014124,1400000US12105014124,767,0,42,725,0,0,0,0,0,0
12105014124,1400000US12105014124,767,0,42,725,0,0,0,0,0,0
12105014124,1400000US12105014124,297,0,18,279,0,0,0,0,0,0
12105014124,1400000US12105014124,297,0,18,279,0,0,0,0,0,0
12105014125,1400000US12105014125,2292,43,71,2178,0,0,0,0,0,0
12105014125,1400000US12105014125,1721,43,71,1607,0,0,0,0,0,0
12105014125,1400000US12105014125,1737,43,71,1623,0,0,0,0,0,0
12105014125,1400000US12105014125,533,0,0,533,0,0,0,0,0,0
12105014125,1400000US12105014125,1533,43,71,1419,0,0,0,0,0,0
12105014125,1400000US12105014125,1549,43,71,1435,0,0,0,0,0,0
12105014125,1400000US12105014125,533,0,0,533,0,0,0,0,0,0
12105014201,1400000US12105014201,2278,196,78,1964,18,0,0,0,0,22
12105014201,1400000US12105014201,1973,153,78,1702,18,0,0,0,0,22
12105014201,1400000US12105014201,1981,153,78,1710,18,0,0,0,0,22
12105014201,1400000US12105014201,1811,153,78,1540,18,0,0,0,0,22
12105014201,1400000US12105014201,1819,153,78,1548,18,0,0,0,0,22
12105014201,1400000US12105014201,258,10,20,228,0,0,0,0,0,0
12105014201,1400000US12105014201,338,70,0,268,0,0,0,0,0,0
12105014201,1400000US12105014201,336,20,0,307,0,0,0,0,0,9
12105014202,1400000US12105014202,997,7,23,967,0,0,0,0,0,0
12105014202,1400000US12105014202,964,7,23,934,0,0,0,0,0,0
12105014202,1400000US12105014202,964,7,23,934,0,0,0,0,0,0
12105014202,1400000US12105014202,890,7,23,860,0,0,0,0,0,0
12105014202,1400000US12105014202,890,7,23,860,0,0,0,0,0,0
12105014203,1400000US12105014203,1462,18,96,1338,0,0,0,0,0,10
12105014203,1400000US12105014203,1455,18,96,1331,0,0,0,0,0,10
12105014203,1400000US12105014203,1455,18,96,1331,0,0,0,0,0,10
12105014203,1400000US12105014203,1419,18,96,1295,0,0,0,0,0,10
12105014203,1400000US12105014203,1419,18,96,1295,0,0,0,0,0,10
12105014301,1400000US12105014301,704,28,18,650,0,0,0,0,0,8
12105014301,1400000US12105014301,589,28,9,552,0,0,0,0,0,0
12105014301,1400000US12105014301,589,28,9,552,0,0,0,0,0,0
12105014301,1400000US12105014301,581,28,9,544,0,0,0,0,0,0
12105014301,1400000US12105014301,581,28,9,544,0,0,0,0,0,0
12105014302,1400000US12105014302,2066,60,27,1979,0,0,0,0,0,0
12105014302,1400000US12105014302,1628,60,12,1556,0,0,0,0,0,0
12105014302,1400000US12105014302,1661,60,27,1574,0,0,0,0,0,0
12105014302,1400000US12105014302,356,0,0,356,0,0,0,0,0,0
12105014302,1400000US12105014302,1402,60,12,1330,0,0,0,0,0,0
12105014302,1400000US12105014302,1435,60,27,1348,0,0,0,0,0,0
12105014302,1400000US12105014302,358,25,0,333,0,0,0,0,0,0
12105014400,1400000US12105014400,3024,109,63,2840,0,0,0,0,0,12
12105014400,1400000US12105014400,2427,90,63,2262,0,0,0,0,0,12
12105014400,1400000US12105014400,2455,90,63,2290,0,0,0,0,0,12
12105014400,1400000US12105014400,2247,90,63,2082,0,0,0,0,0,12
12105014400,1400000US12105014400,2275,90,63,2110,0,0,0,0,0,12
12105014400,1400000US12105014400,423,9,0,414,0,0,0,0,0,0
12105014400,1400000US12105014400,437,30,0,407,0,0,0,0,0,0
12105014400,1400000US12105014400,292,10,9,273,0,0,0,0,0,0
12105014400,1400000US12105014400,488,14,0,474,0,0,0,0,0,0
12105014501,1400000US12105014501,2435,41,46,2332,0,0,3,0,0,13
12105014501,1400000US12105014501,2147,10,46,2075,0,0,3,0,0,13
12105014501,1400000US12105014501,2188,10,46,2116,0,0,3,0,0,13
12105014501,1400000US12105014501,624,0,0,611,0,0,0,0,0,13
12105014501,1400000US12105014501,345,0,0,332,0,0,0,0,0,13
12105014501,1400000US12105014501,1639,10,46,1580,0,0,3,0,0,0
12105014501,1400000US12105014501,1652,10,46,1593,0,0,3,0,0,0
12105014501,1400000US12105014501,508,0,0,495,0,0,0,0,0,13
12105014501,1400000US12105014501,536,0,0,523,0,0,0,0,0,13
12105014501,1400000US12105014501,549,0,0,549,0,0,0,0,0,0
12105014502,1400000US12105014502,908,13,56,807,0,0,14,5,0,13
12105014502,1400000US12105014502,849,13,56,761,0,0,14,5,0,0
12105014502,1400000US12105014502,849,13,56,761,0,0,14,5,0,0
12105014502,1400000US12105014502,293,0,12,263,0,0,0,5,0,13
12105014502,1400000US12105014502,228,0,0,210,0,0,0,5,0,13
12105014502,1400000US12105014502,582,13,44,511,0,0,14,0,0,0
12105014502,1400000US12105014502,582,13,44,511,0,0,14,0,0,0
12105014502,1400000US12105014502,267,0,12,250,0,0,0,5,0,0
12105014502,1400000US12105014502,267,0,12,250,0,0,0,5,0,0
12105014600,1400000US12105014600,1220,62,98,1006,7,0,0,0,9,38
12105014600,1400000US12105014600,1038,62,98,840,7,0,0,0,9,22
12105014600,1400000US12105014600,1067,62,98,869,7,0,0,0,9,22
12105014600,1400000US12105014600,305,0,24,271,0,0,0,0,0,10
12105014600,1400000US12105014600,264,0,24,230,0,0,0,0,0,10
12105014600,1400000US12105014600,819,62,74,651,7,0,0,0,9,16
12105014600,1400000US12105014600,848,62,74,680,7,0,0,0,9,16
12105014600,1400000US12105014600,219,0,24,189,0,0,0,0,0,6
12105014600,1400000US12105014600,219,0,24,189,0,0,0,0,0,6
12105014600,1400000US12105014600,357,13,21,323,0,0,0,0,0,0
12105014701,1400000US12105014701,1688,53,42,1570,15,0,0,0,8,0
12105014701,1400000US12105014701,1587,53,42,1469,15,0,0,0,8,0
12105014701,1400000US12105014701,1601,53,42,1483,15,0,0,0,8,0
12105014701,1400000US12105014701,1485,26,42,1394,15,0,0,0,8,0
12105014701,1400000US12105014701,1499,26,42,1408,15,0,0,0,8,0
12105014701,1400000US12105014701,446,0,0,446,0,0,0,0,0,0
12105014702,1400000US12105014702,3086,31,37,2973,11,0,7,0,0,27
12105014702,1400000US12105014702,2615,31,37,2502,11,0,7,0,0,27
12105014702,1400000US12105014702,2624,31,37,2511,11,0,7,0,0,27
12105014702,1400000US12105014702,2526,31,37,2413,11,0,7,0,0,27
12105014702,1400000US12105014702,2535,31,37,2422,11,0,7,0,0,27
12105014702,1400000US12105014702,322,0,0,309,0,0,0,0,0,13
12105014702,1400000US12105014702,472,0,27,434,11,0,0,0,0,0
12105014702,1400000US12105014702,300,0,14,286,0,0,0,0,0,0
12105014702,1400000US12105014702,823,10,0,813,0,0,0,0,0,0
12105014802,1400000US12105014802,907,0,23,884,0,0,0,0,0,0
12105014802,1400000US12105014802,564,0,9,555,0,0,0,0,0,0
12105014802,1400000US12105014802,575,0,9,566,0,0,0,0,0,0
12105014802,1400000US12105014802,525,0,9,516,0,0,0,0,0,0
12105014802,1400000US12105014802,536,0,9,527,0,0,0,0,0,0
12105014803,1400000US12105014803,494,18,0,444,18,0,0,0,0,14
12105014803,1400000US12105014803,413,18,0,377,18,0,0,0,0,0
12105014803,1400000US12105014803,413,18,0,377,18,0,0,0,0,0
12105014803,1400000US12105014803,413,18,0,377,18,0,0,0,0,0
12105014803,1400000US12105014803,413,18,0,377,18,0,0,0,0,0
12105014804,1400000US12105014804,2583,0,43,2527,0,0,0,0,0,13
12105014804,1400000US12105014804,2357,0,27,2317,0,0,0,0,0,13
12105014804,1400000US12105014804,2383,0,27,2343,0,0,0,0,0,13
12105014804,1400000US12105014804,2223,0,27,2183,0,0,0,0,0,13
12105014804,1400000US12105014804,2249,0,27,2209,0,0,0,0,0,13
12105014804,1400000US12105014804,559,0,27,532,0,0,0,0,0,0
12105014804,1400000US12105014804,433,0,15,418,0,0,0,0,0,0
12105014804,1400000US12105014804,476,0,0,476,0,0,0,0,0,0
12105014901,1400000US12105014901,2860,12,45,2790,0,0,13,0,0,0
12105014901,1400000US12105014901,2558,12,0,2533,0,0,13,0,0,0
12105014901,1400000US12105014901,2599,12,0,2574,0,0,13,0,0,0
12105014901,1400000US12105014901,300,0,16,284,0,0,0,0,0,0
12105014901,1400000US12105014901,2295,12,0,2270,0,0,13,0,0,0
12105014901,1400000US12105014901,2336,12,0,2311,0,0,13,0,0,0
12105014901,1400000US12105014901,518,0,0,505,0,0,13,0,0,0
12105014901,1400000US12105014901,345,12,0,333,0,0,0,0,0,0
12105014902,1400000US12105014902,1975,0,37,1909,9,0,0,0,7,13
12105014902,1400000US12105014902,1755,0,37,1702,9,0,0,0,7,0
12105014902,1400000US12105014902,1755,0,37,1702,9,0,0,0,7,0
12105014902,1400000US12105014902,608,0,0,588,0,0,0,0,7,13
