Id2,Id,Estimate; Total:,Estimate; Total: - Less than 5 minutes,Estimate; Total: - 5 to 9 minutes,Estimate; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 39 minutes,Estimate; Total: - 40 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Estimate; Total: - 60 to 89 minutes,Estimate; Total: - 90 or more minutes
12086008902,1400000US12086008902,3050,10,132,96,366,496,207,498,66,308,575,174,122
12086008902,1400000US12086008902,2397,10,72,73,328,333,154,419,53,235,508,121,91
12086008902,1400000US12086008902,489,0,60,23,38,88,12,69,13,53,49,53,31
12086008902,1400000US12086008902,2846,10,132,96,366,404,166,498,53,295,542,162,122
12086008902,1400000US12086008902,2846,10,132,96,366,404,166,498,53,295,542,162,122
12086008904,1400000US12086008904,289,18,130,12,32,15,0,30,0,23,0,0,29
12086008906,1400000US12086008906,2443,12,140,328,109,421,159,436,151,228,312,130,17
12086008906,1400000US12086008906,2239,0,118,277,96,388,159,427,151,228,248,130,17
12086008906,1400000US12086008906,2260,12,118,277,96,388,159,436,151,228,248,130,17
12086008906,1400000US12086008906,2275,12,140,262,109,421,159,407,151,199,268,130,17
12086008906,1400000US12086008906,1797,0,140,212,81,368,114,309,151,199,138,85,0
12086008906,1400000US12086008906,2137,0,118,254,96,388,159,407,151,199,218,130,17
12086008906,1400000US12086008906,2149,12,118,254,96,388,159,407,151,199,218,130,17
12086008907,1400000US12086008907,2024,32,126,98,333,446,73,396,121,40,103,171,85
12086008907,1400000US12086008907,1889,32,126,85,333,437,44,383,106,40,89,129,85
12086008907,1400000US12086008907,1889,32,126,85,333,437,44,383,106,40,89,129,85
12086008907,1400000US12086008907,1960,32,126,98,333,440,73,365,121,27,103,157,85
12086008907,1400000US12086008907,1119,7,95,75,177,309,0,239,87,27,42,48,13
12086008907,1400000US12086008907,626,16,31,13,118,81,59,113,34,0,47,62,52
12086008907,1400000US12086008907,1839,32,126,85,333,431,44,352,106,27,89,129,85
12086008907,1400000US12086008907,1839,32,126,85,333,431,44,352,106,27,89,129,85
12086009006,1400000US12086009006,3428,23,71,126,612,653,156,995,53,177,327,212,23
12086009006,1400000US12086009006,3267,23,71,126,560,631,156,956,53,177,298,193,23
12086009006,1400000US12086009006,3276,23,71,126,560,631,156,956,53,177,298,202,23
12086009006,1400000US12086009006,3142,23,71,111,529,517,156,970,53,177,320,203,12
12086009006,1400000US12086009006,1588,14,56,64,259,282,122,406,13,152,118,90,12
12086009006,1400000US12086009006,1351,9,15,47,225,189,34,452,40,25,202,113,0
12086009006,1400000US12086009006,725,0,0,47,96,60,0,274,31,12,163,42,0
12086009006,1400000US12086009006,3061,23,71,111,509,502,156,956,53,177,298,193,12
12086009006,1400000US12086009006,3061,23,71,111,509,502,156,956,53,177,298,193,12
12086009010,1400000US12086009010,2227,26,218,334,293,122,103,489,150,177,234,81,0
12086009010,1400000US12086009010,2122,26,203,300,275,122,103,476,150,164,222,81,0
12086009010,1400000US12086009010,2137,26,218,300,275,122,103,476,150,164,222,81,0
12086009010,1400000US12086009010,1762,13,177,249,245,86,61,351,132,160,207,81,0
12086009010,1400000US12086009010,430,0,32,80,8,29,0,81,22,46,80,52,0
12086009010,1400000US12086009010,1109,0,133,156,208,57,44,204,100,114,81,12,0
12086009010,1400000US12086009010,920,0,92,127,148,40,34,201,100,93,73,12,0
12086009010,1400000US12086009010,430,13,41,63,48,36,42,125,18,17,27,0,0
12086009010,1400000US12086009010,430,13,41,63,48,36,42,125,18,17,27,0,0
12086009010,1400000US12086009010,1692,13,162,237,227,86,61,351,132,147,195,81,0
12086009010,1400000US12086009010,1707,13,177,237,227,86,61,351,132,147,195,81,0
12086009014,1400000US12086009014,2112,8,172,231,372,366,174,341,32,31,195,132,58
12086009014,1400000US12086009014,1909,8,161,221,323,320,159,303,24,23,177,132,58
12086009014,1400000US12086009014,1952,8,172,221,334,331,169,303,24,23,177,132,58
12086009014,1400000US12086009014,1980,8,172,208,355,340,169,296,32,23,187,132,58
12086009014,1400000US12086009014,900,0,62,77,157,154,72,144,24,0,89,63,58
12086009014,1400000US12086009014,917,8,100,131,132,177,97,95,8,23,77,69,0
12086009014,1400000US12086009014,497,8,46,58,99,88,68,39,8,23,7,53,0
12086009014,1400000US12086009014,1872,8,161,198,316,320,159,296,24,23,177,132,58
12086009014,1400000US12086009014,1915,8,172,198,327,331,169,296,24,23,177,132,58
12086009015,1400000US12086009015,2790,6,138,197,370,206,102,936,132,131,108,380,84
12086009015,1400000US12086009015,2590,6,136,135,370,193,102,852,132,131,108,367,58
12086009015,1400000US12086009015,2656,6,138,143,370,194,102,881,132,131,108,367,84
12086009015,1400000US12086009015,2600,6,132,162,364,188,102,854,132,123,99,380,58
12086009015,1400000US12086009015,1283,6,78,111,225,100,75,310,108,95,30,100,45
12086009015,1400000US12086009015,1281,0,54,51,120,71,27,544,24,28,69,280,13
12086009015,1400000US12086009015,937,0,45,24,91,70,27,401,24,28,56,158,13
12086009015,1400000US12086009015,2535,6,130,135,364,175,102,844,132,123,99,367,58
12086009015,1400000US12086009015,2546,6,132,143,364,176,102,844,132,123,99,367,58
12086009017,1400000US12086009017,2801,18,29,276,460,280,84,899,54,110,300,203,88
12086009017,1400000US12086009017,2690,18,22,264,446,270,84,885,54,98,287,203,59
12086009017,1400000US12086009017,2690,18,22,264,446,270,84,885,54,98,287,203,59
12086009017,1400000US12086009017,2694,18,29,276,422,280,84,838,54,110,300,195,88
12086009017,1400000US12086009017,1627,18,29,97,240,181,29,633,23,86,239,28,24
12086009017,1400000US12086009017,1039,0,0,179,182,99,55,191,31,24,61,153,64
12086009017,1400000US12086009017,745,0,0,146,129,40,18,118,13,24,61,153,43
12086009017,1400000US12086009017,665,0,0,146,129,40,18,104,13,24,46,131,14
12086009017,1400000US12086009017,2583,18,22,264,408,270,84,824,54,98,287,195,59
12086009017,1400000US12086009017,2583,18,22,264,408,270,84,824,54,98,287,195,59
12086009019,1400000US12086009019,1963,0,211,58,219,284,98,561,42,87,245,92,66
12086009019,1400000US12086009019,1815,0,200,49,194,262,67,538,42,60,245,92,66
12086009019,1400000US12086009019,1815,0,200,49,194,262,67,538,42,60,245,92,66
12086009019,1400000US12086009019,1899,0,200,49,203,270,98,547,42,87,245,92,66
12086009019,1400000US12086009019,1042,0,55,33,156,139,28,327,11,72,143,41,37
12086009019,1400000US12086009019,809,0,145,16,42,121,70,220,21,15,92,51,16
12086009019,1400000US12086009019,532,0,115,16,12,89,53,96,9,15,92,19,16
12086009019,1400000US12086009019,457,0,108,0,12,81,30,75,9,15,92,19,16
12086009019,1400000US12086009019,1792,0,200,49,190,248,67,533,42,60,245,92,66
12086009019,1400000US12086009019,1792,0,200,49,190,248,67,533,42,60,245,92,66
12086009020,1400000US12086009020,1191,0,31,91,96,161,33,308,33,94,215,129,0
12086009020,1400000US12086009020,1063,0,31,91,62,131,18,259,33,94,215,129,0
12086009020,1400000US12086009020,1128,0,31,91,62,146,33,294,33,94,215,129,0
12086009020,1400000US12086009020,1177,0,31,91,96,161,33,294,33,94,215,129,0
12086009020,1400000US12086009020,487,0,0,91,16,43,33,150,0,28,85,41,0
12086009020,1400000US12086009020,627,0,31,0,80,118,0,96,33,66,130,73,0
12086009020,1400000US12086009020,1049,0,31,91,62,131,18,245,33,94,215,129,0
12086009020,1400000US12086009020,1114,0,31,91,62,146,33,280,33,94,215,129,0
12086009021,1400000US12086009021,2153,13,26,205,315,189,18,845,60,145,83,217,37
12086009021,1400000US12086009021,1917,0,26,193,295,171,18,733,60,145,83,156,37
12086009021,1400000US12086009021,1917,0,26,193,295,171,18,733,60,145,83,156,37
12086009021,1400000US12086009021,2009,13,26,205,315,175,18,761,60,135,83,181,37
12086009021,1400000US12086009021,1041,0,0,112,186,98,18,229,51,135,47,128,37
12086009021,1400000US12086009021,941,13,26,93,127,77,0,532,9,0,36,28,0
12086009021,1400000US12086009021,664,13,26,81,99,36,0,376,9,0,24,0,0
12086009021,1400000US12086009021,566,13,26,52,82,36,0,348,9,0,0,0,0
12086009021,1400000US12086009021,1893,0,26,193,295,157,18,733,60,135,83,156,37
12086009021,1400000US12086009021,1893,0,26,193,295,157,18,733,60,135,83,156,37
12086009022,1400000US12086009022,1107,0,0,18,115,128,65,302,97,62,159,152,9
12086009022,1400000US12086009022,1098,0,0,18,115,128,56,302,97,62,159,152,9
12086009022,1400000US12086009022,1098,0,0,18,115,128,56,302,97,62,159,152,9
12086009022,1400000US12086009022,1093,0,0,18,115,128,65,296,97,62,159,152,1
12086009022,1400000US12086009022,395,0,0,18,33,24,37,119,9,62,33,59,1
12086009022,1400000US12086009022,1084,0,0,18,115,128,56,296,97,62,159,152,1
12086009022,1400000US12086009022,1084,0,0,18,115,128,56,296,97,62,159,152,1
12086009023,1400000US12086009023,3018,55,23,83,406,255,148,1185,147,147,380,157,32
12086009023,1400000US12086009023,2696,55,23,71,351,227,148,1055,147,147,317,144,11
12086009023,1400000US12086009023,2729,55,23,71,372,227,148,1067,147,147,317,144,11
12086009023,1400000US12086009023,2764,55,23,77,393,207,135,1085,147,147,306,157,32
12086009023,1400000US12086009023,737,9,14,35,74,18,63,370,31,18,73,21,11
12086009023,1400000US12086009023,1898,46,9,42,286,147,72,677,116,113,233,136,21
12086009023,1400000US12086009023,973,46,9,42,151,100,9,292,58,72,142,31,21
12086009023,1400000US12086009023,793,46,9,42,116,100,9,237,42,50,108,13,21
12086009023,1400000US12086009023,726,0,0,0,135,47,50,220,58,41,91,84,0
12086009023,1400000US12086009023,2584,55,23,65,338,196,135,1017,147,147,306,144,11
12086009023,1400000US12086009023,2617,55,23,65,359,196,135,1029,147,147,306,144,11
12086009024,1400000US12086009024,2478,12,0,322,365,213,246,494,57,128,182,391,68
12086009024,1400000US12086009024,2115,12,0,268,294,144,235,392,57,128,182,335,68
12086009024,1400000US12086009024,2205,12,0,268,294,144,235,482,57,128,182,335,68
12086009024,1400000US12086009024,2060,12,0,322,266,142,123,482,57,67,182,355,52
12086009024,1400000US12086009024,839,12,0,91,78,70,52,173,0,16,133,214,0
12086009024,1400000US12086009024,1027,0,0,183,147,72,71,215,57,51,38,141,52
12086009024,1400000US12086009024,1849,12,0,268,248,124,112,392,57,67,182,335,52
12086009024,1400000US12086009024,1939,12,0,268,248,124,112,482,57,67,182,335,52
12086009026,1400000US12086009026,1075,0,0,165,128,177,23,340,0,23,25,194,0
12086009026,1400000US12086009026,1063,0,0,165,128,177,11,340,0,23,25,194,0
12086009026,1400000US12086009026,1063,0,0,165,128,177,11,340,0,23,25,194,0
12086009026,1400000US12086009026,964,0,0,165,81,171,11,307,0,23,25,181,0
12086009026,1400000US12086009026,413,0,0,74,23,43,0,164,0,23,25,61,0
12086009026,1400000US12086009026,964,0,0,165,81,171,11,307,0,23,25,181,0
12086009026,1400000US12086009026,964,0,0,165,81,171,11,307,0,23,25,181,0
12086009027,1400000US12086009027,1561,0,67,161,92,326,66,391,28,153,135,118,24
12086009027,1400000US12086009027,1502,0,60,161,81,316,66,391,28,136,135,118,10
12086009027,1400000US12086009027,1512,0,60,161,81,326,66,391,28,136,135,118,10
12086009027,1400000US12086009027,1364,0,50,161,92,262,59,296,28,153,135,104,24
12086009027,1400000US12086009027,680,0,50,101,38,119,0,86,0,103,113,70,0
12086009027,1400000US12086009027,647,0,0,60,31,143,59,210,28,50,22,34,10
12086009027,1400000US12086009027,1312,0,50,161,81,252,59,296,28,136,135,104,10
12086009027,1400000US12086009027,1322,0,50,161,81,262,59,296,28,136,135,104,10
12086009028,1400000US12086009028,2326,16,125,88,342,251,128,587,34,150,469,136,0
12086009028,1400000US12086009028,2199,16,97,72,342,233,128,549,34,150,442,136,0
12086009028,1400000US12086009028,2243,16,111,72,342,251,128,549,34,150,454,136,0
12086009028,1400000US12086009028,2269,16,110,88,342,230,128,587,34,150,448,136,0
12086009028,1400000US12086009028,1010,0,56,32,157,130,89,297,11,59,165,14,0
12086009028,1400000US12086009028,1060,16,28,56,146,100,24,251,7,91,219,122,0
12086009028,1400000US12086009028,529,0,0,0,87,55,24,159,0,51,114,39,0
12086009028,1400000US12086009028,2142,16,82,72,342,212,128,549,34,150,421,136,0
12086009028,1400000US12086009028,2186,16,96,72,342,230,128,549,34,150,433,136,0
12086009029,1400000US12086009029,1723,0,149,138,82,254,51,557,18,93,140,199,42
12086009029,1400000US12086009029,1551,0,110,138,82,205,51,502,18,77,140,186,42
12086009029,1400000US12086009029,1576,0,110,138,82,205,51,514,18,77,140,199,42
12086009029,1400000US12086009029,1553,0,149,138,48,234,51,514,18,77,90,192,42
12086009029,1400000US12086009029,498,0,40,49,28,26,0,231,18,23,11,54,18
12086009029,1400000US12086009029,965,0,109,57,20,163,51,283,0,54,79,138,11
12086009029,1400000US12086009029,1460,0,110,138,48,205,51,502,18,77,90,179,42
12086009029,1400000US12086009029,1485,0,110,138,48,205,51,514,18,77,90,192,42
12086009030,1400000US12086009030,2452,0,116,238,174,418,119,636,53,88,277,300,33
12086009030,1400000US12086009030,2279,0,116,238,148,382,119,590,53,88,212,300,33
12086009030,1400000US12086009030,2279,0,116,238,148,382,119,590,53,88,212,300,33
12086009030,1400000US12086009030,2196,0,116,220,159,368,100,579,53,88,180,300,33
12086009030,1400000US12086009030,893,0,48,97,88,175,78,232,27,40,53,55,0
12086009030,1400000US12086009030,1195,0,68,102,71,152,22,337,11,48,127,224,33
12086009030,1400000US12086009030,560,0,68,39,11,69,0,202,0,26,81,31,33
12086009030,1400000US12086009030,2185,0,116,220,148,368,100,579,53,88,180,300,33
12086009030,1400000US12086009030,2185,0,116,220,148,368,100,579,53,88,180,300,33
12086009031,1400000US12086009031,2420,20,161,294,400,534,70,337,49,168,209,100,78
12086009031,1400000US12086009031,2108,20,99,264,332,484,70,337,49,134,195,74,50
12086009031,1400000US12086009031,2108,20,99,264,332,484,70,337,49,134,195,74,50
12086009031,1400000US12086009031,2241,20,161,274,352,469,50,337,49,168,183,100,78
12086009031,1400000US12086009031,1079,20,93,113,142,270,16,170,15,168,57,0,15
12086009031,1400000US12086009031,1093,0,58,161,192,199,34,167,7,0,126,100,49
12086009031,1400000US12086009031,1993,20,99,244,284,469,50,337,49,134,183,74,50
12086009031,1400000US12086009031,1993,20,99,244,284,469,50,337,49,134,183,74,50
12086009034,1400000US12086009034,3262,10,185,426,336,793,189,449,165,168,369,143,29
12086009034,1400000US12086009034,2900,10,135,426,213,731,189,385,165,127,361,143,15
12086009034,1400000US12086009034,2922,10,147,426,223,731,189,385,165,127,361,143,15
12086009034,1400000US12086009034,2396,0,139,285,136,610,175,322,127,139,337,111,15
12086009034,1400000US12086009034,1617,0,103,181,89,452,94,221,92,129,256,0,0
12086009034,1400000US12086009034,1322,0,74,166,62,407,65,186,77,111,174,0,0
12086009034,1400000US12086009034,345,0,14,40,23,80,27,79,31,36,15,0,0
12086009034,1400000US12086009034,611,10,22,141,98,150,14,74,38,0,32,32,0
12086009034,1400000US12086009034,611,10,22,141,98,150,14,74,38,0,32,32,0
12086009034,1400000US12086009034,2289,0,113,285,115,581,175,311,127,127,329,111,15
12086009034,1400000US12086009034,2311,0,125,285,125,581,175,311,127,127,329,111,15
12086009035,1400000US12086009035,2059,0,217,448,303,320,188,126,47,96,222,92,0
12086009035,1400000US12086009035,1795,0,198,275,280,286,173,126,47,96,222,92,0
12086009035,1400000US12086009035,1814,0,217,275,280,286,173,126,47,96,222,92,0
12086009035,1400000US12086009035,1759,0,203,268,293,303,159,106,32,96,222,77,0
12086009035,1400000US12086009035,1125,0,163,155,216,217,71,41,12,48,202,0,0
12086009035,1400000US12086009035,648,0,110,69,139,72,71,41,0,48,98,0,0
12086009035,1400000US12086009035,1671,0,184,256,270,269,159,106,32,96,222,77,0
12086009035,1400000US12086009035,1690,0,203,256,270,269,159,106,32,96,222,77,0
12086009036,1400000US12086009036,3111,0,61,340,636,536,113,599,87,71,441,227,0
12086009036,1400000US12086009036,2602,0,46,226,599,454,102,453,74,71,359,218,0
12086009036,1400000US12086009036,2715,0,46,279,613,486,102,467,74,71,359,218,0
12086009036,1400000US12086009036,2525,0,61,268,590,436,113,424,48,55,353,177,0
12086009036,1400000US12086009036,1816,0,61,205,413,329,81,274,48,35,282,88,0
12086009036,1400000US12086009036,1410,0,61,92,347,286,81,239,48,25,185,46,0
12086009036,1400000US12086009036,607,0,41,56,113,147,24,135,11,0,53,27,0
12086009036,1400000US12086009036,306,0,0,43,46,59,0,43,26,16,23,50,0
12086009036,1400000US12086009036,306,0,0,43,46,59,0,43,26,16,23,50,0
12086009036,1400000US12086009036,2296,0,46,183,553,395,102,410,48,55,336,168,0
12086009036,1400000US12086009036,2409,0,46,236,567,427,102,424,48,55,336,168,0
12086009038,1400000US12086009038,3281,8,75,370,685,379,147,821,84,106,250,312,44
12086009038,1400000US12086009038,2985,8,65,332,571,365,147,734,72,106,229,312,44
12086009038,1400000US12086009038,3040,8,75,345,580,365,147,734,84,106,240,312,44
12086009038,1400000US12086009038,2681,8,65,307,502,325,147,708,78,87,150,260,44
12086009038,1400000US12086009038,1848,0,52,163,412,236,121,439,56,54,100,183,32
12086009038,1400000US12086009038,1392,0,52,125,395,191,121,263,28,39,66,80,32
12086009038,1400000US12086009038,520,0,21,13,135,81,65,118,0,12,21,22,32
12086009038,1400000US12086009038,604,0,12,101,202,53,17,110,16,12,32,49,0
12086009038,1400000US12086009038,388,0,0,38,90,54,0,50,6,19,79,52,0
12086009038,1400000US12086009038,409,0,10,38,90,54,0,50,6,19,90,52,0
12086009038,1400000US12086009038,2597,8,65,294,481,311,147,684,66,87,150,260,44
12086009038,1400000US12086009038,2631,8,65,307,490,311,147,684,78,87,150,260,44
12086009039,1400000US12086009039,2363,0,166,299,361,436,209,410,107,67,117,177,14
12086009039,1400000US12086009039,2053,0,152,234,275,436,177,334,107,57,90,177,14
12086009039,1400000US12086009039,2065,0,152,234,275,436,177,346,107,57,90,177,14
12086009039,1400000US12086009039,1665,0,74,196,235,367,164,268,57,44,69,177,14
12086009039,1400000US12086009039,1065,0,59,174,196,143,71,171,14,44,69,110,14
12086009039,1400000US12086009039,791,0,40,161,167,118,58,122,14,28,30,39,14
12086009039,1400000US12086009039,1652,0,74,196,222,367,164,268,57,44,69,177,14
12086009039,1400000US12086009039,1652,0,74,196,222,367,164,268,57,44,69,177,14
12086009043,1400000US12086009043,1266,7,39,108,169,204,29,362,23,47,107,157,14
12086009043,1400000US12086009043,1088,7,24,77,142,135,29,362,16,47,107,142,0
12086009043,1400000US12086009043,1151,7,24,93,147,177,29,362,16,47,107,142,0
12086009043,1400000US12086009043,1081,7,35,93,121,192,23,307,16,34,107,146,0
12086009043,1400000US12086009043,757,7,23,82,92,142,23,166,16,34,43,129,0
12086009043,1400000US12086009043,577,7,23,75,50,121,23,152,0,28,31,67,0
12086009043,1400000US12086009043,323,7,8,49,25,98,0,71,0,11,13,41,0
12086009043,1400000US12086009043,938,7,20,62,108,123,23,307,16,34,107,131,0
12086009043,1400000US12086009043,996,7,20,78,108,165,23,307,16,34,107,131,0
12086009047,1400000US12086009047,842,0,0,45,173,80,23,189,0,6,134,192,0
12086009047,1400000US12086009047,803,0,0,41,155,80,23,180,0,6,126,192,0
12086009047,1400000US12086009047,808,0,0,41,155,80,23,185,0,6,126,192,0
12086009047,1400000US12086009047,771,0,0,41,133,80,23,170,0,6,126,192,0
12086009047,1400000US12086009047,635,0,0,28,109,53,15,157,0,0,85,188,0
12086009047,1400000US12086009047,451,0,0,14,83,53,15,107,0,0,48,131,0
12086009047,1400000US12086009047,747,0,0,37,130,80,23,161,0,6,118,192,0
12086009047,1400000US12086009047,752,0,0,37,130,80,23,166,0,6,118,192,0
12086009100,1400000US12086009100,2503,8,73,394,286,346,151,637,53,218,122,171,44
12086009100,1400000US12086009100,2235,8,73,355,286,327,102,619,42,179,104,128,12
12086009100,1400000US12086009100,2268,8,73,355,286,327,102,629,45,196,104,131,12
12086009100,1400000US12086009100,117,0,0,23,0,0,0,0,0,22,0,40,32
12086009100,1400000US12086009100,117,0,0,23,0,0,0,0,0,22,0,40,32
12086009100,1400000US12086009100,2377,8,73,380,264,346,114,633,53,173,122,167,44
12086009100,1400000US12086009100,1859,8,50,321,219,254,77,449,35,144,94,164,44
12086009100,1400000US12086009100,514,0,23,59,45,92,37,180,18,29,28,3,0
12086009100,1400000US12086009100,220,0,23,26,22,39,22,57,18,0,10,3,0
12086009100,1400000US12086009100,0,0,0,0,0,0,0,0,0,0,0,0,0
12086009100,1400000US12086009100,0,0,0,0,0,0,0,0,0,0,0,0,0
12086009100,1400000US12086009100,2163,8,73,341,264,327,102,615,42,151,104,124,12
12086009100,1400000US12086009100,2179,8,73,341,264,327,102,625,45,151,104,127,12
12086009200,1400000US12086009200,1937,10,133,139,272,432,106,458,40,29,255,63,0
12086009200,1400000US12086009200,1494,10,133,114,225,303,57,322,40,29,209,52,0
12086009200,1400000US12086009200,1538,10,133,114,225,303,57,366,40,29,209,52,0
12086009200,1400000US12086009200,1789,0,127,126,252,406,106,429,40,29,235,39,0
12086009200,1400000US12086009200,1668,0,127,126,246,373,106,354,40,22,235,39,0
12086009200,1400000US12086009200,1366,0,127,101,205,286,57,293,40,29,189,39,0
12086009200,1400000US12086009200,1410,0,127,101,205,286,57,337,40,29,189,39,0
12086009305,1400000US12086009305,2360,0,187,235,377,324,112,482,154,100,252,122,15
12086009305,1400000US12086009305,2134,0,187,206,328,277,97,396,154,100,252,122,15
12086009305,1400000US12086009305,2134,0,187,206,328,277,97,396,154,100,252,122,15
12086009305,1400000US12086009305,1764,0,123,209,232,188,90,414,132,100,173,88,15
12086009305,1400000US12086009305,1431,0,104,161,180,157,82,366,74,81,161,50,15
12086009305,1400000US12086009305,498,0,64,26,96,102,7,68,22,0,79,34,0
12086009305,1400000US12086009305,498,0,64,26,96,102,7,68,22,0,79,34,0
12086009305,1400000US12086009305,1636,0,123,180,232,175,90,328,132,100,173,88,15
12086009305,1400000US12086009305,1636,0,123,180,232,175,90,328,132,100,173,88,15
12086009306,1400000US12086009306,2763,0,152,281,557,519,152,452,95,91,351,78,35
12086009306,1400000US12086009306,2529,0,152,254,511,426,152,452,95,68,306,78,35
12086009306,1400000US12086009306,2585,0,152,254,511,459,152,452,95,91,306,78,35
12086009306,1400000US12086009306,2587,0,152,253,505,484,152,440,95,63,330,78,35
12086009306,1400000US12086009306,1863,0,123,180,358,326,103,252,95,63,250,78,35
12086009306,1400000US12086009306,2353,0,152,226,459,391,152,440,95,40,285,78,35
12086009306,1400000US12086009306,2409,0,152,226,459,424,152,440,95,63,285,78,35
12086009307,1400000US12086009307,2097,37,97,320,293,466,235,209,10,202,129,81,18
12086009307,1400000US12086009307,1917,37,77,303,293,446,235,181,10,186,87,44,18
12086009307,1400000US12086009307,1937,37,77,303,293,466,235,181,10,186,87,44,18
12086009307,1400000US12086009307,1974,20,97,320,293,440,235,181,0,202,87,81,18
12086009307,1400000US12086009307,1309,0,61,249,237,317,168,98,0,111,24,44,0
12086009307,1400000US12086009307,633,20,36,71,46,123,67,61,0,91,63,37,18
12086009307,1400000US12086009307,1864,20,77,303,293,420,235,181,0,186,87,44,18
12086009307,1400000US12086009307,1884,20,77,303,293,440,235,181,0,186,87,44,18
12086009308,1400000US12086009308,3096,25,111,258,418,915,236,608,46,166,146,148,19
12086009308,1400000US12086009308,2672,25,111,258,381,733,191,597,46,166,98,47,19
12086009308,1400000US12086009308,2672,25,111,258,381,733,191,597,46,166,98,47,19
12086009308,1400000US12086009308,2993,25,111,258,418,851,236,569,46,166,146,148,19
12086009308,1400000US12086009308,1701,25,54,258,295,461,90,230,46,97,98,47,0
12086009308,1400000US12086009308,1079,0,57,0,123,320,131,270,0,29,48,101,0
12086009308,1400000US12086009308,2569,25,111,258,381,669,191,558,46,166,98,47,19
12086009308,1400000US12086009308,2569,25,111,258,381,669,191,558,46,166,98,47,19
12086009309,1400000US12086009309,2895,31,182,423,392,720,145,522,0,59,332,81,8
12086009309,1400000US12086009309,2657,31,182,423,363,590,145,522,0,59,265,69,8
12086009309,1400000US12086009309,2657,31,182,423,363,590,145,522,0,59,265,69,8
12086009309,1400000US12086009309,2845,31,182,423,354,708,145,522,0,59,332,81,8
12086009309,1400000US12086009309,2302,31,167,356,293,487,145,484,0,27,235,69,8
12086009309,1400000US12086009309,2619,31,182,423,325,590,145,522,0,59,265,69,8
12086009309,1400000US12086009309,2619,31,182,423,325,590,145,522,0,59,265,69,8
12086009311,1400000US12086009311,3129,104,69,235,536,637,206,710,154,129,253,96,0
12086009311,1400000US12086009311,2845,0,69,212,469,602,172,698,154,129,244,96,0
12086009311,1400000US12086009311,2865,0,69,212,469,602,183,698,154,129,253,96,0
12086009311,1400000US12086009311,2999,104,69,235,509,637,191,681,111,129,237,96,0
12086009311,1400000US12086009311,2194,21,69,170,461,459,177,381,111,129,167,49,0
12086009311,1400000US12086009311,716,83,0,65,48,103,0,300,0,0,70,47,0
12086009311,1400000US12086009311,2715,0,69,212,442,602,157,669,111,129,228,96,0
12086009311,1400000US12086009311,2735,0,69,212,442,602,168,669,111,129,237,96,0
12086009312,1400000US12086009312,2710,0,145,331,289,443,168,401,294,214,222,178,25
12086009312,1400000US12086009312,2343,0,145,320,247,383,130,343,234,214,179,123,25
12086009312,1400000US12086009312,2393,0,145,331,247,383,130,366,241,214,179,132,25
12086009312,1400000US12086009312,2035,0,112,269,220,349,115,329,209,138,101,168,25
12086009312,1400000US12086009312,865,0,30,30,78,194,57,96,129,84,85,69,13
12086009312,1400000US12086009312,923,0,82,224,132,89,58,184,43,54,0,45,12
12086009312,1400000US12086009312,452,0,33,62,57,34,24,56,32,76,78,0,0
12086009312,1400000US12086009312,468,0,33,62,57,34,24,72,32,76,78,0,0
12086009312,1400000US12086009312,1891,0,112,258,190,349,106,287,202,138,101,123,25
12086009312,1400000US12086009312,1925,0,112,269,190,349,106,294,209,138,101,132,25
12086009313,1400000US12086009313,2377,0,245,208,165,262,211,583,53,200,200,178,72
12086009313,1400000US12086009313,2048,0,172,208,149,232,170,430,53,200,200,178,56
12086009313,1400000US12086009313,2114,0,172,208,149,232,211,455,53,200,200,178,56
12086009313,1400000US12086009313,1890,0,189,195,79,172,184,420,53,200,148,178,72
12086009313,1400000US12086009313,973,0,37,79,34,118,63,280,16,133,101,56,56
12086009313,1400000US12086009313,767,0,152,89,29,54,107,92,21,52,47,108,16
12086009313,1400000US12086009313,315,0,14,13,86,90,0,60,0,0,52,0,0
12086009313,1400000US12086009313,367,0,14,13,86,90,27,85,0,0,52,0,0
12086009313,1400000US12086009313,1733,0,158,195,63,142,170,370,53,200,148,178,56
12086009313,1400000US12086009313,1747,0,158,195,63,142,184,370,53,200,148,178,56
12086009314,1400000US12086009314,1551,0,59,140,376,238,36,305,121,66,81,118,11
12086009314,1400000US12086009314,1472,0,59,115,365,238,36,279,104,66,81,118,11
12086009314,1400000US12086009314,1472,0,59,115,365,238,36,279,104,66,81,118,11
12086009314,1400000US12086009314,1458,0,49,100,376,230,36,283,121,66,68,118,11
12086009314,1400000US12086009314,819,0,24,36,188,105,36,174,121,48,37,39,11
12086009314,1400000US12086009314,1379,0,49,75,365,230,36,257,104,66,68,118,11
12086009314,1400000US12086009314,1379,0,49,75,365,230,36,257,104,66,68,118,11
12086009315,1400000US12086009315,863,0,56,66,312,130,52,86,12,59,55,35,0
12086009315,1400000US12086009315,809,0,56,66,280,130,52,77,12,46,55,35,0
12086009315,1400000US12086009315,809,0,56,66,280,130,52,77,12,46,55,35,0
12086009315,1400000US12086009315,840,0,56,66,289,130,52,86,12,59,55,35,0
