Id2,Id,Estimate; Total:,Estimate; Total: - Complete kitchen facilities,Estimate; Total: - Lacking complete kitchen facilities
12086010210,1400000US12086010210,602,602,0
12086010210,1400000US12086010210,615,615,0
12086010210,1400000US12086010210,1102,1102,0
12086010210,1400000US12086010210,620,620,0
12086010210,1400000US12086010210,335,335,0
12086010210,1400000US12086010210,568,568,0
12086010210,1400000US12086010210,581,581,0
12086010210,1400000US12086010210,907,907,0
12086010210,1400000US12086010210,907,907,0
12086010300,1400000US12086010300,2314,2314,0
12086010300,1400000US12086010300,2164,2164,0
12086010300,1400000US12086010300,2222,2222,0
12086010300,1400000US12086010300,926,926,0
12086010300,1400000US12086010300,604,604,0
12086010300,1400000US12086010300,1298,1298,0
12086010300,1400000US12086010300,1342,1342,0
12086010300,1400000US12086010300,866,866,0
12086010300,1400000US12086010300,880,880,0
12086010400,1400000US12086010400,803,793,10
12086010400,1400000US12086010400,504,494,10
12086010400,1400000US12086010400,518,508,10
12086010400,1400000US12086010400,457,447,10
12086010400,1400000US12086010400,375,365,10
12086010400,1400000US12086010400,388,378,10
12086010500,1400000US12086010500,2272,2272,0
12086010500,1400000US12086010500,1071,1071,0
12086010500,1400000US12086010500,1089,1089,0
12086010500,1400000US12086010500,1067,1067,0
12086010500,1400000US12086010500,1103,1103,0
12086010500,1400000US12086010500,1042,1042,0
12086010500,1400000US12086010500,359,359,0
12086010500,1400000US12086010500,464,464,0
12086010500,1400000US12086010500,1013,1013,0
12086010500,1400000US12086010500,1031,1031,0
12086010500,1400000US12086010500,872,872,0
12086010500,1400000US12086010500,890,890,0
12086010604,1400000US12086010604,1639,1639,0
12086010604,1400000US12086010604,1476,1476,0
12086010604,1400000US12086010604,1476,1476,0
12086010604,1400000US12086010604,430,430,0
12086010604,1400000US12086010604,194,194,0
12086010604,1400000US12086010604,1084,1084,0
12086010604,1400000US12086010604,1084,1084,0
12086010604,1400000US12086010604,392,392,0
12086010604,1400000US12086010604,392,392,0
12086010606,1400000US12086010606,1969,1969,0
12086010606,1400000US12086010606,1606,1606,0
12086010606,1400000US12086010606,1626,1626,0
12086010606,1400000US12086010606,964,964,0
12086010606,1400000US12086010606,456,456,0
12086010606,1400000US12086010606,325,325,0
12086010606,1400000US12086010606,758,758,0
12086010606,1400000US12086010606,758,758,0
12086010606,1400000US12086010606,848,848,0
12086010606,1400000US12086010606,868,868,0
12086010608,1400000US12086010608,1485,1366,119
12086010608,1400000US12086010608,1196,1124,72
12086010608,1400000US12086010608,1202,1130,72
12086010608,1400000US12086010608,790,718,72
12086010608,1400000US12086010608,542,542,0
12086010608,1400000US12086010608,548,548,0
12086010608,1400000US12086010608,654,582,72
12086010608,1400000US12086010608,654,582,72
12086010609,1400000US12086010609,1892,1892,0
12086010609,1400000US12086010609,1216,1216,0
12086010609,1400000US12086010609,1245,1245,0
12086010609,1400000US12086010609,536,536,0
12086010609,1400000US12086010609,540,540,0
12086010609,1400000US12086010609,1188,1188,0
12086010609,1400000US12086010609,521,521,0
12086010609,1400000US12086010609,526,526,0
12086010609,1400000US12086010609,530,530,0
12086010609,1400000US12086010609,1050,1050,0
12086010609,1400000US12086010609,1071,1071,0
12086010610,1400000US12086010610,1610,1599,11
12086010610,1400000US12086010610,1300,1289,11
12086010610,1400000US12086010610,1352,1341,11
12086010610,1400000US12086010610,614,614,0
12086010610,1400000US12086010610,374,374,0
12086010610,1400000US12086010610,787,776,11
12086010610,1400000US12086010610,839,828,11
12086010610,1400000US12086010610,513,513,0
12086010610,1400000US12086010610,513,513,0
12086010612,1400000US12086010612,2726,2726,0
12086010612,1400000US12086010612,2050,2050,0
12086010612,1400000US12086010612,2095,2095,0
12086010612,1400000US12086010612,434,434,0
12086010612,1400000US12086010612,459,459,0
12086010612,1400000US12086010612,1259,1259,0
12086010612,1400000US12086010612,623,623,0
12086010612,1400000US12086010612,433,433,0
12086010612,1400000US12086010612,892,892,0
12086010612,1400000US12086010612,903,903,0
12086010612,1400000US12086010612,425,425,0
12086010612,1400000US12086010612,436,436,0
12086010612,1400000US12086010612,1158,1158,0
12086010612,1400000US12086010612,1192,1192,0
12086010613,1400000US12086010613,1814,1814,0
12086010613,1400000US12086010613,1401,1401,0
12086010613,1400000US12086010613,1443,1443,0
12086010613,1400000US12086010613,1067,1067,0
12086010613,1400000US12086010613,432,432,0
12086010613,1400000US12086010613,479,479,0
12086010613,1400000US12086010613,403,403,0
12086010613,1400000US12086010613,423,423,0
12086010613,1400000US12086010613,998,998,0
12086010613,1400000US12086010613,1020,1020,0
12086010614,1400000US12086010614,1789,1760,29
12086010614,1400000US12086010614,822,822,0
12086010614,1400000US12086010614,822,822,0
12086010614,1400000US12086010614,816,787,29
12086010614,1400000US12086010614,849,820,29
12086010614,1400000US12086010614,939,939,0
12086010614,1400000US12086010614,313,313,0
12086010614,1400000US12086010614,519,519,0
12086010614,1400000US12086010614,782,753,29
12086010614,1400000US12086010614,782,753,29
12086010614,1400000US12086010614,801,801,0
12086010614,1400000US12086010614,801,801,0
12086010617,1400000US12086010617,1144,1134,10
12086010617,1400000US12086010617,814,804,10
12086010617,1400000US12086010617,819,809,10
12086010617,1400000US12086010617,846,836,10
12086010617,1400000US12086010617,368,358,10
12086010617,1400000US12086010617,387,387,0
12086010617,1400000US12086010617,745,735,10
12086010617,1400000US12086010617,750,740,10
12086010703,1400000US12086010703,2915,2871,44
12086010703,1400000US12086010703,2071,2027,44
12086010703,1400000US12086010703,2084,2040,44
12086010703,1400000US12086010703,608,608,0
12086010703,1400000US12086010703,633,633,0
12086010703,1400000US12086010703,1851,1807,44
12086010703,1400000US12086010703,679,679,0
12086010703,1400000US12086010703,567,567,0
12086010703,1400000US12086010703,347,347,0
12086010703,1400000US12086010703,347,347,0
12086010703,1400000US12086010703,564,564,0
12086010703,1400000US12086010703,576,576,0
12086010703,1400000US12086010703,1724,1680,44
12086010703,1400000US12086010703,1737,1693,44
12086010704,1400000US12086010704,2520,2520,0
12086010704,1400000US12086010704,1553,1553,0
12086010704,1400000US12086010704,1578,1578,0
12086010704,1400000US12086010704,664,664,0
12086010704,1400000US12086010704,682,682,0
12086010704,1400000US12086010704,1341,1341,0
12086010704,1400000US12086010704,502,502,0
12086010704,1400000US12086010704,406,406,0
12086010704,1400000US12086010704,487,487,0
12086010704,1400000US12086010704,487,487,0
12086010704,1400000US12086010704,599,599,0
12086010704,1400000US12086010704,599,599,0
12086010704,1400000US12086010704,1066,1066,0
12086010704,1400000US12086010704,1091,1091,0
12086010801,1400000US12086010801,1508,1508,0
12086010801,1400000US12086010801,1128,1128,0
12086010801,1400000US12086010801,1160,1160,0
12086010801,1400000US12086010801,226,226,0
12086010801,1400000US12086010801,258,258,0
12086010801,1400000US12086010801,1032,1032,0
12086010801,1400000US12086010801,232,232,0
12086010801,1400000US12086010801,901,901,0
12086010801,1400000US12086010801,901,901,0
12086010802,1400000US12086010802,1816,1816,0
12086010802,1400000US12086010802,841,841,0
12086010802,1400000US12086010802,856,856,0
12086010802,1400000US12086010802,874,874,0
12086010802,1400000US12086010802,889,889,0
12086010802,1400000US12086010802,751,751,0
12086010802,1400000US12086010802,838,838,0
12086010802,1400000US12086010802,850,850,0
12086010802,1400000US12086010802,696,696,0
12086010802,1400000US12086010802,699,699,0
12086010900,1400000US12086010900,1708,1627,81
12086010900,1400000US12086010900,1192,1178,14
12086010900,1400000US12086010900,1226,1212,14
12086010900,1400000US12086010900,324,257,67
12086010900,1400000US12086010900,324,257,67
12086010900,1400000US12086010900,1184,1170,14
12086010900,1400000US12086010900,306,306,0
12086010900,1400000US12086010900,542,528,14
12086010900,1400000US12086010900,215,215,0
12086010900,1400000US12086010900,313,246,67
12086010900,1400000US12086010900,313,246,67
12086010900,1400000US12086010900,1056,1042,14
12086010900,1400000US12086010900,1071,1057,14
12086011001,1400000US12086011001,2696,2696,0
12086011001,1400000US12086011001,2032,2032,0
12086011001,1400000US12086011001,2066,2066,0
12086011001,1400000US12086011001,491,491,0
12086011001,1400000US12086011001,525,525,0
12086011001,1400000US12086011001,2023,2023,0
12086011001,1400000US12086011001,489,489,0
12086011001,1400000US12086011001,838,838,0
12086011001,1400000US12086011001,453,453,0
12086011001,1400000US12086011001,424,424,0
12086011001,1400000US12086011001,424,424,0
12086011001,1400000US12086011001,1793,1793,0
12086011001,1400000US12086011001,1827,1827,0
12086011003,1400000US12086011003,1215,1215,0
12086011003,1400000US12086011003,981,981,0
12086011003,1400000US12086011003,981,981,0
12086011003,1400000US12086011003,909,909,0
12086011003,1400000US12086011003,360,360,0
12086011003,1400000US12086011003,805,805,0
12086011003,1400000US12086011003,805,805,0
12086011005,1400000US12086011005,1509,1509,0
12086011005,1400000US12086011005,1121,1121,0
12086011005,1400000US12086011005,1169,1169,0
12086011005,1400000US12086011005,1146,1146,0
12086011005,1400000US12086011005,527,527,0
12086011005,1400000US12086011005,261,261,0
12086011005,1400000US12086011005,988,988,0
12086011005,1400000US12086011005,1036,1036,0
12086011007,1400000US12086011007,1589,1589,0
12086011007,1400000US12086011007,1233,1233,0
12086011007,1400000US12086011007,1243,1243,0
12086011007,1400000US12086011007,886,886,0
12086011007,1400000US12086011007,429,429,0
12086011007,1400000US12086011007,457,457,0
12086011007,1400000US12086011007,467,467,0
12086011007,1400000US12086011007,776,776,0
12086011007,1400000US12086011007,776,776,0
12086011008,1400000US12086011008,1139,1139,0
12086011008,1400000US12086011008,848,848,0
12086011008,1400000US12086011008,877,877,0
12086011008,1400000US12086011008,656,656,0
12086011008,1400000US12086011008,392,392,0
12086011008,1400000US12086011008,615,615,0
12086011008,1400000US12086011008,638,638,0
12086011009,1400000US12086011009,1545,1545,0
12086011009,1400000US12086011009,1147,1147,0
12086011009,1400000US12086011009,1169,1169,0
12086011009,1400000US12086011009,1021,1021,0
12086011009,1400000US12086011009,430,430,0
12086011009,1400000US12086011009,351,351,0
12086011009,1400000US12086011009,920,920,0
12086011009,1400000US12086011009,942,942,0
12086011101,1400000US12086011101,2480,2480,0
12086011101,1400000US12086011101,1740,1740,0
12086011101,1400000US12086011101,1802,1802,0
12086011101,1400000US12086011101,478,478,0
12086011101,1400000US12086011101,1508,1508,0
12086011101,1400000US12086011101,408,408,0
12086011101,1400000US12086011101,468,468,0
12086011101,1400000US12086011101,404,404,0
12086011101,1400000US12086011101,443,443,0
12086011101,1400000US12086011101,484,484,0
12086011101,1400000US12086011101,478,478,0
12086011101,1400000US12086011101,1297,1297,0
12086011101,1400000US12086011101,1318,1318,0
12086011102,1400000US12086011102,1827,1827,0
12086011102,1400000US12086011102,1592,1592,0
12086011102,1400000US12086011102,1592,1592,0
12086011102,1400000US12086011102,679,679,0
12086011102,1400000US12086011102,396,396,0
12086011102,1400000US12086011102,963,963,0
12086011102,1400000US12086011102,963,963,0
12086011102,1400000US12086011102,629,629,0
12086011102,1400000US12086011102,629,629,0
12086011201,1400000US12086011201,1772,1772,0
12086011201,1400000US12086011201,1390,1390,0
12086011201,1400000US12086011201,1397,1397,0
12086011201,1400000US12086011201,331,331,0
12086011201,1400000US12086011201,331,331,0
12086011201,1400000US12086011201,838,838,0
12086011201,1400000US12086011201,223,223,0
12086011201,1400000US12086011201,274,274,0
12086011201,1400000US12086011201,604,604,0
12086011201,1400000US12086011201,611,611,0
12086011201,1400000US12086011201,317,317,0
12086011201,1400000US12086011201,317,317,0
12086011201,1400000US12086011201,786,786,0
12086011201,1400000US12086011201,786,786,0
12086011202,1400000US12086011202,1993,1959,34
12086011202,1400000US12086011202,1828,1794,34
12086011202,1400000US12086011202,1828,1794,34
12086011202,1400000US12086011202,1261,1261,0
12086011202,1400000US12086011202,609,609,0
12086011202,1400000US12086011202,491,491,0
12086011202,1400000US12086011202,430,430,0
12086011202,1400000US12086011202,709,675,34
12086011202,1400000US12086011202,709,675,34
12086011202,1400000US12086011202,1119,1119,0
12086011202,1400000US12086011202,1119,1119,0
12086011300,1400000US12086011300,2450,2450,0
12086011300,1400000US12086011300,1013,1013,0
12086011300,1400000US12086011300,1037,1037,0
12086011300,1400000US12086011300,1352,1352,0
12086011300,1400000US12086011300,1387,1387,0
12086011300,1400000US12086011300,928,928,0
12086011300,1400000US12086011300,417,417,0
12086011300,1400000US12086011300,350,350,0
12086011300,1400000US12086011300,312,312,0
12086011300,1400000US12086011300,1329,1329,0
12086011300,1400000US12086011300,1340,1340,0
12086011300,1400000US12086011300,865,865,0
12086011300,1400000US12086011300,889,889,0
12086011401,1400000US12086011401,4585,4576,9
12086011401,1400000US12086011401,3315,3306,9
12086011401,1400000US12086011401,3417,3408,9
12086011401,1400000US12086011401,746,746,0
12086011401,1400000US12086011401,859,859,0
12086011401,1400000US12086011401,2264,2255,9
12086011401,1400000US12086011401,509,509,0
12086011401,1400000US12086011401,740,731,9
12086011401,1400000US12086011401,869,869,0
12086011401,1400000US12086011401,471,471,0
12086011401,1400000US12086011401,1401,1401,0
12086011401,1400000US12086011401,1430,1430,0
12086011401,1400000US12086011401,657,657,0
12086011401,1400000US12086011401,734,734,0
12086011401,1400000US12086011401,1914,1905,9
12086011401,1400000US12086011401,1987,1978,9
12086011401,1400000US12086011401,303,303,0
12086011403,1400000US12086011403,1849,1837,12
12086011403,1400000US12086011403,1263,1251,12
12086011403,1400000US12086011403,1293,1281,12
12086011403,1400000US12086011403,486,486,0
12086011403,1400000US12086011403,486,486,0
12086011403,1400000US12086011403,839,827,12
12086011403,1400000US12086011403,308,308,0
12086011403,1400000US12086011403,511,511,0
12086011403,1400000US12086011403,511,511,0
12086011403,1400000US12086011403,486,486,0
12086011403,1400000US12086011403,486,486,0
12086011403,1400000US12086011403,752,740,12
12086011403,1400000US12086011403,782,770,12
12086011404,1400000US12086011404,937,937,0
12086011404,1400000US12086011404,671,671,0
12086011404,1400000US12086011404,671,671,0
12086011404,1400000US12086011404,157,157,0
12086011404,1400000US12086011404,157,157,0
12086011404,1400000US12086011404,578,578,0
12086011404,1400000US12086011404,372,372,0
12086011404,1400000US12086011404,14,14,0
12086011404,1400000US12086011404,49,49,0
12086011404,1400000US12086011404,143,143,0
12086011404,1400000US12086011404,101,101,0
12086011404,1400000US12086011404,202,202,0
12086011404,1400000US12086011404,202,202,0
12086011404,1400000US12086011404,157,157,0
12086011404,1400000US12086011404,157,157,0
12086011404,1400000US12086011404,469,469,0
12086011404,1400000US12086011404,469,469,0
12086011404,1400000US12086011404,45,45,0
12086011404,1400000US12086011404,19,19,0
12086011404,1400000US12086011404,37,37,0
12086011404,1400000US12086011404,40,40,0
12086011500,1400000US12086011500,1575,1545,30
12086011500,1400000US12086011500,1429,1399,30
12086011500,1400000US12086011500,1438,1408,30
12086011500,1400000US12086011500,889,889,0
12086011500,1400000US12086011500,636,636,0
12086011500,1400000US12086011500,633,603,30
12086011500,1400000US12086011500,642,612,30
12086011500,1400000US12086011500,796,796,0
12086011500,1400000US12086011500,796,796,0
12086011600,1400000US12086011600,1871,1834,37
12086011600,1400000US12086011600,1364,1364,0
12086011600,1400000US12086011600,1378,1378,0
12086011600,1400000US12086011600,413,376,37
12086011600,1400000US12086011600,413,376,37
12086011600,1400000US12086011600,1159,1159,0
12086011600,1400000US12086011600,608,608,0
12086011600,1400000US12086011600,356,356,0
12086011600,1400000US12086011600,212,212,0
12086011600,1400000US12086011600,408,371,37
12086011600,1400000US12086011600,408,371,37
12086011600,1400000US12086011600,1103,1103,0
12086011600,1400000US12086011600,1117,1117,0
12086011700,1400000US12086011700,2195,2143,52
12086011700,1400000US12086011700,1714,1662,52
12086011700,1400000US12086011700,1737,1685,52
12086011700,1400000US12086011700,1732,1680,52
12086011700,1400000US12086011700,611,599,12
12086011700,1400000US12086011700,807,767,40
12086011700,1400000US12086011700,557,517,40
12086011700,1400000US12086011700,1588,1536,52
12086011700,1400000US12086011700,1611,1559,52
12086011800,1400000US12086011800,991,953,38
12086011800,1400000US12086011800,656,618,38
12086011800,1400000US12086011800,656,618,38
12086011800,1400000US12086011800,212,212,0
12086011800,1400000US12086011800,690,652,38
12086011800,1400000US12086011800,260,247,13
12086011800,1400000US12086011800,163,163,0
12086011800,1400000US12086011800,564,526,38
12086011800,1400000US12086011800,564,526,38
12086011900,1400000US12086011900,1717,1717,0
12086011900,1400000US12086011900,1361,1361,0
12086011900,1400000US12086011900,1370,1370,0
12086011900,1400000US12086011900,242,242,0
12086011900,1400000US12086011900,245,245,0
12086011900,1400000US12086011900,1106,1106,0
12086011900,1400000US12086011900,522,522,0
12086011900,1400000US12086011900,488,488,0
12086011900,1400000US12086011900,348,348,0
12086011900,1400000US12086011900,371,371,0
12086011900,1400000US12086011900,380,380,0
12086011900,1400000US12086011900,990,990,0
12086011900,1400000US12086011900,990,990,0
12086012000,1400000US12086012000,2539,2510,29
12086012000,1400000US12086012000,2105,2095,10
12086012000,1400000US12086012000,2138,2128,10
12086012000,1400000US12086012000,2125,2096,29
12086012000,1400000US12086012000,608,589,19
12086012000,1400000US12086012000,1367,1357,10
12086012000,1400000US12086012000,866,866,0
12086012000,1400000US12086012000,470,470,0
12086012000,1400000US12086012000,1946,1936,10
12086012000,1400000US12086012000,1969,1959,10
12086012100,1400000US12086012100,4179,4166,13
12086012100,1400000US12086012100,3372,3359,13
12086012100,1400000US12086012100,3381,3368,13
12086012100,1400000US12086012100,531,531,0
12086012100,1400000US12086012100,531,531,0
12086012100,1400000US12086012100,194,194,0
12086012100,1400000US12086012100,3557,3544,13
12086012100,1400000US12086012100,1434,1421,13
12086012100,1400000US12086012100,1814,1814,0
12086012100,1400000US12086012100,389,389,0
12086012100,1400000US12086012100,1069,1069,0
12086012100,1400000US12086012100,639,639,0
12086012100,1400000US12086012100,215,215,0
12086012100,1400000US12086012100,3157,3144,13
12086012100,1400000US12086012100,3166,3153,13
12086012100,1400000US12086012100,194,194,0
12086012200,1400000US12086012200,1567,1567,0
12086012200,1400000US12086012200,1467,1467,0
12086012200,1400000US12086012200,1494,1494,0
12086012200,1400000US12086012200,1139,1139,0
12086012200,1400000US12086012200,887,887,0
12086012200,1400000US12086012200,175,175,0
12086012200,1400000US12086012200,419,419,0
12086012200,1400000US12086012200,419,419,0
12086012200,1400000US12086012200,1048,1048,0
12086012200,1400000US12086012200,1075,1075,0
12086012300,1400000US12086012300,1827,1806,21
12086012300,1400000US12086012300,1508,1487,21
12086012300,1400000US12086012300,1537,1516,21
12086012300,1400000US12086012300,1562,1541,21
12086012300,1400000US12086012300,846,846,0
12086012300,1400000US12086012300,598,577,21
12086012300,1400000US12086012300,367,367,0
12086012300,1400000US12086012300,1415,1394,21
12086012300,1400000US12086012300,1444,1423,21
12086012400,1400000US12086012400,2487,2473,14
12086012400,1400000US12086012400,2288,2274,14
12086012400,1400000US12086012400,2335,2321,14
12086012400,1400000US12086012400,2134,2120,14
12086012400,1400000US12086012400,1252,1252,0
12086012400,1400000US12086012400,740,726,14
12086012400,1400000US12086012400,480,480,0
12086012400,1400000US12086012400,2064,2050,14
12086012400,1400000US12086012400,2111,2097,14
12086012500,1400000US12086012500,1679,1634,45
12086012500,1400000US12086012500,1590,1545,45
12086012500,1400000US12086012500,1599,1554,45
12086012500,1400000US12086012500,1648,1603,45
12086012500,1400000US12086012500,1287,1242,45
12086012500,1400000US12086012500,306,306,0
12086012500,1400000US12086012500,1576,1531,45
12086012500,1400000US12086012500,1585,1540,45
12086012600,1400000US12086012600,1849,1849,0
12086012600,1400000US12086012600,1765,1765,0
12086012600,1400000US12086012600,1801,1801,0
12086012600,1400000US12086012600,1830,1830,0
12086012600,1400000US12086012600,1200,1200,0
12086012600,1400000US12086012600,500,500,0
12086012600,1400000US12086012600,1746,1746,0
12086012600,1400000US12086012600,1782,1782,0
12086012700,1400000US12086012700,1883,1852,31
12086012700,1400000US12086012700,1704,1673,31
12086012700,1400000US12086012700,1728,1697,31
12086012700,1400000US12086012700,1627,1596,31
12086012700,1400000US12086012700,1275,1244,31
12086012700,1400000US12086012700,307,307,0
12086012700,1400000US12086012700,1532,1501,31
12086012700,1400000US12086012700,1556,1525,31
12086012800,1400000US12086012800,2332,2323,9
12086012800,1400000US12086012800,2170,2161,9
12086012800,1400000US12086012800,2196,2187,9
12086012800,1400000US12086012800,2013,2004,9
12086012800,1400000US12086012800,1628,1619,9
12086012800,1400000US12086012800,341,341,0
12086012800,1400000US12086012800,276,276,0
12086012800,1400000US12086012800,276,276,0
12086012800,1400000US12086012800,1894,1885,9
12086012800,1400000US12086012800,1920,1911,9
12086012900,1400000US12086012900,1413,1395,18
12086012900,1400000US12086012900,1371,1353,18
12086012900,1400000US12086012900,1371,1353,18
12086012900,1400000US12086012900,1392,1374,18
12086012900,1400000US12086012900,1174,1156,18
12086012900,1400000US12086012900,1350,1332,18
12086012900,1400000US12086012900,1350,1332,18
12086013000,1400000US12086013000,1443,1443,0
12086013000,1400000US12086013000,1233,1233,0
12086013000,1400000US12086013000,1272,1272,0
12086013000,1400000US12086013000,1355,1355,0
12086013000,1400000US12086013000,874,874,0
12086013000,1400000US12086013000,442,442,0
12086013000,1400000US12086013000,1145,1145,0
12086013000,1400000US12086013000,1184,1184,0
12086013100,1400000US12086013100,1804,1778,26
12086013100,1400000US12086013100,1694,1668,26
12086013100,1400000US12086013100,1694,1668,26
12086013100,1400000US12086013100,1776,1750,26
12086013100,1400000US12086013100,1205,1205,0
12086013100,1400000US12086013100,495,469,26
12086013100,1400000US12086013100,1666,1640,26
12086013100,1400000US12086013100,1666,1640,26
12086013200,1400000US12086013200,1768,1768,0
12086013200,1400000US12086013200,1668,1668,0
12086013200,1400000US12086013200,1668,1668,0
12086013200,1400000US12086013200,1724,1724,0
12086013200,1400000US12086013200,1286,1286,0
12086013200,1400000US12086013200,386,386,0
12086013200,1400000US12086013200,1624,1624,0
12086013200,1400000US12086013200,1624,1624,0
12086013300,1400000US12086013300,1420,1420,0
12086013300,1400000US12086013300,1329,1329,0
12086013300,1400000US12086013300,1345,1345,0
12086013300,1400000US12086013300,1420,1420,0
12086013300,1400000US12086013300,987,987,0
12086013300,1400000US12086013300,356,356,0
12086013300,1400000US12086013300,1329,1329,0
12086013300,1400000US12086013300,1345,1345,0
12086013400,1400000US12086013400,1643,1621,22
12086013400,1400000US12086013400,1510,1488,22
12086013400,1400000US12086013400,1510,1488,22
12086013400,1400000US12086013400,1595,1573,22
12086013400,1400000US12086013400,900,900,0
12086013400,1400000US12086013400,602,580,22
12086013400,1400000US12086013400,1462,1440,22
12086013400,1400000US12086013400,1462,1440,22
12086013500,1400000US12086013500,1737,1714,23
12086013500,1400000US12086013500,1643,1620,23
12086013500,1400000US12086013500,1643,1620,23
12086013500,1400000US12086013500,1684,1661,23
12086013500,1400000US12086013500,953,940,13
12086013500,1400000US12086013500,670,660,10
12086013500,1400000US12086013500,327,317,10
12086013500,1400000US12086013500,1590,1567,23
12086013500,1400000US12086013500,1590,1567,23
12086013600,1400000US12086013600,2000,2000,0
12086013600,1400000US12086013600,1909,1909,0
12086013600,1400000US12086013600,1954,1954,0
12086013600,1400000US12086013600,1974,1974,0
12086013600,1400000US12086013600,1442,1442,0
12086013600,1400000US12086013600,481,481,0
12086013600,1400000US12086013600,1883,1883,0
12086013600,1400000US12086013600,1928,1928,0
12086013700,1400000US12086013700,1793,1766,27
12086013700,1400000US12086013700,1572,1545,27
12086013700,1400000US12086013700,1586,1559,27
12086013700,1400000US12086013700,1740,1713,27
12086013700,1400000US12086013700,1203,1196,7
12086013700,1400000US12086013700,460,440,20
12086013700,1400000US12086013700,1546,1519,27
12086013700,1400000US12086013700,1560,1533,27
12086013800,1400000US12086013800,2255,2255,0
12086013800,1400000US12086013800,1884,1884,0
12086013800,1400000US12086013800,1884,1884,0
12086013800,1400000US12086013800,2176,2176,0
12086013800,1400000US12086013800,1492,1492,0
12086013800,1400000US12086013800,602,602,0
12086013800,1400000US12086013800,1872,1872,0
12086013800,1400000US12086013800,1872,1872,0
12086013900,1400000US12086013900,1452,1452,0
12086013900,1400000US12086013900,1295,1295,0
12086013900,1400000US12086013900,1308,1308,0
12086013900,1400000US12086013900,1428,1428,0
12086013900,1400000US12086013900,880,880,0
12086013900,1400000US12086013900,444,444,0
12086013900,1400000US12086013900,1281,1281,0
12086013900,1400000US12086013900,1294,1294,0
12086014000,1400000US12086014000,12,12,0
12086014000,1400000US12086014000,3,3,0
12086014000,1400000US12086014000,3,3,0
12086014000,1400000US12086014000,0,0,0
12086014000,1400000US12086014000,0,0,0
12086014000,1400000US12086014000,12,12,0
12086014000,1400000US12086014000,0,0,0
12086014000,1400000US12086014000,0,0,0
12086014000,1400000US12086014000,0,0,0
12086014000,1400000US12086014000,0,0,0
12086014000,1400000US12086014000,0,0,0
12086014000,1400000US12086014000,3,3,0
12086014000,1400000US12086014000,3,3,0
12086014200,1400000US12086014200,1412,1412,0
12086014200,1400000US12086014200,1295,1295,0
12086014200,1400000US12086014200,1306,1306,0
12086014200,1400000US12086014200,1317,1317,0
12086014200,1400000US12086014200,889,889,0
12086014200,1400000US12086014200,361,361,0
12086014200,1400000US12086014200,1246,1246,0
12086014200,1400000US12086014200,1257,1257,0
12086014300,1400000US12086014300,1033,1033,0
12086014300,1400000US12086014300,904,904,0
12086014300,1400000US12086014300,915,915,0
12086014300,1400000US12086014300,954,954,0
12086014300,1400000US12086014300,650,650,0
12086014300,1400000US12086014300,258,258,0
12086014300,1400000US12086014300,869,869,0
12086014300,1400000US12086014300,880,880,0
12086014400,1400000US12086014400,1331,1331,0
12086014400,1400000US12086014400,1246,1246,0
12086014400,1400000US12086014400,1270,1270,0
12086014400,1400000US12086014400,1269,1269,0
12086014400,1400000US12086014400,695,695,0
12086014400,1400000US12086014400,519,519,0
12086014400,1400000US12086014400,1225,1225,0
12086014400,1400000US12086014400,1249,1249,0
12086014500,1400000US12086014500,1196,1196,0
12086014500,1400000US12086014500,1141,1141,0
12086014500,1400000US12086014500,1162,1162,0
12086014500,1400000US12086014500,1138,1138,0
12086014500,1400000US12086014500,989,989,0
12086014500,1400000US12086014500,1090,1090,0
12086014500,1400000US12086014500,1111,1111,0
12086014600,1400000US12086014600,2388,2388,0
12086014600,1400000US12086014600,2284,2284,0
12086014600,1400000US12086014600,2295,2295,0
12086014600,1400000US12086014600,2379,2379,0
12086014600,1400000US12086014600,1562,1562,0
12086014600,1400000US12086014600,696,696,0
12086014600,1400000US12086014600,367,367,0
12086014600,1400000US12086014600,2275,2275,0
12086014600,1400000US12086014600,2286,2286,0
12086014700,1400000US12086014700,2188,2188,0
12086014700,1400000US12086014700,2067,2067,0
12086014700,1400000US12086014700,2079,2079,0
12086014700,1400000US12086014700,2036,2036,0
12086014700,1400000US12086014700,1322,1322,0
12086014700,1400000US12086014700,613,613,0
12086014700,1400000US12086014700,2003,2003,0
12086014700,1400000US12086014700,2015,2015,0
12086014800,1400000US12086014800,1757,1746,11
12086014800,1400000US12086014800,1724,1713,11
12086014800,1400000US12086014800,1724,1713,11
12086014800,1400000US12086014800,1639,1628,11
12086014800,1400000US12086014800,1166,1155,11
12086014800,1400000US12086014800,436,436,0
12086014800,1400000US12086014800,1620,1609,11
12086014800,1400000US12086014800,1620,1609,11
12086014900,1400000US12086014900,1526,1516,10
12086014900,1400000US12086014900,1481,1471,10
12086014900,1400000US12086014900,1481,1471,10
12086014900,1400000US12086014900,1475,1465,10
12086014900,1400000US12086014900,1138,1138,0
12086014900,1400000US12086014900,264,254,10
12086014900,1400000US12086014900,1442,1432,10
12086014900,1400000US12086014900,1442,1432,10
12086015000,1400000US12086015000,2377,2377,0
12086015000,1400000US12086015000,2217,2217,0
12086015000,1400000US12086015000,2238,2238,0
12086015000,1400000US12086015000,2289,2289,0
12086015000,1400000US12086015000,1968,1968,0
12086015000,1400000US12086015000,190,190,0
12086015000,1400000US12086015000,2208,2208,0
