Id2,Id,Estimate; Total:,Estimate; Total: - Less than 10 minutes,Estimate; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Estimate; Total: - 60 or more minutes,Estimate; Total: - Public transportation (excluding taxicab):
12099001002,1400000US12099001002,2181,209,413,447,407,139,346,114,22,84,11
12099001002,1400000US12099001002,1001,103,153,203,176,75,191,70,12,18,0
12099001002,1400000US12099001002,771,103,153,137,141,75,114,18,12,18,0
12099001003,1400000US12099001003,2078,329,284,725,241,114,219,67,32,67,5
12099001003,1400000US12099001003,1845,310,253,676,222,71,201,24,32,56,5
12099001003,1400000US12099001003,1876,310,253,688,241,71,201,24,32,56,5
12099001003,1400000US12099001003,322,135,12,74,8,38,14,32,0,9,5
12099001003,1400000US12099001003,1582,175,241,602,214,60,187,24,32,47,0
12099001003,1400000US12099001003,1613,175,241,614,233,60,187,24,32,47,0
12099001003,1400000US12099001003,342,103,36,116,21,17,49,0,0,0,0
12099001003,1400000US12099001003,338,52,54,83,50,46,33,0,10,10,0
12099001004,1400000US12099001004,2111,345,337,351,414,60,300,203,73,28,18
12099001004,1400000US12099001004,1798,269,275,329,350,60,282,140,65,28,18
12099001004,1400000US12099001004,1798,269,275,329,350,60,282,140,65,28,18
12099001004,1400000US12099001004,1542,238,275,253,250,60,269,132,65,0,0
12099001004,1400000US12099001004,1542,238,275,253,250,60,269,132,65,0,0
12099001101,1400000US12099001101,2815,357,744,255,487,225,495,71,90,91,111
12099001101,1400000US12099001101,1033,86,330,68,306,54,76,42,13,58,13
12099001101,1400000US12099001101,1075,106,330,68,317,65,76,42,13,58,13
12099001101,1400000US12099001101,1427,251,272,173,157,160,326,29,39,20,98
12099001101,1400000US12099001101,1541,251,386,173,157,160,326,29,39,20,98
12099001101,1400000US12099001101,770,72,204,68,183,54,76,42,13,58,13
12099001101,1400000US12099001101,812,92,204,68,194,65,76,42,13,58,13
12099001101,1400000US12099001101,1427,251,272,173,157,160,326,29,39,20,98
12099001101,1400000US12099001101,1541,251,386,173,157,160,326,29,39,20,98
12099001101,1400000US12099001101,822,170,177,64,51,119,164,29,39,9,98
12099001101,1400000US12099001101,666,125,158,64,39,93,151,8,19,9,53
12099001102,1400000US12099001102,954,169,150,281,120,42,107,56,16,13,0
12099001102,1400000US12099001102,862,133,141,250,120,42,107,56,0,13,0
12099001102,1400000US12099001102,862,133,141,250,120,42,107,56,0,13,0
12099001102,1400000US12099001102,816,133,124,231,110,42,107,56,0,13,0
12099001102,1400000US12099001102,816,133,124,231,110,42,107,56,0,13,0
12099001200,1400000US12099001200,1784,254,188,180,349,115,368,26,67,237,86
12099001200,1400000US12099001200,446,84,46,20,101,52,0,0,34,109,32
12099001200,1400000US12099001200,446,84,46,20,101,52,0,0,34,109,32
12099001200,1400000US12099001200,1294,163,127,152,248,63,368,12,33,128,54
12099001200,1400000US12099001200,1294,163,127,152,248,63,368,12,33,128,54
12099001200,1400000US12099001200,364,75,46,20,69,21,0,0,34,99,22
12099001200,1400000US12099001200,364,75,46,20,69,21,0,0,34,99,22
12099001200,1400000US12099001200,1284,163,127,142,248,63,368,12,33,128,54
12099001200,1400000US12099001200,1284,163,127,142,248,63,368,12,33,128,54
12099001301,1400000US12099001301,2596,341,321,769,435,203,333,28,76,90,85
12099001301,1400000US12099001301,547,51,89,182,132,35,45,0,13,0,0
12099001301,1400000US12099001301,597,51,89,207,132,42,63,0,13,0,0
12099001301,1400000US12099001301,1806,290,187,536,272,145,236,14,36,90,85
12099001301,1400000US12099001301,1843,290,187,561,272,145,236,14,48,90,85
12099001301,1400000US12099001301,431,21,71,176,58,42,63,0,0,0,0
12099001301,1400000US12099001301,1806,290,187,536,272,145,236,14,36,90,85
12099001301,1400000US12099001301,1843,290,187,561,272,145,236,14,48,90,85
12099001301,1400000US12099001301,398,55,54,107,69,27,55,14,0,17,17
12099001302,1400000US12099001302,1546,160,407,214,375,138,163,5,9,75,28
12099001302,1400000US12099001302,1498,160,385,197,366,138,163,5,9,75,28
12099001302,1400000US12099001302,1524,160,385,214,375,138,163,5,9,75,28
12099001302,1400000US12099001302,1498,160,385,197,366,138,163,5,9,75,28
12099001302,1400000US12099001302,1524,160,385,214,375,138,163,5,9,75,28
12099001402,1400000US12099001402,920,97,148,230,119,64,90,13,46,113,50
12099001402,1400000US12099001402,156,13,35,13,2,15,10,7,10,51,12
12099001402,1400000US12099001402,158,13,35,13,4,15,10,7,10,51,12
12099001402,1400000US12099001402,693,68,101,201,112,40,78,6,33,54,35
12099001402,1400000US12099001402,696,68,101,201,112,40,78,6,33,57,38
12099001402,1400000US12099001402,116,11,20,11,2,15,10,7,10,30,12
12099001402,1400000US12099001402,118,11,20,11,4,15,10,7,10,30,12
12099001402,1400000US12099001402,693,68,101,201,112,40,78,6,33,54,35
12099001402,1400000US12099001402,693,68,101,201,112,40,78,6,33,54,35
12099001402,1400000US12099001402,279,20,61,79,36,8,14,0,23,38,13
12099001403,1400000US12099001403,720,48,113,186,55,49,127,43,41,58,8
12099001403,1400000US12099001403,699,48,98,186,55,49,121,43,41,58,8
12099001403,1400000US12099001403,699,48,98,186,55,49,121,43,41,58,8
12099001403,1400000US12099001403,699,48,98,186,55,49,121,43,41,58,8
12099001403,1400000US12099001403,699,48,98,186,55,49,121,43,41,58,8
12099001404,1400000US12099001404,1015,91,114,352,233,76,104,35,10,0,28
12099001404,1400000US12099001404,899,91,114,275,214,76,97,22,10,0,28
12099001404,1400000US12099001404,899,91,114,275,214,76,97,22,10,0,28
12099001404,1400000US12099001404,899,91,114,275,214,76,97,22,10,0,28
12099001404,1400000US12099001404,899,91,114,275,214,76,97,22,10,0,28
12099001500,1400000US12099001500,891,165,96,124,240,106,86,27,30,17,9
12099001500,1400000US12099001500,796,157,96,97,198,96,86,27,30,9,9
12099001500,1400000US12099001500,796,157,96,97,198,96,86,27,30,9,9
12099001500,1400000US12099001500,796,157,96,97,198,96,86,27,30,9,9
12099001500,1400000US12099001500,796,157,96,97,198,96,86,27,30,9,9
12099001600,1400000US12099001600,1847,216,153,435,252,77,160,100,203,251,18
12099001600,1400000US12099001600,1120,63,66,286,180,65,94,48,116,202,8
12099001600,1400000US12099001600,1128,63,74,286,180,65,94,48,116,202,8
12099001600,1400000US12099001600,551,98,79,115,39,12,56,43,87,22,10
12099001600,1400000US12099001600,576,98,87,115,39,12,56,52,87,30,10
12099001600,1400000US12099001600,540,27,37,164,133,57,72,7,29,14,8
12099001600,1400000US12099001600,548,27,45,164,133,57,72,7,29,14,8
12099001600,1400000US12099001600,551,98,79,115,39,12,56,43,87,22,10
12099001600,1400000US12099001600,576,98,87,115,39,12,56,52,87,30,10
12099001700,1400000US12099001700,2315,114,445,379,372,31,179,339,156,300,41
12099001700,1400000US12099001700,1811,114,390,215,295,31,63,325,92,286,41
12099001700,1400000US12099001700,1811,114,390,215,295,31,63,325,92,286,41
12099001700,1400000US12099001700,1083,23,271,51,91,0,80,240,62,265,41
12099001700,1400000US12099001700,901,91,141,174,265,31,63,85,30,21,0
12099001700,1400000US12099001700,901,91,141,174,265,31,63,85,30,21,0
12099001801,1400000US12099001801,1987,197,273,523,395,69,297,26,114,93,97
12099001801,1400000US12099001801,277,25,82,23,80,0,50,0,7,10,0
12099001801,1400000US12099001801,277,25,82,23,80,0,50,0,7,10,0
12099001801,1400000US12099001801,1682,166,186,494,315,69,236,26,107,83,92
12099001801,1400000US12099001801,1693,172,191,494,315,69,236,26,107,83,92
12099001801,1400000US12099001801,215,25,64,23,51,0,35,0,7,10,0
12099001801,1400000US12099001801,215,25,64,23,51,0,35,0,7,10,0
12099001801,1400000US12099001801,1682,166,186,494,315,69,236,26,107,83,92
12099001801,1400000US12099001801,1693,172,191,494,315,69,236,26,107,83,92
12099001801,1400000US12099001801,457,25,95,147,46,38,78,0,28,0,18
12099001802,1400000US12099001802,1306,166,190,364,278,74,172,14,16,32,13
12099001802,1400000US12099001802,613,122,117,142,136,37,16,14,16,13,0
12099001802,1400000US12099001802,613,122,117,142,136,37,16,14,16,13,0
12099001802,1400000US12099001802,576,44,63,201,135,27,87,0,0,19,13
12099001802,1400000US12099001802,576,44,63,201,135,27,87,0,0,19,13
12099001802,1400000US12099001802,556,122,109,121,136,9,16,14,16,13,0
12099001802,1400000US12099001802,556,122,109,121,136,9,16,14,16,13,0
12099001904,1400000US12099001904,1863,136,394,637,250,66,264,18,79,19,0
12099001904,1400000US12099001904,1022,93,193,317,141,47,156,0,56,19,0
12099001904,1400000US12099001904,1041,93,212,317,141,47,156,0,56,19,0
12099001904,1400000US12099001904,679,23,154,295,82,10,97,18,0,0,0
12099001904,1400000US12099001904,713,34,166,295,82,10,108,18,0,0,0
12099001904,1400000US12099001904,852,93,153,299,101,24,156,0,7,19,0
12099001904,1400000US12099001904,871,93,172,299,101,24,156,0,7,19,0
12099001904,1400000US12099001904,679,23,154,295,82,10,97,18,0,0,0
12099001904,1400000US12099001904,713,34,166,295,82,10,108,18,0,0,0
12099001907,1400000US12099001907,840,72,41,108,200,51,210,88,22,48,0
12099001907,1400000US12099001907,649,35,41,108,140,51,180,32,22,40,0
12099001907,1400000US12099001907,649,35,41,108,140,51,180,32,22,40,0
12099001907,1400000US12099001907,579,35,41,108,116,38,147,32,22,40,0
12099001907,1400000US12099001907,579,35,41,108,116,38,147,32,22,40,0
12099001908,1400000US12099001908,3234,249,778,512,577,261,420,35,170,232,106
12099001908,1400000US12099001908,1757,77,383,258,322,175,309,35,120,78,9
12099001908,1400000US12099001908,1796,99,383,275,322,175,309,35,120,78,9
12099001908,1400000US12099001908,1189,137,384,144,193,74,101,0,50,106,97
12099001908,1400000US12099001908,1258,172,384,156,215,74,101,0,50,106,97
12099001908,1400000US12099001908,679,30,179,135,88,102,92,16,13,24,0
12099001908,1400000US12099001908,1270,47,204,225,296,85,227,19,107,60,9
12099001908,1400000US12099001908,1309,69,204,242,296,85,227,19,107,60,9
12099001908,1400000US12099001908,1127,137,384,82,193,74,101,0,50,106,97
12099001908,1400000US12099001908,1174,172,384,94,193,74,101,0,50,106,97
12099001909,1400000US12099001909,1185,42,90,288,284,82,338,9,24,28,91
12099001909,1400000US12099001909,782,42,51,153,201,82,213,0,12,28,13
12099001909,1400000US12099001909,810,42,51,153,201,82,229,0,24,28,13
12099001909,1400000US12099001909,450,5,39,163,100,19,120,0,0,4,71
12099001909,1400000US12099001909,529,37,51,56,108,63,178,0,12,24,9
12099001909,1400000US12099001909,557,37,51,56,108,63,194,0,24,24,9
12099001910,1400000US12099001910,248,54,102,14,37,0,29,0,12,0,0
12099001910,1400000US12099001910,149,13,68,14,13,0,29,0,12,0,0
12099001910,1400000US12099001910,149,13,68,14,13,0,29,0,12,0,0
12099001910,1400000US12099001910,136,13,68,14,13,0,16,0,12,0,0
12099001910,1400000US12099001910,136,13,68,14,13,0,16,0,12,0,0
12099001911,1400000US12099001911,155,12,16,22,31,36,0,10,28,0,12
12099001911,1400000US12099001911,128,12,16,22,31,9,0,10,28,0,12
12099001911,1400000US12099001911,128,12,16,22,31,9,0,10,28,0,12
12099001911,1400000US12099001911,117,12,16,22,31,9,0,10,17,0,12
12099001911,1400000US12099001911,117,12,16,22,31,9,0,10,17,0,12
12099001912,1400000US12099001912,231,17,46,75,16,16,46,15,0,0,0
12099001912,1400000US12099001912,202,17,46,59,16,16,33,15,0,0,0
12099001912,1400000US12099001912,202,17,46,59,16,16,33,15,0,0,0
12099001912,1400000US12099001912,135,17,29,43,0,16,15,15,0,0,0
12099001912,1400000US12099001912,135,17,29,43,0,16,15,15,0,0,0
12099001913,1400000US12099001913,144,0,50,20,26,11,37,0,0,0,0
12099001913,1400000US12099001913,144,0,50,20,26,11,37,0,0,0,0
12099001913,1400000US12099001913,144,0,50,20,26,11,37,0,0,0,0
12099001913,1400000US12099001913,118,0,38,20,12,11,37,0,0,0,0
12099001913,1400000US12099001913,118,0,38,20,12,11,37,0,0,0,0
12099001914,1400000US12099001914,908,141,166,176,223,32,125,8,15,22,0
12099001914,1400000US12099001914,796,105,134,176,196,32,108,8,15,22,0
12099001914,1400000US12099001914,796,105,134,176,196,32,108,8,15,22,0
12099001914,1400000US12099001914,733,92,134,159,196,32,75,8,15,22,0
12099001914,1400000US12099001914,733,92,134,159,196,32,75,8,15,22,0
12099001915,1400000US12099001915,3576,390,553,670,796,231,624,26,131,155,28
12099001915,1400000US12099001915,1717,100,316,375,247,132,356,14,110,67,28
12099001915,1400000US12099001915,1780,100,316,375,254,132,356,14,110,123,28
12099001915,1400000US12099001915,1039,195,150,206,305,26,134,0,0,23,0
12099001915,1400000US12099001915,1122,195,150,206,332,26,134,0,0,79,0
12099001915,1400000US12099001915,761,21,126,119,146,35,159,14,85,56,0
12099001915,1400000US12099001915,494,21,85,56,99,0,134,14,85,0,0
12099001915,1400000US12099001915,1385,100,240,314,212,132,274,0,46,67,28
12099001915,1400000US12099001915,1385,100,240,314,212,132,274,0,46,67,28
12099001915,1400000US12099001915,1025,195,150,206,291,26,134,0,0,23,0
12099001915,1400000US12099001915,1045,195,150,206,311,26,134,0,0,23,0
12099001916,1400000US12099001916,2159,288,474,304,337,175,252,189,61,79,71
12099001916,1400000US12099001916,1494,225,287,242,201,168,178,86,42,65,71
12099001916,1400000US12099001916,1506,225,287,254,201,168,178,86,42,65,71
12099001916,1400000US12099001916,1294,211,287,178,168,168,175,30,42,35,53
12099001916,1400000US12099001916,1306,211,287,190,168,168,175,30,42,35,53
12099001917,1400000US12099001917,2056,213,249,445,339,316,247,115,92,40,178
12099001917,1400000US12099001917,1221,150,127,296,283,122,132,21,50,40,0
12099001917,1400000US12099001917,1221,150,127,296,283,122,132,21,50,40,0
12099001917,1400000US12099001917,1033,51,105,296,283,122,122,21,33,0,0
12099001917,1400000US12099001917,1033,51,105,296,283,122,122,21,33,0,0
12099002005,1400000US12099002005,1625,167,407,161,126,75,438,203,48,0,0
12099002005,1400000US12099002005,523,113,95,93,83,0,120,11,8,0,0
12099002005,1400000US12099002005,523,113,95,93,83,0,120,11,8,0,0
12099002005,1400000US12099002005,973,54,287,68,43,75,275,131,40,0,0
12099002005,1400000US12099002005,973,54,287,68,43,75,275,131,40,0,0
12099002005,1400000US12099002005,364,62,95,77,39,0,72,11,8,0,0
12099002005,1400000US12099002005,364,62,95,77,39,0,72,11,8,0,0
12099002005,1400000US12099002005,973,54,287,68,43,75,275,131,40,0,0
12099002005,1400000US12099002005,973,54,287,68,43,75,275,131,40,0,0
12099002006,1400000US12099002006,1581,220,181,299,324,162,155,54,28,158,124
12099002006,1400000US12099002006,768,97,122,112,198,76,121,0,11,31,22
12099002006,1400000US12099002006,795,108,122,128,198,76,121,0,11,31,22
12099002006,1400000US12099002006,667,80,33,171,96,86,34,23,17,127,102
12099002006,1400000US12099002006,667,80,33,171,96,86,34,23,17,127,102
12099002006,1400000US12099002006,600,97,122,94,108,34,113,0,11,21,22
12099002006,1400000US12099002006,627,108,122,110,108,34,113,0,11,21,22
12099002006,1400000US12099002006,667,80,33,171,96,86,34,23,17,127,102
12099002006,1400000US12099002006,667,80,33,171,96,86,34,23,17,127,102
12099002100,1400000US12099002100,987,39,142,408,160,76,90,51,0,21,53
12099002100,1400000US12099002100,967,39,134,402,154,76,90,51,0,21,53
12099002100,1400000US12099002100,967,39,134,402,154,76,90,51,0,21,53
12099002100,1400000US12099002100,967,39,134,402,154,76,90,51,0,21,53
12099002100,1400000US12099002100,967,39,134,402,154,76,90,51,0,21,53
12099002200,1400000US12099002200,586,66,114,148,114,0,91,0,23,30,47
12099002200,1400000US12099002200,553,53,106,141,109,0,91,0,23,30,47
12099002200,1400000US12099002200,553,53,106,141,109,0,91,0,23,30,47
12099002200,1400000US12099002200,553,53,106,141,109,0,91,0,23,30,47
12099002200,1400000US12099002200,553,53,106,141,109,0,91,0,23,30,47
12099002300,1400000US12099002300,1023,328,173,178,25,50,58,0,78,133,100
12099002300,1400000US12099002300,554,215,100,127,16,30,14,0,21,31,11
12099002300,1400000US12099002300,564,215,100,127,16,30,14,0,21,41,11
12099002300,1400000US12099002300,515,183,100,120,16,30,14,0,21,31,11
12099002300,1400000US12099002300,525,183,100,120,16,30,14,0,21,41,11
12099002400,1400000US12099002400,454,33,131,47,10,0,32,29,43,129,146
12099002400,1400000US12099002400,332,33,55,47,10,0,22,29,28,108,125
12099002400,1400000US12099002400,332,33,55,47,10,0,22,29,28,108,125
12099002400,1400000US12099002400,332,33,55,47,10,0,22,29,28,108,125
12099002400,1400000US12099002400,332,33,55,47,10,0,22,29,28,108,125
12099002600,1400000US12099002600,691,250,43,107,112,22,74,15,12,56,14
12099002600,1400000US12099002600,691,250,43,107,112,22,74,15,12,56,14
12099002600,1400000US12099002600,691,250,43,107,112,22,74,15,12,56,14
12099002700,1400000US12099002700,1489,413,379,194,197,11,139,92,16,48,21
12099002700,1400000US12099002700,1338,413,352,181,167,0,80,92,16,37,21
12099002700,1400000US12099002700,1386,413,352,194,183,0,99,92,16,37,21
12099002700,1400000US12099002700,1220,382,337,149,143,0,80,76,16,37,21
12099002700,1400000US12099002700,1268,382,337,162,159,0,99,76,16,37,21
12099002700,1400000US12099002700,460,169,181,35,23,0,26,10,0,16,0
12099002800,1400000US12099002800,1806,359,348,347,266,15,212,140,48,71,205
12099002800,1400000US12099002800,1328,250,278,229,129,15,179,140,37,71,97
12099002800,1400000US12099002800,1337,250,287,229,129,15,179,140,37,71,97
12099002800,1400000US12099002800,943,250,233,181,84,4,75,70,13,33,28
12099002800,1400000US12099002800,943,250,233,181,84,4,75,70,13,33,28
12099002900,1400000US12099002900,1870,198,319,384,306,74,276,71,131,111,30
12099002900,1400000US12099002900,828,132,173,137,114,0,113,0,48,111,0
12099002900,1400000US12099002900,828,132,173,137,114,0,113,0,48,111,0
12099002900,1400000US12099002900,521,12,80,143,148,38,16,37,47,0,17
12099002900,1400000US12099002900,544,12,80,143,148,38,39,37,47,0,17
12099002900,1400000US12099002900,460,54,56,104,36,36,124,34,16,0,13
12099002900,1400000US12099002900,483,54,56,104,36,36,147,34,16,0,13
12099002900,1400000US12099002900,989,124,186,215,104,74,187,34,16,49,13
12099002900,1400000US12099002900,325,34,17,64,58,36,74,16,0,26,13
12099002900,1400000US12099002900,533,58,147,143,34,0,94,18,16,23,0
12099002900,1400000US12099002900,433,40,108,129,34,0,88,18,0,16,0
12099002900,1400000US12099002900,363,62,43,26,66,0,56,0,48,62,0
12099002900,1400000US12099002900,465,12,80,143,136,0,10,37,47,0,17
12099002900,1400000US12099002900,488,12,80,143,136,0,33,37,47,0,17
12099002900,1400000US12099002900,465,70,130,111,48,0,57,0,0,49,0
12099002900,1400000US12099002900,465,70,130,111,48,0,57,0,0,49,0
12099002900,1400000US12099002900,460,54,56,104,36,36,124,34,16,0,13
12099002900,1400000US12099002900,460,54,56,104,36,36,124,34,16,0,13
12099003000,1400000US12099003000,2316,353,343,515,464,99,205,89,159,89,0
12099003000,1400000US12099003000,1311,109,174,362,264,86,89,89,85,53,0
12099003000,1400000US12099003000,1320,109,183,362,264,86,89,89,85,53,0
12099003000,1400000US12099003000,501,104,70,104,113,0,70,0,40,0,0
12099003000,1400000US12099003000,510,104,79,104,113,0,70,0,40,0,0
12099003000,1400000US12099003000,1143,112,202,277,229,51,46,81,109,36,0
12099003000,1400000US12099003000,621,29,49,168,164,51,31,33,96,0,0
12099003000,1400000US12099003000,578,104,62,120,122,35,74,8,0,53,0
12099003000,1400000US12099003000,587,104,71,120,122,35,74,8,0,53,0
12099003000,1400000US12099003000,501,104,70,104,113,0,70,0,40,0,0
12099003000,1400000US12099003000,510,104,79,104,113,0,70,0,40,0,0
12099003000,1400000US12099003000,733,5,112,242,142,51,15,81,85,0,0
12099003000,1400000US12099003000,733,5,112,242,142,51,15,81,85,0,0
12099003101,1400000US12099003101,2497,149,202,367,645,130,388,81,289,246,38
12099003101,1400000US12099003101,1537,109,149,134,502,96,243,51,170,83,18
12099003101,1400000US12099003101,1585,109,149,145,502,96,243,51,186,104,18
12099003101,1400000US12099003101,590,18,32,198,66,0,62,18,54,142,20
12099003101,1400000US12099003101,590,18,32,198,66,0,62,18,54,142,20
12099003101,1400000US12099003101,703,71,10,47,213,87,149,12,73,41,0
12099003101,1400000US12099003101,1097,43,143,111,341,43,177,51,146,42,18
12099003101,1400000US12099003101,1145,43,143,122,341,43,177,51,162,63,18
12099003101,1400000US12099003101,590,18,32,198,66,0,62,18,54,142,20
12099003101,1400000US12099003101,590,18,32,198,66,0,62,18,54,142,20
12099003101,1400000US12099003101,440,66,6,23,161,53,66,0,24,41,0
12099003101,1400000US12099003101,440,66,6,23,161,53,66,0,24,41,0
12099003102,1400000US12099003102,2396,96,403,601,222,146,426,96,117,289,280
12099003102,1400000US12099003102,1251,74,268,290,92,36,267,30,5,189,221
12099003102,1400000US12099003102,1289,93,268,309,92,36,267,30,5,189,221
12099003102,1400000US12099003102,998,0,120,266,123,108,130,66,86,99,59
12099003102,1400000US12099003102,1039,22,120,285,123,108,130,66,86,99,59
12099003102,1400000US12099003102,600,20,73,93,35,34,142,11,31,161,215
12099003102,1400000US12099003102,757,54,195,225,77,4,154,19,0,29,6
12099003102,1400000US12099003102,795,73,195,244,77,4,154,19,0,29,6
12099003102,1400000US12099003102,965,0,120,246,110,108,130,66,86,99,59
12099003102,1400000US12099003102,1006,22,120,265,110,108,130,66,86,99,59
12099003102,1400000US12099003102,494,20,73,65,15,32,113,11,5,160,215
12099003102,1400000US12099003102,494,20,73,65,15,32,113,11,5,160,215
12099003102,1400000US12099003102,508,0,112,161,11,29,52,66,56,21,42
12099003201,1400000US12099003201,2454,381,329,292,523,50,379,186,69,245,30
12099003201,1400000US12099003201,1607,171,174,282,425,9,230,86,69,161,0
12099003201,1400000US12099003201,1624,188,174,282,425,9,230,86,69,161,0
12099003201,1400000US12099003201,553,89,54,10,51,41,124,100,0,84,30
12099003201,1400000US12099003201,553,89,54,10,51,41,124,100,0,84,30
12099003201,1400000US12099003201,1177,208,146,243,213,0,131,79,43,114,0
12099003201,1400000US12099003201,758,84,129,39,259,9,111,54,26,47,0
12099003201,1400000US12099003201,758,84,129,39,259,9,111,54,26,47,0
12099003201,1400000US12099003201,506,89,54,10,51,41,124,53,0,84,30
12099003201,1400000US12099003201,506,89,54,10,51,41,124,53,0,84,30
12099003201,1400000US12099003201,849,87,45,243,166,0,119,32,43,114,0
12099003201,1400000US12099003201,866,104,45,243,166,0,119,32,43,114,0
12099003202,1400000US12099003202,2371,233,264,531,474,211,376,16,176,90,72
12099003202,1400000US12099003202,1292,96,169,260,257,113,252,14,103,28,22
12099003202,1400000US12099003202,1379,96,169,286,280,138,265,14,103,28,22
12099003202,1400000US12099003202,730,74,64,152,194,52,98,2,32,62,50
12099003202,1400000US12099003202,730,74,64,152,194,52,98,2,32,62,50
12099003202,1400000US12099003202,705,106,72,206,75,57,107,0,82,0,22
12099003202,1400000US12099003202,350,0,38,78,52,32,77,0,73,0,22
12099003202,1400000US12099003202,888,53,107,164,199,81,171,14,71,28,0
12099003202,1400000US12099003202,903,53,107,173,205,81,171,14,71,28,0
12099003202,1400000US12099003202,721,74,64,152,194,52,98,2,23,62,50
12099003202,1400000US12099003202,721,74,64,152,194,52,98,2,23,62,50
12099003202,1400000US12099003202,404,43,62,96,58,32,81,0,32,0,22
12099003202,1400000US12099003202,476,43,62,113,75,57,94,0,32,0,22
12099003300,1400000US12099003300,2096,336,282,258,350,201,479,35,48,107,28
12099003300,1400000US12099003300,1455,303,282,188,194,121,231,9,48,79,28
12099003300,1400000US12099003300,1604,303,282,230,293,121,239,9,48,79,28
12099003300,1400000US12099003300,1491,204,197,120,312,127,396,26,9,100,28
12099003300,1400000US12099003300,502,145,121,33,66,32,55,0,9,41,28
12099003300,1400000US12099003300,775,59,51,80,203,59,266,26,0,31,0
12099003300,1400000US12099003300,520,132,85,117,20,66,45,9,39,7,0
12099003300,1400000US12099003300,520,132,85,117,20,66,45,9,39,7,0
12099003300,1400000US12099003300,935,171,197,71,174,55,186,0,9,72,28
12099003300,1400000US12099003300,1084,171,197,113,273,55,194,0,9,72,28
12099003400,1400000US12099003400,2315,442,562,520,392,82,226,43,32,16,67
12099003400,1400000US12099003400,2113,442,477,505,300,82,216,43,32,16,67
12099003400,1400000US12099003400,2113,442,477,505,300,82,216,43,32,16,67
12099003400,1400000US12099003400,1352,305,306,389,126,82,69,43,32,0,8
12099003400,1400000US12099003400,1352,305,306,389,126,82,69,43,32,0,8
12099003400,1400000US12099003400,203,73,29,45,17,0,28,11,0,0,0
12099003507,1400000US12099003507,695,258,191,73,38,33,68,7,27,0,0
12099003507,1400000US12099003507,695,258,191,73,38,33,68,7,27,0,0
12099003507,1400000US12099003507,695,258,191,73,38,33,68,7,27,0,0
12099003507,1400000US12099003507,675,238,191,73,38,33,68,7,27,0,0
12099003507,1400000US12099003507,675,238,191,73,38,33,68,7,27,0,0
12099003509,1400000US12099003509,677,260,165,63,13,24,40,51,61,0,17
12099003509,1400000US12099003509,677,260,165,63,13,24,40,51,61,0,17
12099003509,1400000US12099003509,677,260,165,63,13,24,40,51,61,0,17
12099003509,1400000US12099003509,670,260,165,63,13,24,33,51,61,0,17
12099003509,1400000US12099003509,670,260,165,63,13,24,33,51,61,0,17
12099003511,1400000US12099003511,248,42,51,69,10,28,39,0,0,9,9
12099003511,1400000US12099003511,240,42,43,69,10,28,39,0,0,9,9
12099003511,1400000US12099003511,240,42,43,69,10,28,39,0,0,9,9
12099003511,1400000US12099003511,240,42,43,69,10,28,39,0,0,9,9
12099003511,1400000US12099003511,240,42,43,69,10,28,39,0,0,9,9
12099003600,1400000US12099003600,2675,249,277,499,451,62,636,228,73,200,28
12099003600,1400000US12099003600,2143,228,277,440,386,62,420,228,25,77,28
12099003600,1400000US12099003600,2143,228,277,440,386,62,420,228,25,77,28
12099003600,1400000US12099003600,993,42,43,102,207,0,307,134,35,123,28
12099003600,1400000US12099003600,1637,186,234,397,233,62,329,94,25,77,0
12099003600,1400000US12099003600,1637,186,234,397,233,62,329,94,25,77,0
12099003700,1400000US12099003700,2676,246,526,450,589,137,453,129,54,92,19
12099003700,1400000US12099003700,2102,175,502,296,386,101,430,87,40,85,9
12099003700,1400000US12099003700,2102,175,502,296,386,101,430,87,40,85,9
12099003700,1400000US12099003700,1636,166,204,310,409,95,271,54,42,85,10
12099003700,1400000US12099003700,815,43,162,215,148,39,140,0,28,40,0
12099003700,1400000US12099003700,972,80,310,140,180,22,182,46,12,0,9
12099003700,1400000US12099003700,972,80,310,140,180,22,182,46,12,0,9
12099003700,1400000US12099003700,1130,95,192,156,206,79,248,41,28,85,0
12099003700,1400000US12099003700,1130,95,192,156,206,79,248,41,28,85,0
12099003800,1400000US12099003800,2879,353,271,569,630,109,453,142,243,109,0
12099003800,1400000US12099003800,2281,219,218,520,435,109,331,110,230,109,0
12099003800,1400000US12099003800,2281,219,218,520,435,109,331,110,230,109,0
12099003800,1400000US12099003800,386,60,0,49,134,0,98,32,13,0,0
12099003800,1400000US12099003800,386,60,0,49,134,0,98,32,13,0,0
12099003800,1400000US12099003800,1146,79,53,210,286,56,193,50,143,76,0
12099003800,1400000US12099003800,429,48,51,111,45,0,10,16,107,41,0
12099003800,1400000US12099003800,360,0,2,66,141,0,78,2,36,35,0
12099003800,1400000US12099003800,1332,174,197,310,172,53,214,92,87,33,0
12099003800,1400000US12099003800,1332,174,197,310,172,53,214,92,87,33,0
12099003800,1400000US12099003800,278,60,0,49,134,0,22,0,13,0,0
