Id2,Id,Estimate; Total:,Estimate; Total: - With Social Security income,Estimate; Total: - No Social Security income
12105014600,1400000US12105014600,357,126,231
12105014701,1400000US12105014701,1688,644,1044
12105014701,1400000US12105014701,1587,644,943
12105014701,1400000US12105014701,1601,644,957
12105014701,1400000US12105014701,1485,644,841
12105014701,1400000US12105014701,1499,644,855
12105014701,1400000US12105014701,446,102,344
12105014702,1400000US12105014702,3086,1207,1879
12105014702,1400000US12105014702,2615,1144,1471
12105014702,1400000US12105014702,2624,1144,1480
12105014702,1400000US12105014702,2526,1129,1397
12105014702,1400000US12105014702,2535,1129,1406
12105014702,1400000US12105014702,322,190,132
12105014702,1400000US12105014702,472,280,192
12105014702,1400000US12105014702,300,169,131
12105014702,1400000US12105014702,823,264,559
12105014802,1400000US12105014802,907,293,614
12105014802,1400000US12105014802,564,166,398
12105014802,1400000US12105014802,575,177,398
12105014802,1400000US12105014802,525,166,359
12105014802,1400000US12105014802,536,177,359
12105014803,1400000US12105014803,494,144,350
12105014803,1400000US12105014803,413,130,283
12105014803,1400000US12105014803,413,130,283
12105014803,1400000US12105014803,413,130,283
12105014803,1400000US12105014803,413,130,283
12105014804,1400000US12105014804,2583,1023,1560
12105014804,1400000US12105014804,2357,969,1388
12105014804,1400000US12105014804,2383,995,1388
12105014804,1400000US12105014804,2223,969,1254
12105014804,1400000US12105014804,2249,995,1254
12105014804,1400000US12105014804,559,260,299
12105014804,1400000US12105014804,433,220,213
12105014804,1400000US12105014804,476,161,315
12105014901,1400000US12105014901,2860,768,2092
12105014901,1400000US12105014901,2558,704,1854
12105014901,1400000US12105014901,2599,718,1881
12105014901,1400000US12105014901,300,50,250
12105014901,1400000US12105014901,2295,664,1631
12105014901,1400000US12105014901,2336,678,1658
12105014901,1400000US12105014901,518,143,375
12105014901,1400000US12105014901,345,111,234
12105014902,1400000US12105014902,1975,492,1483
12105014902,1400000US12105014902,1755,474,1281
12105014902,1400000US12105014902,1755,474,1281
12105014902,1400000US12105014902,608,42,566
12105014902,1400000US12105014902,495,18,477
12105014902,1400000US12105014902,1239,450,789
12105014902,1400000US12105014902,1239,450,789
12105014902,1400000US12105014902,516,24,492
12105014902,1400000US12105014902,516,24,492
12105015000,1400000US12105015000,1760,473,1287
12105015000,1400000US12105015000,1108,250,858
12105015000,1400000US12105015000,1131,250,881
12105015000,1400000US12105015000,510,194,316
12105015000,1400000US12105015000,526,210,316
12105015000,1400000US12105015000,982,250,732
12105015000,1400000US12105015000,1005,250,755
12105015000,1400000US12105015000,489,173,316
12105015000,1400000US12105015000,505,189,316
12105015101,1400000US12105015101,1342,625,717
12105015101,1400000US12105015101,1301,625,676
12105015101,1400000US12105015101,1301,625,676
12105015101,1400000US12105015101,1266,625,641
12105015101,1400000US12105015101,1266,625,641
12105015102,1400000US12105015102,914,337,577
12105015102,1400000US12105015102,908,337,571
12105015102,1400000US12105015102,908,337,571
12105015102,1400000US12105015102,893,337,556
12105015102,1400000US12105015102,893,337,556
12105015200,1400000US12105015200,1473,540,933
12105015200,1400000US12105015200,517,231,286
12105015200,1400000US12105015200,517,231,286
12105015200,1400000US12105015200,925,309,616
12105015200,1400000US12105015200,925,309,616
12105015200,1400000US12105015200,126,0,126
12105015200,1400000US12105015200,411,231,180
12105015200,1400000US12105015200,411,231,180
12105015200,1400000US12105015200,925,309,616
12105015200,1400000US12105015200,925,309,616
12105015301,1400000US12105015301,1528,451,1077
12105015301,1400000US12105015301,994,336,658
12105015301,1400000US12105015301,1031,336,695
12105015301,1400000US12105015301,450,115,335
12105015301,1400000US12105015301,470,115,355
12105015301,1400000US12105015301,940,336,604
12105015301,1400000US12105015301,948,336,612
12105015301,1400000US12105015301,450,115,335
12105015301,1400000US12105015301,450,115,335
12105015302,1400000US12105015302,737,309,428
12105015302,1400000US12105015302,705,309,396
12105015302,1400000US12105015302,705,309,396
12105015302,1400000US12105015302,678,309,369
12105015302,1400000US12105015302,678,309,369
12105015401,1400000US12105015401,869,381,488
12105015401,1400000US12105015401,594,256,338
12105015401,1400000US12105015401,594,256,338
12105015401,1400000US12105015401,262,124,138
12105015401,1400000US12105015401,262,124,138
12105015401,1400000US12105015401,534,244,290
12105015401,1400000US12105015401,534,244,290
12105015401,1400000US12105015401,262,124,138
12105015401,1400000US12105015401,262,124,138
12105015402,1400000US12105015402,996,192,804
12105015402,1400000US12105015402,904,181,723
12105015402,1400000US12105015402,904,181,723
12105015402,1400000US12105015402,847,178,669
12105015402,1400000US12105015402,847,178,669
12105015404,1400000US12105015404,424,244,180
12105015404,1400000US12105015404,424,244,180
12105015404,1400000US12105015404,424,244,180
12105015404,1400000US12105015404,421,244,177
12105015404,1400000US12105015404,421,244,177
12105015405,1400000US12105015405,1037,449,588
12105015405,1400000US12105015405,964,449,515
12105015405,1400000US12105015405,973,449,524
12105015405,1400000US12105015405,964,449,515
12105015405,1400000US12105015405,964,449,515
12105015500,1400000US12105015500,1519,538,981
12105015500,1400000US12105015500,1144,495,649
12105015500,1400000US12105015500,1144,495,649
12105015500,1400000US12105015500,299,52,247
12105015500,1400000US12105015500,923,464,459
12105015500,1400000US12105015500,923,464,459
12105015600,1400000US12105015600,1100,692,408
12105015600,1400000US12105015600,1038,657,381
12105015600,1400000US12105015600,1054,657,397
12105015600,1400000US12105015600,1003,657,346
12105015600,1400000US12105015600,1003,657,346
12105015701,1400000US12105015701,962,408,554
12105015701,1400000US12105015701,713,372,341
12105015701,1400000US12105015701,713,372,341
12105015701,1400000US12105015701,656,372,284
12105015701,1400000US12105015701,656,372,284
12105015702,1400000US12105015702,1354,612,742
12105015702,1400000US12105015702,1241,580,661
12105015702,1400000US12105015702,1241,580,661
12105015702,1400000US12105015702,32,32,0
12105015702,1400000US12105015702,32,32,0
12105015702,1400000US12105015702,1121,567,554
12105015702,1400000US12105015702,1121,567,554
12105015702,1400000US12105015702,32,32,0
12105015702,1400000US12105015702,32,32,0
12105015801,1400000US12105015801,1152,845,307
12105015801,1400000US12105015801,1105,816,289
12105015801,1400000US12105015801,1105,816,289
12105015801,1400000US12105015801,1067,816,251
12105015801,1400000US12105015801,1067,816,251
12105015802,1400000US12105015802,786,318,468
12105015802,1400000US12105015802,738,281,457
12105015802,1400000US12105015802,738,281,457
12105015802,1400000US12105015802,24,24,0
12105015802,1400000US12105015802,24,24,0
12105015802,1400000US12105015802,354,95,259
12105015802,1400000US12105015802,234,37,197
12105015802,1400000US12105015802,395,186,209
12105015802,1400000US12105015802,395,186,209
12105015802,1400000US12105015802,24,24,0
12105015802,1400000US12105015802,24,24,0
12105015802,1400000US12105015802,343,95,248
12105015802,1400000US12105015802,343,95,248
12105015802,1400000US12105015802,77,28,49
12105015900,1400000US12105015900,705,276,429
12105015900,1400000US12105015900,537,175,362
12105015900,1400000US12105015900,537,175,362
12105015900,1400000US12105015900,453,142,311
12105015900,1400000US12105015900,453,142,311
12105016001,1400000US12105016001,781,427,354
12105016001,1400000US12105016001,680,416,264
12105016001,1400000US12105016001,680,416,264
12105016001,1400000US12105016001,607,362,245
12105016001,1400000US12105016001,607,362,245
12105016002,1400000US12105016002,571,211,360
12105016002,1400000US12105016002,315,116,199
12105016002,1400000US12105016002,315,116,199
12105016003,1400000US12105016003,1096,478,618
12105016003,1400000US12105016003,937,478,459
12105016003,1400000US12105016003,949,478,471
12105016003,1400000US12105016003,234,31,203
12105016003,1400000US12105016003,211,31,180
12105016003,1400000US12105016003,788,447,341
12105016003,1400000US12105016003,800,447,353
12105016100,1400000US12105016100,352,90,262
12105016100,1400000US12105016100,258,48,210
12105016100,1400000US12105016100,258,48,210
12105016100,1400000US12105016100,258,48,210
12105016100,1400000US12105016100,258,48,210
12105016400,1400000US12105016400,920,238,682
12105016400,1400000US12105016400,449,176,273
12105016400,1400000US12105016400,473,176,297
12105016400,1400000US12105016400,428,43,385
12105016400,1400000US12105016400,447,62,385
12105016400,1400000US12105016400,382,151,231
12105016400,1400000US12105016400,406,151,255
12105016400,1400000US12105016400,428,43,385
12105016400,1400000US12105016400,447,62,385
12107950100,1400000US12107950100,1636,576,1060
12107950100,1400000US12107950100,1571,538,1033
12107950100,1400000US12107950100,1571,538,1033
12107950100,1400000US12107950100,1560,527,1033
12107950100,1400000US12107950100,1560,527,1033
12107950100,1400000US12107950100,495,120,375
12107950201,1400000US12107950201,2344,1201,1143
12107950201,1400000US12107950201,2201,1149,1052
12107950201,1400000US12107950201,2201,1149,1052
12107950201,1400000US12107950201,2136,1112,1024
12107950201,1400000US12107950201,2136,1112,1024
12107950201,1400000US12107950201,769,312,457
12107950202,1400000US12107950202,1111,395,716
12107950202,1400000US12107950202,1074,395,679
12107950202,1400000US12107950202,1074,395,679
12107950202,1400000US12107950202,1074,395,679
12107950202,1400000US12107950202,1074,395,679
12107950300,1400000US12107950300,2740,1139,1601
12107950300,1400000US12107950300,2420,956,1464
12107950300,1400000US12107950300,2432,968,1464
12107950300,1400000US12107950300,177,94,83
12107950300,1400000US12107950300,2303,893,1410
12107950300,1400000US12107950300,2303,893,1410
12107950300,1400000US12107950300,694,179,515
12107950400,1400000US12107950400,1134,498,636
12107950400,1400000US12107950400,944,424,520
12107950400,1400000US12107950400,979,449,530
12107950400,1400000US12107950400,919,424,495
12107950400,1400000US12107950400,954,449,505
12107950500,1400000US12107950500,2457,970,1487
12107950500,1400000US12107950500,2334,947,1387
12107950500,1400000US12107950500,2342,955,1387
12107950500,1400000US12107950500,2105,925,1180
12107950500,1400000US12107950500,2113,933,1180
12107950500,1400000US12107950500,285,197,88
12107950500,1400000US12107950500,404,190,214
12107950500,1400000US12107950500,688,159,529
12107950600,1400000US12107950600,2517,910,1607
12107950600,1400000US12107950600,1991,818,1173
12107950600,1400000US12107950600,1991,818,1173
12107950600,1400000US12107950600,494,92,402
12107950600,1400000US12107950600,494,92,402
12107950600,1400000US12107950600,1973,818,1155
12107950600,1400000US12107950600,1973,818,1155
12107950600,1400000US12107950600,494,92,402
12107950600,1400000US12107950600,494,92,402
12107950600,1400000US12107950600,674,229,445
12107950700,1400000US12107950700,1572,621,951
12107950700,1400000US12107950700,756,353,403
12107950700,1400000US12107950700,756,353,403
12107950700,1400000US12107950700,786,255,531
12107950700,1400000US12107950700,786,255,531
12107950700,1400000US12107950700,710,353,357
12107950700,1400000US12107950700,710,353,357
12107950700,1400000US12107950700,786,255,531
12107950700,1400000US12107950700,786,255,531
12107950800,1400000US12107950800,1088,396,692
12107950800,1400000US12107950800,484,241,243
12107950800,1400000US12107950800,484,241,243
12107950800,1400000US12107950800,590,141,449
12107950800,1400000US12107950800,590,141,449
12107950800,1400000US12107950800,413,204,209
12107950800,1400000US12107950800,413,204,209
12107950800,1400000US12107950800,590,141,449
12107950800,1400000US12107950800,590,141,449
12107950900,1400000US12107950900,2526,978,1548
12107950900,1400000US12107950900,1753,718,1035
12107950900,1400000US12107950900,1778,718,1060
12107950900,1400000US12107950900,707,243,464
12107950900,1400000US12107950900,707,243,464
12107950900,1400000US12107950900,1675,673,1002
12107950900,1400000US12107950900,1700,673,1027
12107950900,1400000US12107950900,707,243,464
12107950900,1400000US12107950900,707,243,464
12107950900,1400000US12107950900,321,192,129
12107950900,1400000US12107950900,399,95,304
12107951000,1400000US12107951000,1490,643,847
12107951000,1400000US12107951000,1311,616,695
12107951000,1400000US12107951000,1311,616,695
12107951000,1400000US12107951000,179,27,152
12107951000,1400000US12107951000,179,27,152
12107951000,1400000US12107951000,1280,616,664
12107951000,1400000US12107951000,1280,616,664
12107951000,1400000US12107951000,179,27,152
12107951000,1400000US12107951000,179,27,152
12107951100,1400000US12107951100,2134,969,1165
12107951100,1400000US12107951100,1962,886,1076
12107951100,1400000US12107951100,2024,903,1121
12107951100,1400000US12107951100,1897,886,1011
12107951100,1400000US12107951100,1959,903,1056
12107951100,1400000US12107951100,619,172,447
12107951200,1400000US12107951200,2505,1253,1252
12107951200,1400000US12107951200,2312,1192,1120
12107951200,1400000US12107951200,2384,1211,1173
12107951200,1400000US12107951200,2193,1159,1034
12107951200,1400000US12107951200,2249,1178,1071
12107951200,1400000US12107951200,348,159,189
12107951200,1400000US12107951200,788,356,432
12107951300,1400000US12107951300,1398,561,837
12107951300,1400000US12107951300,1224,527,697
12107951300,1400000US12107951300,1245,548,697
12107951300,1400000US12107951300,1148,527,621
12107951300,1400000US12107951300,1169,548,621
12107951300,1400000US12107951300,454,165,289
12107951401,1400000US12107951401,1234,542,692
12107951401,1400000US12107951401,792,354,438
12107951401,1400000US12107951401,796,358,438
12107951401,1400000US12107951401,326,127,199
12107951401,1400000US12107951401,336,130,206
12107951401,1400000US12107951401,211,54,157
12107951401,1400000US12107951401,183,54,129
12107951401,1400000US12107951401,686,354,332
12107951401,1400000US12107951401,690,358,332
12107951401,1400000US12107951401,326,127,199
12107951401,1400000US12107951401,333,130,203
12107951402,1400000US12107951402,1282,471,811
12107951402,1400000US12107951402,1098,428,670
12107951402,1400000US12107951402,1103,428,675
12107951402,1400000US12107951402,912,428,484
12107951402,1400000US12107951402,917,428,489
12109020200,1400000US12109020200,1117,347,770
12109020200,1400000US12109020200,1083,347,736
12109020200,1400000US12109020200,1083,347,736
12109020200,1400000US12109020200,1035,347,688
12109020200,1400000US12109020200,1035,347,688
12109020300,1400000US12109020300,1669,682,987
12109020300,1400000US12109020300,1281,485,796
12109020300,1400000US12109020300,1292,485,807
12109020300,1400000US12109020300,1268,485,783
12109020300,1400000US12109020300,1279,485,794
12109020400,1400000US12109020400,1048,279,769
12109020400,1400000US12109020400,822,166,656
12109020400,1400000US12109020400,848,166,682
12109020400,1400000US12109020400,759,166,593
12109020400,1400000US12109020400,785,166,619
12109020500,1400000US12109020500,1610,572,1038
12109020500,1400000US12109020500,1530,572,958
12109020500,1400000US12109020500,1597,572,1025
12109020500,1400000US12109020500,1492,546,946
12109020500,1400000US12109020500,1547,546,1001
12109020601,1400000US12109020601,2192,790,1402
12109020601,1400000US12109020601,2182,790,1392
12109020601,1400000US12109020601,2182,790,1392
12109020601,1400000US12109020601,2182,790,1392
12109020601,1400000US12109020601,2182,790,1392
12109020601,1400000US12109020601,448,216,232
12109020601,1400000US12109020601,400,115,285
12109020601,1400000US12109020601,546,224,322
12109020602,1400000US12109020602,3224,766,2458
12109020602,1400000US12109020602,3092,739,2353
12109020602,1400000US12109020602,3113,739,2374
12109020602,1400000US12109020602,2929,671,2258
12109020602,1400000US12109020602,2939,671,2268
12109020602,1400000US12109020602,431,123,308
12109020602,1400000US12109020602,688,202,486
12109020602,1400000US12109020602,649,100,549
12109020704,1400000US12109020704,1408,649,759
12109020704,1400000US12109020704,1358,630,728
12109020704,1400000US12109020704,1358,630,728
12109020704,1400000US12109020704,1302,574,728
12109020704,1400000US12109020704,1302,574,728
12109020704,1400000US12109020704,431,186,245
12109020705,1400000US12109020705,2760,990,1770
12109020705,1400000US12109020705,2616,962,1654
12109020705,1400000US12109020705,2654,990,1664
12109020705,1400000US12109020705,2554,962,1592
12109020705,1400000US12109020705,2592,990,1602
12109020705,1400000US12109020705,597,274,323
12109020705,1400000US12109020705,551,176,375
12109020705,1400000US12109020705,363,124,239
12109020706,1400000US12109020706,883,105,778
12109020706,1400000US12109020706,717,105,612
12109020706,1400000US12109020706,770,105,665
12109020706,1400000US12109020706,706,105,601
12109020706,1400000US12109020706,759,105,654
12109020707,1400000US12109020707,2307,568,1739
12109020707,1400000US12109020707,2099,521,1578
12109020707,1400000US12109020707,2127,521,1606
12109020707,1400000US12109020707,2073,521,1552
12109020707,1400000US12109020707,2101,521,1580
12109020708,1400000US12109020708,1031,243,788
12109020708,1400000US12109020708,1013,225,788
12109020708,1400000US12109020708,1031,243,788
12109020708,1400000US12109020708,981,225,756
12109020708,1400000US12109020708,999,243,756
12109020710,1400000US12109020710,678,308,370
12109020710,1400000US12109020710,678,308,370
12109020710,1400000US12109020710,678,308,370
12109020710,1400000US12109020710,678,308,370
12109020710,1400000US12109020710,678,308,370
12109020711,1400000US12109020711,2106,939,1167
12109020711,1400000US12109020711,2075,939,1136
12109020711,1400000US12109020711,2075,939,1136
12109020711,1400000US12109020711,2075,939,1136
12109020711,1400000US12109020711,2075,939,1136
12109020711,1400000US12109020711,554,372,182
12109020711,1400000US12109020711,485,182,303
12109020711,1400000US12109020711,457,200,257
12109020801,1400000US12109020801,2334,509,1825
12109020801,1400000US12109020801,2109,504,1605
12109020801,1400000US12109020801,2192,504,1688
12109020801,1400000US12109020801,2037,504,1533
12109020801,1400000US12109020801,2111,504,1607
12109020801,1400000US12109020801,292,105,187
12109020801,1400000US12109020801,355,142,213
12109020801,1400000US12109020801,585,137,448
12109020801,1400000US12109020801,290,56,234
12109020802,1400000US12109020802,1455,341,1114
12109020802,1400000US12109020802,1349,323,1026
12109020802,1400000US12109020802,1378,323,1055
12109020802,1400000US12109020802,1320,323,997
12109020802,1400000US12109020802,1331,323,1008
12109020802,1400000US12109020802,326,39,287
12109020803,1400000US12109020803,1570,317,1253
12109020803,1400000US12109020803,1504,291,1213
12109020803,1400000US12109020803,1530,317,1213
12109020803,1400000US12109020803,1486,291,1195
12109020803,1400000US12109020803,1512,317,1195
12109020803,1400000US12109020803,387,80,307
12109020804,1400000US12109020804,847,165,682
12109020804,1400000US12109020804,788,165,623
12109020804,1400000US12109020804,788,165,623
12109020804,1400000US12109020804,778,165,613
12109020804,1400000US12109020804,778,165,613
12109020805,1400000US12109020805,3407,473,2934
12109020805,1400000US12109020805,3151,436,2715
12109020805,1400000US12109020805,3199,436,2763
12109020805,1400000US12109020805,3089,436,2653
12109020805,1400000US12109020805,3137,436,2701
12109020805,1400000US12109020805,497,80,417
12109020805,1400000US12109020805,883,117,766
12109020805,1400000US12109020805,477,66,411
12109020805,1400000US12109020805,334,73,261
12109020805,1400000US12109020805,282,53,229
12109020806,1400000US12109020806,1305,171,1134
12109020806,1400000US12109020806,1219,158,1061
12109020806,1400000US12109020806,1226,158,1068
12109020806,1400000US12109020806,1188,152,1036
12109020806,1400000US12109020806,1188,152,1036
12109020806,1400000US12109020806,389,13,376
12109020807,1400000US12109020807,482,95,387
12109020807,1400000US12109020807,472,95,377
12109020807,1400000US12109020807,482,95,387
12109020807,1400000US12109020807,472,95,377
12109020807,1400000US12109020807,482,95,387
12109020901,1400000US12109020901,2371,482,1889
12109020901,1400000US12109020901,2096,461,1635
12109020901,1400000US12109020901,2144,461,1683
12109020901,1400000US12109020901,2009,417,1592
12109020901,1400000US12109020901,2057,417,1640
12109020901,1400000US12109020901,416,118,298
12109020902,1400000US12109020902,7310,1680,5630
12109020902,1400000US12109020902,6560,1583,4977
12109020902,1400000US12109020902,6599,1596,5003
12109020902,1400000US12109020902,222,10,212
12109020902,1400000US12109020902,235,23,212
12109020902,1400000US12109020902,460,24,436
12109020902,1400000US12109020902,6232,1559,4673
12109020902,1400000US12109020902,6254,1572,4682
12109020902,1400000US12109020902,222,10,212
12109020902,1400000US12109020902,235,23,212
12109020902,1400000US12109020902,328,24,304
12109020902,1400000US12109020902,345,24,321
12109020902,1400000US12109020902,834,276,558
12109020902,1400000US12109020902,1218,288,930
12109020902,1400000US12109020902,1020,277,743
12109020902,1400000US12109020902,690,196,494
12109020902,1400000US12109020902,833,145,688
12109021002,1400000US12109021002,1696,600,1096
12109021002,1400000US12109021002,1144,397,747
12109021002,1400000US12109021002,1176,397,779
12109021002,1400000US12109021002,483,203,280
12109021002,1400000US12109021002,515,203,312
12109021002,1400000US12109021002,1060,358,702
12109021002,1400000US12109021002,1092,358,734
12109021002,1400000US12109021002,483,203,280
12109021002,1400000US12109021002,515,203,312
12109021003,1400000US12109021003,1815,666,1149
12109021003,1400000US12109021003,1194,378,816
12109021003,1400000US12109021003,1211,378,833
12109021003,1400000US12109021003,604,288,316
12109021003,1400000US12109021003,604,288,316
12109021003,1400000US12109021003,1167,368,799
12109021003,1400000US12109021003,1184,368,816
12109021003,1400000US12109021003,604,288,316
12109021003,1400000US12109021003,604,288,316
12109021004,1400000US12109021004,1013,235,778
12109021004,1400000US12109021004,953,235,718
12109021004,1400000US12109021004,953,235,718
12109021004,1400000US12109021004,953,235,718
12109021004,1400000US12109021004,953,235,718
12109021101,1400000US12109021101,1823,674,1149
12109021101,1400000US12109021101,1332,490,842
12109021101,1400000US12109021101,1337,490,847
12109021101,1400000US12109021101,475,184,291
12109021101,1400000US12109021101,480,184,296
12109021101,1400000US12109021101,1268,428,840
12109021101,1400000US12109021101,1273,428,845
12109021101,1400000US12109021101,475,184,291
12109021101,1400000US12109021101,480,184,296
12109021101,1400000US12109021101,384,145,239
12109021102,1400000US12109021102,1701,698,1003
12109021102,1400000US12109021102,1609,628,981
12109021102,1400000US12109021102,1609,628,981
12109021102,1400000US12109021102,1551,621,930
12109021102,1400000US12109021102,1551,621,930
12109021103,1400000US12109021103,678,111,567
12109021103,1400000US12109021103,660,111,549
12109021103,1400000US12109021103,660,111,549
12109021103,1400000US12109021103,542,111,431
12109021103,1400000US12109021103,542,111,431
12109021203,1400000US12109021203,2485,975,1510
12109021203,1400000US12109021203,2384,911,1473
12109021203,1400000US12109021203,2384,911,1473
12109021203,1400000US12109021203,2248,874,1374
12109021203,1400000US12109021203,2248,874,1374
12109021203,1400000US12109021203,498,245,253
12109021205,1400000US12109021205,715,301,414
12109021205,1400000US12109021205,701,301,400
12109021205,1400000US12109021205,701,301,400
12109021205,1400000US12109021205,694,301,393
12109021205,1400000US12109021205,694,301,393
12109021206,1400000US12109021206,2841,1359,1482
12109021206,1400000US12109021206,2773,1343,1430
12109021206,1400000US12109021206,2811,1343,1468
12109021206,1400000US12109021206,2742,1318,1424
12109021206,1400000US12109021206,2755,1318,1437
12109021206,1400000US12109021206,508,319,189
12109021206,1400000US12109021206,354,146,208
12109021206,1400000US12109021206,477,133,344
12109021301,1400000US12109021301,2305,608,1697
12109021301,1400000US12109021301,2178,557,1621
12109021301,1400000US12109021301,2203,574,1629
12109021301,1400000US12109021301,2045,534,1511
12109021301,1400000US12109021301,2070,551,1519
12109021301,1400000US12109021301,263,114,149
12109021301,1400000US12109021301,356,95,261
12109021301,1400000US12109021301,402,72,330
12109021302,1400000US12109021302,2260,730,1530
12109021302,1400000US12109021302,2164,664,1500
12109021302,1400000US12109021302,2170,670,1500
12109021302,1400000US12109021302,2144,664,1480
12109021302,1400000US12109021302,2150,670,1480
12109021302,1400000US12109021302,336,161,175
12109021302,1400000US12109021302,507,192,315
12109021302,1400000US12109021302,492,173,319
12109021403,1400000US12109021403,1037,644,393
12109021403,1400000US12109021403,1037,644,393
12109021403,1400000US12109021403,1037,644,393
12109021403,1400000US12109021403,1037,644,393
12109021403,1400000US12109021403,1037,644,393
12109021404,1400000US12109021404,1416,626,790
12109021404,1400000US12109021404,1408,618,790
12109021404,1400000US12109021404,1408,618,790
12109021404,1400000US12109021404,1382,618,764
12109021404,1400000US12109021404,1382,618,764
12109021405,1400000US12109021405,2392,813,1579
12109021405,1400000US12109021405,2312,813,1499
12109021405,1400000US12109021405,2333,813,1520
12109021405,1400000US12109021405,2273,813,1460
12109021405,1400000US12109021405,2294,813,1481
12109021405,1400000US12109021405,627,259,368
12109021406,1400000US12109021406,2054,940,1114
12109021406,1400000US12109021406,2020,922,1098
12109021406,1400000US12109021406,2020,922,1098
12109021406,1400000US12109021406,1995,922,1073
12109021406,1400000US12109021406,1995,922,1073
12109021407,1400000US12109021407,671,279,392
12109021407,1400000US12109021407,607,279,328
12109021407,1400000US12109021407,625,279,346
12109021407,1400000US12109021407,607,279,328
12109021407,1400000US12109021407,625,279,346
12111380200,1400000US12111380200,1070,315,755
12111380200,1400000US12111380200,970,296,674
12111380200,1400000US12111380200,970,296,674
12111380200,1400000US12111380200,953,296,657
12111380200,1400000US12111380200,953,296,657
12111380300,1400000US12111380300,1987,799,1188
12111380300,1400000US12111380300,1878,784,1094
12111380300,1400000US12111380300,1886,784,1102
12111380300,1400000US12111380300,1866,772,1094
12111380300,1400000US12111380300,1874,772,1102
12111380400,1400000US12111380400,2081,563,1518
12111380400,1400000US12111380400,1038,284,754
12111380400,1400000US12111380400,1075,284,791
12111380400,1400000US12111380400,815,267,548
12111380400,1400000US12111380400,828,267,561
12111380400,1400000US12111380400,425,14,411
12111380400,1400000US12111380400,318,14,304
12111380400,1400000US12111380400,755,270,485
12111380400,1400000US12111380400,767,270,497
12111380400,1400000US12111380400,815,267,548
12111380400,1400000US12111380400,815,267,548
12111380400,1400000US12111380400,283,14,269
12111380400,1400000US12111380400,308,14,294
12111380500,1400000US12111380500,2106,511,1595
12111380500,1400000US12111380500,1522,373,1149
12111380500,1400000US12111380500,1532,383,1149
12111380500,1400000US12111380500,506,128,378
12111380500,1400000US12111380500,506,128,378
12111380500,1400000US12111380500,508,67,441
12111380500,1400000US12111380500,401,52,349
12111380500,1400000US12111380500,1104,306,798
12111380500,1400000US12111380500,1114,316,798
12111380500,1400000US12111380500,484,128,356
12111380500,1400000US12111380500,484,128,356
12111380500,1400000US12111380500,418,67,351
12111380500,1400000US12111380500,418,67,351
12111380600,1400000US12111380600,1283,357,926
12111380600,1400000US12111380600,895,327,568
12111380600,1400000US12111380600,905,327,578
12111380600,1400000US12111380600,275,25,250
12111380600,1400000US12111380600,227,11,216
12111380600,1400000US12111380600,806,313,493
12111380600,1400000US12111380600,806,313,493
12111380700,1400000US12111380700,2574,776,1798
12111380700,1400000US12111380700,1911,745,1166
12111380700,1400000US12111380700,1938,745,1193
12111380700,1400000US12111380700,568,21,547
12111380700,1400000US12111380700,568,21,547
12111380700,1400000US12111380700,353,21,332
12111380700,1400000US12111380700,1649,724,925
12111380700,1400000US12111380700,1676,724,952
12111380700,1400000US12111380700,535,21,514
12111380700,1400000US12111380700,535,21,514
12111380700,1400000US12111380700,297,114,183
12111380800,1400000US12111380800,775,463,312
12111380800,1400000US12111380800,672,439,233
12111380800,1400000US12111380800,672,439,233
12111380800,1400000US12111380800,88,9,79
12111380800,1400000US12111380800,88,9,79
12111380800,1400000US12111380800,631,426,205
12111380800,1400000US12111380800,631,426,205
12111380800,1400000US12111380800,88,9,79
12111380800,1400000US12111380800,88,9,79
12111380800,1400000US12111380800,51,40,11
12111380901,1400000US12111380901,1018,502,516
12111380901,1400000US12111380901,587,335,252
12111380901,1400000US12111380901,587,335,252
12111380901,1400000US12111380901,431,167,264
12111380901,1400000US12111380901,431,167,264
12111380901,1400000US12111380901,472,301,171
12111380901,1400000US12111380901,472,301,171
12111380901,1400000US12111380901,431,167,264
12111380901,1400000US12111380901,431,167,264
12111380902,1400000US12111380902,1781,713,1068
12111380902,1400000US12111380902,373,153,220
12111380902,1400000US12111380902,392,153,239
12111380902,1400000US12111380902,1367,551,816
12111380902,1400000US12111380902,1376,560,816
12111380902,1400000US12111380902,286,153,133
12111380902,1400000US12111380902,1352,536,816
12111380902,1400000US12111380902,1361,545,816
12111381000,1400000US12111381000,668,113,555
12111381000,1400000US12111381000,485,103,382
12111381000,1400000US12111381000,485,103,382
12111381000,1400000US12111381000,474,103,371
12111381000,1400000US12111381000,474,103,371
12111381101,1400000US12111381101,2919,1052,1867
12111381101,1400000US12111381101,2711,1052,1659
12111381101,1400000US12111381101,2744,1052,1692
12111381101,1400000US12111381101,2640,1052,1588
12111381101,1400000US12111381101,2673,1052,1621
12111381101,1400000US12111381101,509,249,260
12111381101,1400000US12111381101,525,163,362
12111381101,1400000US12111381101,457,237,220
12111381102,1400000US12111381102,2181,1311,870
12111381102,1400000US12111381102,1960,1266,694
12111381102,1400000US12111381102,1960,1266,694
12111381102,1400000US12111381102,1836,1233,603
12111381102,1400000US12111381102,1836,1233,603
12111381102,1400000US12111381102,495,270,225
12111381102,1400000US12111381102,509,270,239
12111381204,1400000US12111381204,1575,977,598
12111381204,1400000US12111381204,1520,965,555
