Id2,Id,Estimate; Total:,Estimate; Total: - With Supplemental Security Income (SSI),Estimate; Total: - No Supplemental Security Income (SSI)
12099000903,1400000US12099000903,1668,48,1620
12099000903,1400000US12099000903,1699,79,1620
12099000903,1400000US12099000903,1594,48,1546
12099000903,1400000US12099000903,1625,79,1546
12099000904,1400000US12099000904,1898,48,1850
12099000904,1400000US12099000904,1686,48,1638
12099000904,1400000US12099000904,1686,48,1638
12099000904,1400000US12099000904,1587,48,1539
12099000904,1400000US12099000904,1587,48,1539
12099000905,1400000US12099000905,1860,38,1822
12099000905,1400000US12099000905,1668,38,1630
12099000905,1400000US12099000905,1668,38,1630
12099000905,1400000US12099000905,1552,38,1514
12099000905,1400000US12099000905,1552,38,1514
12099001002,1400000US12099001002,2194,69,2125
12099001002,1400000US12099001002,522,7,515
12099001002,1400000US12099001002,530,7,523
12099001002,1400000US12099001002,1539,53,1486
12099001002,1400000US12099001002,1539,53,1486
12099001002,1400000US12099001002,124,0,124
12099001002,1400000US12099001002,449,7,442
12099001002,1400000US12099001002,457,7,450
12099001002,1400000US12099001002,1533,53,1480
12099001002,1400000US12099001002,1533,53,1480
12099001002,1400000US12099001002,470,0,470
12099001002,1400000US12099001002,294,0,294
12099001003,1400000US12099001003,1626,20,1606
12099001003,1400000US12099001003,1441,20,1421
12099001003,1400000US12099001003,1453,20,1433
12099001003,1400000US12099001003,238,0,238
12099001003,1400000US12099001003,1230,20,1210
12099001003,1400000US12099001003,1242,20,1222
12099001003,1400000US12099001003,375,0,375
12099001003,1400000US12099001003,235,0,235
12099001004,1400000US12099001004,2127,164,1963
12099001004,1400000US12099001004,1796,131,1665
12099001004,1400000US12099001004,1811,131,1680
12099001004,1400000US12099001004,1603,131,1472
12099001004,1400000US12099001004,1618,131,1487
12099001101,1400000US12099001101,1906,120,1786
12099001101,1400000US12099001101,811,54,757
12099001101,1400000US12099001101,822,54,768
12099001101,1400000US12099001101,943,55,888
12099001101,1400000US12099001101,989,55,934
12099001101,1400000US12099001101,710,54,656
12099001101,1400000US12099001101,721,54,667
12099001101,1400000US12099001101,943,55,888
12099001101,1400000US12099001101,989,55,934
12099001101,1400000US12099001101,421,43,378
12099001101,1400000US12099001101,357,43,314
12099001102,1400000US12099001102,1310,9,1301
12099001102,1400000US12099001102,1234,9,1225
12099001102,1400000US12099001102,1234,9,1225
12099001102,1400000US12099001102,1197,9,1188
12099001102,1400000US12099001102,1197,9,1188
12099001200,1400000US12099001200,1635,40,1595
12099001200,1400000US12099001200,539,8,531
12099001200,1400000US12099001200,539,8,531
12099001200,1400000US12099001200,1029,32,997
12099001200,1400000US12099001200,1042,32,1010
12099001200,1400000US12099001200,488,8,480
12099001200,1400000US12099001200,488,8,480
12099001200,1400000US12099001200,1002,32,970
12099001200,1400000US12099001200,1002,32,970
12099001301,1400000US12099001301,1863,46,1817
12099001301,1400000US12099001301,334,0,334
12099001301,1400000US12099001301,364,0,364
12099001301,1400000US12099001301,1383,46,1337
12099001301,1400000US12099001301,1420,46,1374
12099001301,1400000US12099001301,260,0,260
12099001301,1400000US12099001301,1383,46,1337
12099001301,1400000US12099001301,1420,46,1374
12099001301,1400000US12099001301,258,0,258
12099001302,1400000US12099001302,1594,133,1461
12099001302,1400000US12099001302,1545,123,1422
12099001302,1400000US12099001302,1564,133,1431
12099001302,1400000US12099001302,1545,123,1422
12099001302,1400000US12099001302,1564,133,1431
12099001402,1400000US12099001402,801,37,764
12099001402,1400000US12099001402,129,0,129
12099001402,1400000US12099001402,134,0,134
12099001402,1400000US12099001402,652,37,615
12099001402,1400000US12099001402,655,37,618
12099001402,1400000US12099001402,108,0,108
12099001402,1400000US12099001402,110,0,110
12099001402,1400000US12099001402,652,37,615
12099001402,1400000US12099001402,652,37,615
12099001402,1400000US12099001402,208,7,201
12099001403,1400000US12099001403,1054,63,991
12099001403,1400000US12099001403,1002,48,954
12099001403,1400000US12099001403,1002,48,954
12099001403,1400000US12099001403,1002,48,954
12099001403,1400000US12099001403,1002,48,954
12099001404,1400000US12099001404,965,82,883
12099001404,1400000US12099001404,923,82,841
12099001404,1400000US12099001404,923,82,841
12099001404,1400000US12099001404,923,82,841
12099001404,1400000US12099001404,923,82,841
12099001500,1400000US12099001500,903,67,836
12099001500,1400000US12099001500,739,59,680
12099001500,1400000US12099001500,739,59,680
12099001500,1400000US12099001500,739,59,680
12099001500,1400000US12099001500,739,59,680
12099001600,1400000US12099001600,1393,58,1335
12099001600,1400000US12099001600,805,17,788
12099001600,1400000US12099001600,805,17,788
12099001600,1400000US12099001600,528,41,487
12099001600,1400000US12099001600,545,41,504
12099001600,1400000US12099001600,616,17,599
12099001600,1400000US12099001600,616,17,599
12099001600,1400000US12099001600,528,41,487
12099001600,1400000US12099001600,545,41,504
12099001700,1400000US12099001700,1872,152,1720
12099001700,1400000US12099001700,1316,71,1245
12099001700,1400000US12099001700,1316,71,1245
12099001700,1400000US12099001700,340,0,340
12099001700,1400000US12099001700,1074,71,1003
12099001700,1400000US12099001700,1074,71,1003
12099001801,1400000US12099001801,1748,93,1655
12099001801,1400000US12099001801,301,0,301
12099001801,1400000US12099001801,301,0,301
12099001801,1400000US12099001801,1406,93,1313
12099001801,1400000US12099001801,1425,93,1332
12099001801,1400000US12099001801,236,0,236
12099001801,1400000US12099001801,236,0,236
12099001801,1400000US12099001801,1406,93,1313
12099001801,1400000US12099001801,1425,93,1332
12099001801,1400000US12099001801,375,0,375
12099001802,1400000US12099001802,1658,59,1599
12099001802,1400000US12099001802,1066,35,1031
12099001802,1400000US12099001802,1066,35,1031
12099001802,1400000US12099001802,540,24,516
12099001802,1400000US12099001802,540,24,516
12099001802,1400000US12099001802,984,35,949
12099001802,1400000US12099001802,984,35,949
12099001904,1400000US12099001904,1368,18,1350
12099001904,1400000US12099001904,822,10,812
12099001904,1400000US12099001904,841,10,831
12099001904,1400000US12099001904,426,8,418
12099001904,1400000US12099001904,455,8,447
12099001904,1400000US12099001904,749,10,739
12099001904,1400000US12099001904,768,10,758
12099001904,1400000US12099001904,426,8,418
12099001904,1400000US12099001904,449,8,441
12099001907,1400000US12099001907,1297,26,1271
12099001907,1400000US12099001907,1164,26,1138
12099001907,1400000US12099001907,1164,26,1138
12099001907,1400000US12099001907,1078,12,1066
12099001907,1400000US12099001907,1078,12,1066
12099001908,1400000US12099001908,2774,67,2707
12099001908,1400000US12099001908,1806,42,1764
12099001908,1400000US12099001908,1823,42,1781
12099001908,1400000US12099001908,829,25,804
12099001908,1400000US12099001908,863,25,838
12099001908,1400000US12099001908,501,0,501
12099001908,1400000US12099001908,1453,42,1411
12099001908,1400000US12099001908,1470,42,1428
12099001908,1400000US12099001908,755,25,730
12099001908,1400000US12099001908,767,25,742
12099001909,1400000US12099001909,986,77,909
12099001909,1400000US12099001909,693,26,667
12099001909,1400000US12099001909,704,26,678
12099001909,1400000US12099001909,238,0,238
12099001909,1400000US12099001909,513,26,487
12099001909,1400000US12099001909,524,26,498
12099001910,1400000US12099001910,1538,60,1478
12099001910,1400000US12099001910,1377,60,1317
12099001910,1400000US12099001910,1392,60,1332
12099001910,1400000US12099001910,1253,47,1206
12099001910,1400000US12099001910,1268,47,1221
12099001911,1400000US12099001911,498,42,456
12099001911,1400000US12099001911,466,21,445
12099001911,1400000US12099001911,466,21,445
12099001911,1400000US12099001911,466,21,445
12099001911,1400000US12099001911,466,21,445
12099001912,1400000US12099001912,1376,111,1265
12099001912,1400000US12099001912,1230,96,1134
12099001912,1400000US12099001912,1242,96,1146
12099001912,1400000US12099001912,1113,61,1052
12099001912,1400000US12099001912,1125,61,1064
12099001913,1400000US12099001913,1503,45,1458
12099001913,1400000US12099001913,1464,45,1419
12099001913,1400000US12099001913,1464,45,1419
12099001913,1400000US12099001913,1430,45,1385
12099001913,1400000US12099001913,1430,45,1385
12099001914,1400000US12099001914,1068,0,1068
12099001914,1400000US12099001914,921,0,921
12099001914,1400000US12099001914,921,0,921
12099001914,1400000US12099001914,875,0,875
12099001914,1400000US12099001914,875,0,875
12099001915,1400000US12099001915,2657,46,2611
12099001915,1400000US12099001915,1508,0,1508
12099001915,1400000US12099001915,1534,0,1534
12099001915,1400000US12099001915,655,46,609
12099001915,1400000US12099001915,691,46,645
12099001915,1400000US12099001915,480,0,480
12099001915,1400000US12099001915,310,0,310
12099001915,1400000US12099001915,1260,0,1260
12099001915,1400000US12099001915,1260,0,1260
12099001915,1400000US12099001915,655,46,609
12099001915,1400000US12099001915,665,46,619
12099001916,1400000US12099001916,1762,0,1762
12099001916,1400000US12099001916,1219,0,1219
12099001916,1400000US12099001916,1231,0,1231
12099001916,1400000US12099001916,1128,0,1128
12099001916,1400000US12099001916,1140,0,1140
12099001917,1400000US12099001917,1883,118,1765
12099001917,1400000US12099001917,1247,8,1239
12099001917,1400000US12099001917,1247,8,1239
12099001917,1400000US12099001917,1083,8,1075
12099001917,1400000US12099001917,1083,8,1075
12099002005,1400000US12099002005,1299,95,1204
12099002005,1400000US12099002005,423,26,397
12099002005,1400000US12099002005,423,26,397
12099002005,1400000US12099002005,811,69,742
12099002005,1400000US12099002005,811,69,742
12099002005,1400000US12099002005,341,26,315
12099002005,1400000US12099002005,341,26,315
12099002005,1400000US12099002005,811,69,742
12099002005,1400000US12099002005,811,69,742
12099002006,1400000US12099002006,1991,51,1940
12099002006,1400000US12099002006,1217,20,1197
12099002006,1400000US12099002006,1270,20,1250
12099002006,1400000US12099002006,653,31,622
12099002006,1400000US12099002006,653,31,622
12099002006,1400000US12099002006,1085,20,1065
12099002006,1400000US12099002006,1112,20,1092
12099002006,1400000US12099002006,653,31,622
12099002006,1400000US12099002006,653,31,622
12099002100,1400000US12099002100,1411,135,1276
12099002100,1400000US12099002100,1371,125,1246
12099002100,1400000US12099002100,1371,125,1246
12099002100,1400000US12099002100,1371,125,1246
12099002100,1400000US12099002100,1371,125,1246
12099002200,1400000US12099002200,735,44,691
12099002200,1400000US12099002200,722,44,678
12099002200,1400000US12099002200,722,44,678
12099002200,1400000US12099002200,722,44,678
12099002200,1400000US12099002200,722,44,678
12099002300,1400000US12099002300,932,66,866
12099002300,1400000US12099002300,511,3,508
12099002300,1400000US12099002300,511,3,508
12099002300,1400000US12099002300,448,3,445
12099002300,1400000US12099002300,448,3,445
12099002400,1400000US12099002400,514,103,411
12099002400,1400000US12099002400,467,89,378
12099002400,1400000US12099002400,467,89,378
12099002400,1400000US12099002400,467,89,378
12099002400,1400000US12099002400,467,89,378
12099002600,1400000US12099002600,563,2,561
12099002600,1400000US12099002600,561,0,561
12099002600,1400000US12099002600,561,0,561
12099002700,1400000US12099002700,2098,14,2084
12099002700,1400000US12099002700,1941,0,1941
12099002700,1400000US12099002700,1984,14,1970
12099002700,1400000US12099002700,1827,0,1827
12099002700,1400000US12099002700,1870,14,1856
12099002700,1400000US12099002700,402,0,402
12099002800,1400000US12099002800,1463,31,1432
12099002800,1400000US12099002800,1144,31,1113
12099002800,1400000US12099002800,1144,31,1113
12099002800,1400000US12099002800,982,31,951
12099002800,1400000US12099002800,982,31,951
12099002900,1400000US12099002900,1226,64,1162
12099002900,1400000US12099002900,656,56,600
12099002900,1400000US12099002900,656,56,600
12099002900,1400000US12099002900,313,0,313
12099002900,1400000US12099002900,321,8,313
12099002900,1400000US12099002900,235,0,235
12099002900,1400000US12099002900,243,8,235
12099002900,1400000US12099002900,614,24,590
12099002900,1400000US12099002900,246,0,246
12099002900,1400000US12099002900,255,18,237
12099002900,1400000US12099002900,184,0,184
12099002900,1400000US12099002900,285,32,253
12099002900,1400000US12099002900,313,0,313
12099002900,1400000US12099002900,321,8,313
12099002900,1400000US12099002900,371,24,347
12099002900,1400000US12099002900,371,24,347
12099002900,1400000US12099002900,235,0,235
12099002900,1400000US12099002900,235,0,235
12099003000,1400000US12099003000,1719,77,1642
12099003000,1400000US12099003000,1060,55,1005
12099003000,1400000US12099003000,1074,55,1019
12099003000,1400000US12099003000,349,22,327
12099003000,1400000US12099003000,349,22,327
12099003000,1400000US12099003000,671,0,671
12099003000,1400000US12099003000,319,0,319
12099003000,1400000US12099003000,639,55,584
12099003000,1400000US12099003000,645,55,590
12099003000,1400000US12099003000,349,22,327
12099003000,1400000US12099003000,349,22,327
12099003000,1400000US12099003000,421,0,421
12099003000,1400000US12099003000,429,0,429
12099003101,1400000US12099003101,2040,79,1961
12099003101,1400000US12099003101,1353,58,1295
12099003101,1400000US12099003101,1364,69,1295
12099003101,1400000US12099003101,485,10,475
12099003101,1400000US12099003101,485,10,475
12099003101,1400000US12099003101,504,9,495
12099003101,1400000US12099003101,1006,49,957
12099003101,1400000US12099003101,1017,60,957
12099003101,1400000US12099003101,485,10,475
12099003101,1400000US12099003101,485,10,475
12099003101,1400000US12099003101,347,9,338
12099003101,1400000US12099003101,347,9,338
12099003102,1400000US12099003102,2013,134,1879
12099003102,1400000US12099003102,1061,48,1013
12099003102,1400000US12099003102,1080,48,1032
12099003102,1400000US12099003102,810,29,781
12099003102,1400000US12099003102,832,29,803
12099003102,1400000US12099003102,404,118,286
12099003102,1400000US12099003102,772,0,772
12099003102,1400000US12099003102,791,0,791
12099003102,1400000US12099003102,797,16,781
12099003102,1400000US12099003102,819,16,803
12099003102,1400000US12099003102,289,48,241
12099003102,1400000US12099003102,289,48,241
12099003102,1400000US12099003102,414,13,401
12099003201,1400000US12099003201,1451,11,1440
12099003201,1400000US12099003201,945,11,934
12099003201,1400000US12099003201,955,11,944
12099003201,1400000US12099003201,364,0,364
12099003201,1400000US12099003201,364,0,364
12099003201,1400000US12099003201,496,0,496
12099003201,1400000US12099003201,596,11,585
12099003201,1400000US12099003201,606,11,595
12099003201,1400000US12099003201,339,0,339
12099003201,1400000US12099003201,339,0,339
12099003201,1400000US12099003201,349,0,349
12099003201,1400000US12099003201,349,0,349
12099003202,1400000US12099003202,1480,21,1459
12099003202,1400000US12099003202,852,16,836
12099003202,1400000US12099003202,897,16,881
12099003202,1400000US12099003202,412,5,407
12099003202,1400000US12099003202,412,5,407
12099003202,1400000US12099003202,396,0,396
12099003202,1400000US12099003202,228,0,228
12099003202,1400000US12099003202,645,16,629
12099003202,1400000US12099003202,660,16,644
12099003202,1400000US12099003202,403,5,398
12099003202,1400000US12099003202,403,5,398
12099003202,1400000US12099003202,207,0,207
12099003202,1400000US12099003202,237,0,237
12099003300,1400000US12099003300,1416,89,1327
12099003300,1400000US12099003300,1035,85,950
12099003300,1400000US12099003300,1085,85,1000
12099003300,1400000US12099003300,904,59,845
12099003300,1400000US12099003300,353,22,331
12099003300,1400000US12099003300,409,12,397
12099003300,1400000US12099003300,406,26,380
12099003300,1400000US12099003300,406,26,380
12099003300,1400000US12099003300,629,59,570
12099003300,1400000US12099003300,679,59,620
12099003400,1400000US12099003400,2064,74,1990
12099003400,1400000US12099003400,1910,36,1874
12099003400,1400000US12099003400,1910,36,1874
12099003400,1400000US12099003400,1448,36,1412
12099003400,1400000US12099003400,1448,36,1412
12099003400,1400000US12099003400,275,0,275
12099003507,1400000US12099003507,1038,8,1030
12099003507,1400000US12099003507,1038,8,1030
12099003507,1400000US12099003507,1038,8,1030
12099003507,1400000US12099003507,1018,8,1010
12099003507,1400000US12099003507,1018,8,1010
12099003509,1400000US12099003509,1469,33,1436
12099003509,1400000US12099003509,1469,33,1436
12099003509,1400000US12099003509,1469,33,1436
12099003509,1400000US12099003509,1462,33,1429
12099003509,1400000US12099003509,1462,33,1429
12099003511,1400000US12099003511,1128,9,1119
12099003511,1400000US12099003511,1110,9,1101
12099003511,1400000US12099003511,1110,9,1101
12099003511,1400000US12099003511,1100,9,1091
12099003511,1400000US12099003511,1100,9,1091
12099003600,1400000US12099003600,1997,138,1859
12099003600,1400000US12099003600,1781,138,1643
12099003600,1400000US12099003600,1781,138,1643
12099003600,1400000US12099003600,571,103,468
12099003600,1400000US12099003600,1362,35,1327
12099003600,1400000US12099003600,1362,35,1327
12099003700,1400000US12099003700,1982,74,1908
12099003700,1400000US12099003700,1698,74,1624
12099003700,1400000US12099003700,1698,74,1624
12099003700,1400000US12099003700,1061,14,1047
12099003700,1400000US12099003700,565,14,551
12099003700,1400000US12099003700,884,60,824
12099003700,1400000US12099003700,884,60,824
12099003700,1400000US12099003700,814,14,800
12099003700,1400000US12099003700,814,14,800
12099003800,1400000US12099003800,2330,68,2262
12099003800,1400000US12099003800,1848,68,1780
12099003800,1400000US12099003800,1848,68,1780
12099003800,1400000US12099003800,251,0,251
12099003800,1400000US12099003800,251,0,251
12099003800,1400000US12099003800,807,16,791
12099003800,1400000US12099003800,350,16,334
12099003800,1400000US12099003800,181,0,181
12099003800,1400000US12099003800,1187,52,1135
12099003800,1400000US12099003800,1187,52,1135
12099003800,1400000US12099003800,213,0,213
12099003800,1400000US12099003800,213,0,213
12099003800,1400000US12099003800,661,16,645
12099003800,1400000US12099003800,661,16,645
12099003800,1400000US12099003800,343,32,311
12099003800,1400000US12099003800,183,18,165
12099003901,1400000US12099003901,1608,102,1506
12099003901,1400000US12099003901,1223,61,1162
12099003901,1400000US12099003901,1223,61,1162
12099003901,1400000US12099003901,330,59,271
12099003901,1400000US12099003901,970,43,927
12099003901,1400000US12099003901,970,43,927
12099003901,1400000US12099003901,253,18,235
12099003901,1400000US12099003901,253,18,235
12099003902,1400000US12099003902,1754,69,1685
12099003902,1400000US12099003902,1228,59,1169
12099003902,1400000US12099003902,1248,59,1189
12099003902,1400000US12099003902,359,10,349
12099003902,1400000US12099003902,370,10,360
12099003902,1400000US12099003902,730,41,689
12099003902,1400000US12099003902,235,0,235
12099003902,1400000US12099003902,298,0,298
12099003902,1400000US12099003902,618,18,600
12099003902,1400000US12099003902,629,18,611
12099003902,1400000US12099003902,359,10,349
12099003902,1400000US12099003902,370,10,360
12099003902,1400000US12099003902,610,41,569
12099003902,1400000US12099003902,619,41,578
12099004005,1400000US12099004005,1164,0,1164
12099004005,1400000US12099004005,773,0,773
12099004005,1400000US12099004005,773,0,773
12099004005,1400000US12099004005,319,0,319
12099004005,1400000US12099004005,326,0,326
12099004005,1400000US12099004005,283,0,283
12099004005,1400000US12099004005,544,0,544
12099004005,1400000US12099004005,544,0,544
12099004005,1400000US12099004005,310,0,310
12099004005,1400000US12099004005,317,0,317
12099004007,1400000US12099004007,1592,29,1563
12099004007,1400000US12099004007,1225,18,1207
12099004007,1400000US12099004007,1225,18,1207
12099004007,1400000US12099004007,936,11,925
12099004007,1400000US12099004007,267,0,267
12099004007,1400000US12099004007,394,11,383
12099004007,1400000US12099004007,210,11,199
12099004007,1400000US12099004007,491,18,473
12099004007,1400000US12099004007,491,18,473
12099004007,1400000US12099004007,734,0,734
12099004007,1400000US12099004007,734,0,734
12099004008,1400000US12099004008,2234,158,2076
12099004008,1400000US12099004008,1290,104,1186
12099004008,1400000US12099004008,1333,104,1229
12099004008,1400000US12099004008,505,54,451
12099004008,1400000US12099004008,559,54,505
12099004008,1400000US12099004008,910,81,829
12099004008,1400000US12099004008,468,28,440
12099004008,1400000US12099004008,704,73,631
12099004008,1400000US12099004008,747,73,674
12099004008,1400000US12099004008,455,4,451
12099004008,1400000US12099004008,509,4,505
12099004008,1400000US12099004008,586,31,555
12099004008,1400000US12099004008,586,31,555
12099004009,1400000US12099004009,990,13,977
12099004009,1400000US12099004009,772,13,759
12099004009,1400000US12099004009,781,13,768
12099004009,1400000US12099004009,552,0,552
12099004009,1400000US12099004009,458,0,458
12099004009,1400000US12099004009,458,0,458
12099004010,1400000US12099004010,966,31,935
12099004010,1400000US12099004010,756,31,725
12099004010,1400000US12099004010,756,31,725
12099004010,1400000US12099004010,378,19,359
12099004010,1400000US12099004010,454,12,442
12099004010,1400000US12099004010,454,12,442
12099004011,1400000US12099004011,1682,31,1651
12099004011,1400000US12099004011,1302,16,1286
12099004011,1400000US12099004011,1339,16,1323
12099004011,1400000US12099004011,608,25,583
12099004011,1400000US12099004011,320,15,305
12099004011,1400000US12099004011,820,6,814
12099004011,1400000US12099004011,838,6,832
12099004011,1400000US12099004011,482,10,472
12099004011,1400000US12099004011,501,10,491
12099004012,1400000US12099004012,2273,77,2196
12099004012,1400000US12099004012,2098,77,2021
12099004012,1400000US12099004012,2117,77,2040
12099004012,1400000US12099004012,1760,56,1704
12099004012,1400000US12099004012,1779,56,1723
12099004013,1400000US12099004013,1722,68,1654
12099004013,1400000US12099004013,1661,68,1593
12099004013,1400000US12099004013,1661,68,1593
12099004013,1400000US12099004013,458,47,411
12099004013,1400000US12099004013,1242,21,1221
12099004013,1400000US12099004013,1242,21,1221
12099004013,1400000US12099004013,419,47,372
12099004013,1400000US12099004013,419,47,372
12099004101,1400000US12099004101,1763,49,1714
12099004101,1400000US12099004101,1523,49,1474
12099004101,1400000US12099004101,1523,49,1474
12099004101,1400000US12099004101,737,27,710
12099004101,1400000US12099004101,917,22,895
12099004101,1400000US12099004101,917,22,895
12099004101,1400000US12099004101,606,27,579
12099004101,1400000US12099004101,606,27,579
12099004102,1400000US12099004102,1041,24,1017
12099004102,1400000US12099004102,801,24,777
12099004102,1400000US12099004102,817,24,793
12099004102,1400000US12099004102,515,24,491
12099004102,1400000US12099004102,219,10,209
12099004102,1400000US12099004102,411,0,411
12099004102,1400000US12099004102,411,0,411
12099004102,1400000US12099004102,390,24,366
12099004102,1400000US12099004102,406,24,382
12099004201,1400000US12099004201,2378,63,2315
12099004201,1400000US12099004201,1833,63,1770
12099004201,1400000US12099004201,1869,63,1806
12099004201,1400000US12099004201,975,13,962
12099004201,1400000US12099004201,391,0,391
12099004201,1400000US12099004201,1073,50,1023
12099004201,1400000US12099004201,1093,50,1043
12099004201,1400000US12099004201,760,13,747
12099004201,1400000US12099004201,776,13,763
12099004202,1400000US12099004202,2029,56,1973
12099004202,1400000US12099004202,1604,56,1548
12099004202,1400000US12099004202,1618,56,1562
12099004202,1400000US12099004202,800,45,755
12099004202,1400000US12099004202,999,11,988
12099004202,1400000US12099004202,999,11,988
12099004202,1400000US12099004202,605,45,560
12099004202,1400000US12099004202,619,45,574
12099004203,1400000US12099004203,1612,46,1566
12099004203,1400000US12099004203,1498,46,1452
12099004203,1400000US12099004203,1498,46,1452
12099004203,1400000US12099004203,464,11,453
12099004203,1400000US12099004203,1114,35,1079
12099004203,1400000US12099004203,1114,35,1079
12099004203,1400000US12099004203,384,11,373
12099004203,1400000US12099004203,384,11,373
12099004300,1400000US12099004300,2279,65,2214
12099004300,1400000US12099004300,2158,65,2093
12099004300,1400000US12099004300,2158,65,2093
12099004300,1400000US12099004300,457,0,457
12099004300,1400000US12099004300,1772,65,1707
12099004300,1400000US12099004300,1772,65,1707
12099004300,1400000US12099004300,386,0,386
12099004300,1400000US12099004300,386,0,386
12099004401,1400000US12099004401,1134,0,1134
12099004401,1400000US12099004401,884,0,884
12099004401,1400000US12099004401,894,0,894
12099004401,1400000US12099004401,381,0,381
12099004401,1400000US12099004401,555,0,555
12099004401,1400000US12099004401,565,0,565
12099004401,1400000US12099004401,329,0,329
12099004401,1400000US12099004401,329,0,329
12099004402,1400000US12099004402,1311,37,1274
12099004402,1400000US12099004402,975,33,942
12099004402,1400000US12099004402,975,33,942
12099004402,1400000US12099004402,621,37,584
12099004402,1400000US12099004402,222,4,218
12099004402,1400000US12099004402,290,0,290
12099004402,1400000US12099004402,275,0,275
12099004402,1400000US12099004402,242,0,242
12099004402,1400000US12099004402,487,0,487
12099004402,1400000US12099004402,487,0,487
12099004402,1400000US12099004402,488,33,455
12099004402,1400000US12099004402,488,33,455
12099004500,1400000US12099004500,2072,111,1961
12099004500,1400000US12099004500,1422,73,1349
12099004500,1400000US12099004500,1454,73,1381
12099004500,1400000US12099004500,353,38,315
12099004500,1400000US12099004500,370,38,332
12099004500,1400000US12099004500,927,31,896
12099004500,1400000US12099004500,463,0,463
12099004500,1400000US12099004500,793,42,751
12099004500,1400000US12099004500,793,42,751
12099004500,1400000US12099004500,335,38,297
12099004500,1400000US12099004500,335,38,297
12099004500,1400000US12099004500,629,31,598
12099004500,1400000US12099004500,661,31,630
12099004601,1400000US12099004601,1273,48,1225
12099004601,1400000US12099004601,1011,48,963
12099004601,1400000US12099004601,1011,48,963
12099004601,1400000US12099004601,661,31,630
12099004601,1400000US12099004601,542,17,525
12099004601,1400000US12099004601,542,17,525
12099004601,1400000US12099004601,469,31,438
12099004601,1400000US12099004601,469,31,438
12099004602,1400000US12099004602,1282,6,1276
12099004602,1400000US12099004602,945,6,939
12099004602,1400000US12099004602,988,6,982
12099004602,1400000US12099004602,553,0,553
12099004602,1400000US12099004602,222,0,222
12099004602,1400000US12099004602,517,6,511
12099004602,1400000US12099004602,540,6,534
12099004602,1400000US12099004602,428,0,428
12099004602,1400000US12099004602,448,0,448
12099004702,1400000US12099004702,1560,108,1452
12099004702,1400000US12099004702,1072,76,996
12099004702,1400000US12099004702,1117,76,1041
12099004702,1400000US12099004702,270,0,270
12099004702,1400000US12099004702,488,0,488
12099004702,1400000US12099004702,301,0,301
12099004702,1400000US12099004702,879,76,803
12099004702,1400000US12099004702,879,76,803
12099004702,1400000US12099004702,193,0,193
12099004702,1400000US12099004702,238,0,238
12099004702,1400000US12099004702,270,0,270
12099004704,1400000US12099004704,1873,56,1817
12099004704,1400000US12099004704,1366,56,1310
12099004704,1400000US12099004704,1366,56,1310
12099004704,1400000US12099004704,259,0,259
12099004704,1400000US12099004704,259,0,259
12099004704,1400000US12099004704,874,36,838
12099004704,1400000US12099004704,228,0,228
12099004704,1400000US12099004704,421,0,421
12099004704,1400000US12099004704,782,20,762
12099004704,1400000US12099004704,782,20,762
12099004704,1400000US12099004704,584,36,548
12099004704,1400000US12099004704,584,36,548
12099004704,1400000US12099004704,259,0,259
12099004704,1400000US12099004704,259,0,259
12099004705,1400000US12099004705,1887,114,1773
12099004705,1400000US12099004705,1475,114,1361
12099004705,1400000US12099004705,1555,114,1441
12099004705,1400000US12099004705,705,89,616
12099004705,1400000US12099004705,314,29,285
12099004705,1400000US12099004705,942,25,917
12099004705,1400000US12099004705,996,25,971
12099004705,1400000US12099004705,533,89,444
12099004705,1400000US12099004705,559,89,470
12099004706,1400000US12099004706,1121,0,1121
12099004706,1400000US12099004706,850,0,850
12099004706,1400000US12099004706,887,0,887
12099004706,1400000US12099004706,709,0,709
12099004706,1400000US12099004706,709,0,709
12099004809,1400000US12099004809,958,34,924
12099004809,1400000US12099004809,878,34,844
12099004809,1400000US12099004809,878,34,844
12099004809,1400000US12099004809,786,22,764
12099004809,1400000US12099004809,786,22,764
12099004810,1400000US12099004810,2122,96,2026
12099004810,1400000US12099004810,1947,73,1874
12099004810,1400000US12099004810,1947,73,1874
12099004810,1400000US12099004810,1775,58,1717
12099004810,1400000US12099004810,1775,58,1717
12099004811,1400000US12099004811,1284,15,1269
12099004811,1400000US12099004811,1242,10,1232
12099004811,1400000US12099004811,1252,10,1242
12099004811,1400000US12099004811,1156,10,1146
12099004811,1400000US12099004811,1166,10,1156
12099004812,1400000US12099004812,1705,37,1668
12099004812,1400000US12099004812,947,8,939
12099004812,1400000US12099004812,947,8,939
12099004812,1400000US12099004812,633,29,604
12099004812,1400000US12099004812,659,29,630
12099004812,1400000US12099004812,543,0,543
12099004812,1400000US12099004812,198,0,198
12099004812,1400000US12099004812,498,8,490
12099004812,1400000US12099004812,498,8,490
12099004812,1400000US12099004812,621,29,592
12099004812,1400000US12099004812,647,29,618
12099004812,1400000US12099004812,449,0,449
12099004812,1400000US12099004812,449,0,449
12099004812,1400000US12099004812,500,17,483
12099004812,1400000US12099004812,410,17,393
12099004813,1400000US12099004813,1532,24,1508
12099004813,1400000US12099004813,912,24,888
12099004813,1400000US12099004813,973,24,949
12099004813,1400000US12099004813,397,0,397
12099004813,1400000US12099004813,418,0,418
12099004813,1400000US12099004813,329,0,329
